date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,revenue,176660000.0,529960000.0,495063000.0,498237000.0,466629000.0,470385000.0,417406000.0,338413000.0,358215000.0,286444000.0,282775000.0,220490000.0,264771000.0,242129000.0,147888000.0,80899000.0,50562000.0,18601000.0,14448000.0,14087000.0,12824000.0,7370000.0,18086000.0
,costOfRevenue,185485000.0,360618000.0,338271000.0,330810000.0,298713000.0,291968000.0,260099000.0,213499000.0,219481000.0,154304000.0,160091000.0,125599000.0,148951000.0,145928000.0,85467000.0,50216000.0,32336000.0,3373000.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,-8825000.0,169342000.0,156792000.0,167427000.0,167916000.0,178417000.0,157307000.0,124914000.0,138734000.0,132140000.0,122684000.0,94891000.0,115820000.0,96201000.0,62421000.0,30683000.0,18226000.0,15228000.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,-0.0499547152722744,0.31953732357159,0.316711206452512,0.336038873066432,0.359849044958629,0.379299935159497,0.376868085269498,0.369117025646178,0.38729254777159,0.461311809638184,0.433857307046238,0.430364188852102,0.437434613307349,0.397313002573009,0.422082927620902,0.379275392773705,0.360468335904434,0.818665663136391,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,20078000.0,26431000.0,26881000.0,23553000.0,24444000.0,20515000.0,20363000.0,24025000.0,23427000.0,18540000.0,16912000.0,8035000.0,8714000.0,8185000.0,6238000.0,4992000.0,3200000.0,1998000.0,567000.0,554000.0,590000.0,363000.0,2673000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,918000.0
,otherExpenses,-522000.0,-584000.0,-901000.0,-503000.0,-17792000.0,-367000.0,-485000.0,-897000.0,-788000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
