date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-1674352000.0,364101000.0,-70790000.0,348607000.0,254411000.0,103970000.0,-199445000.0,141620000.0,339885000.0,281915000.0,98399000.0,15094000.0,0.0
,depreciationAndAmortization,15980000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,17911209000.0,-21486695000.0,-323552000.0,276233000.0,-22659000.0,381153000.0,-2057585000.0,-13190020000.0,3785963000.0,19715516000.0,-4250000000.0,-593000000.0,0.0
,accountsReceivables,266000.0,0.0,0.0,0.0,0.0,0.0,0.0,-5269000.0,-8810000.0,-31664000.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14707000.0,3235000.0,9798000.0,-17004000.0,-2920000.0,0.0
,otherWorkingCapital,146563000.0,-17764646000.0,3722049000.0,4045601000.0,3769368000.0,3792027000.0,3410874000.0,5468459000.0,18658479000.0,14872516000.0,-4843000000.0,-593000000.0,0.0
,otherNonCashItems,-23276000.0,-23207000.0,-25184000.0,0.0,0.0,0.0,-768000.0,-782000.0,0.0,0.0,90000.0,0.0,0.0
,netCashProvidedByOperatingActivites,170459000.0,343359000.0,304264000.0,317954000.0,329715000.0,358585000.0,379662000.0,490492000.0,427450000.0,305363000.0,71529000.0,11478000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-875930000.0,-597077000.0,-2830000.0,0.0,-465580000.0,-49446000.0,-111741000.0,-72723000.0,-8813000.0,-13756602000.0,-5063798000.0,-961356000.0,0.0
,salesMaturitiesOfInvestments,-31353000.0,0.0,0.0,67838000.0,524478000.0,0.0,0.0,114538000.0,0.0,4608084000.0,680681000.0,172534000.0,0.0
,otherInvestingActivites,116189000.0,7153000.0,-55011000.0,-3457000.0,623000.0,0.0,0.0,0.0,-10000000.0,0.0,-43451000.0,-4359000.0,0.0
,netCashUsedForInvestingActivites,11554509000.0,-4324231000.0,621551000.0,-3121265000.0,949016000.0,1237743000.0,-912380000.0,-2303192000.0,-3680188000.0,-9148518000.0,-4426568000.0,-793181000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1650000000.0,0.0,-143433000.0,-262069000.0,-125000000.0,-2443150000.0,-1821457000.0,-41722000.0,0.0,0.0,-151903000.0,-30000.0,0.0
,commonStockIssued,420737000.0,509075000.0,0.0,0.0,35000.0,191000.0,256000.0,396465000.0,16316000.0,1335940000.0,830806000.0,200113000.0,0.0
,commonStockRepurchased,0.0,0.0,-1144000.0,0.0,-25000000.0,-125631000.0,-21130000.0,-160533000.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-137499000.0,-271234000.0,-234374000.0,-212692000.0,-204491000.0,-239361000.0,-264528000.0,-332779000.0,-306443000.0,-267492000.0,-72953000.0,-6290000.0,0.0
,otherFinancingActivites,-35000.0,-346000.0,-21931000.0,4891000.0,26109000.0,-63820000.0,-88892000.0,29223000.0,57172000.0,0.0,-92660000.0,531543000.0,0.0
,netCashUsedProvidedByFinancingActivities,-11621886000.0,4134757000.0,-879199000.0,2729904000.0,-1170142000.0,-1707273000.0,486250000.0,1736838000.0,3341988000.0,8976827000.0,4394550000.0,805743000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,103082000.0,153885000.0,46616000.0,-73407000.0,108589000.0,-110945000.0,-46468000.0,-75862000.0,89250000.0,133672000.0,39511000.0,24040000.0,0.0
,cashAtEndOfPeriod,392584000.0,289502000.0,135617000.0,88381000.0,161788000.0,53199000.0,164144000.0,210612000.0,286474000.0,197224000.0,63552000.0,24041000.0,0.0
,cashAtBeginningOfPeriod,289502000.0,135617000.0,89001000.0,161788000.0,53199000.0,164144000.0,210612000.0,286474000.0,197224000.0,63552000.0,24041000.0,1000.0,0.0
,operatingCashFlow,170459000.0,343359000.0,304264000.0,317954000.0,329715000.0,358585000.0,379662000.0,490492000.0,427450000.0,305363000.0,71529000.0,11478000.0,0.0
,capitalExpenditure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
