Date,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Depreciation & Amortization,4713000.0,7716000.0,7324000.0,5538000.0,5982000.0,5755000.0,3646000.0,3385000.0,4590000.0
Stock-based compensation,0.0,0.0,0.0,753000.0,1246000.0,1170000.0,2172000.0,1000.0,20000.0
Operating Cash Flow,19441000.0,-7901000.0,-34108000.0,1472000.0,3399000.0,2960000.0,61214000.0,53729000.0,33241000.0
Capital Expenditure,-40821000.0,-2118000.0,-57229000.0,-89872000.0,-9873000.0,-15690000.0,-25920000.0,-3831000.0,-818000.0
Acquisitions and disposals,0.0,0.0,3770000.0,0.0,0.0,0.0,0.0,10683000.0,0.0
Investment purchases and sales,-51799000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-25164000.0,14999000.0,-130149000.0,-97363000.0,-11324000.0,-21510000.0,-25920000.0,9291000.0,-1146000.0
Issuance (repayment) of debt,-4462000.0,-724000.0,3931000.0,3444000.0,0.0,15350000.0,0.0,290000.0,9750000.0
Issuance (buybacks) of shares,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-199000.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,-4462000.0,-724000.0,-4189000.0,6641000.0,8120000.0,23231000.0,6403000.0,290000.0,19389000.0
Effect of forex changes on cash,4557000.0,-525000.0,-2000000.0,-5439000.0,7504000.0,2632000.0,10404000.0,4682000.0,134000.0
Net cash flow / Change in cash,-5628000.0,5849000.0,-170446000.0,-94689000.0,7699000.0,7313000.0,52101000.0,67992000.0,51618000.0
Free Cash Flow,-21380000.0,-10019000.0,-89688000.0,-48454000.0,-6474000.0,-12730000.0,35294000.0,49898000.0,32423000.0
Net Cash/Marketcap,,,,,,,,,
