date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,revenue,1819982000.0,1312151000.0,1007257000.0,683067000.0,493331000.0,361825000.0,253873000.0,137143000.0,82299000.0,60611000.0
,costOfRevenue,1169126000.0,675471000.0,454321000.0,269453000.0,171756000.0,107424000.0,62509000.0,34173000.0,18165000.0,13961000.0
,grossProfit,650856000.0,636680000.0,552936000.0,413614000.0,321575000.0,254401000.0,191364000.0,102970000.0,64134000.0,46650000.0
,grossProfitRatio,0.357616723681883,0.485218545731398,0.548952253496377,0.605524787465944,0.651844299263578,0.703105092240724,0.753778464035167,0.750822134560276,0.779280428680786,0.769662272524789
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,255502000.0,217215000.0,167743000.0,121286000.0,92207000.0,73288000.0,57492000.0,37264000.0,22421000.0,15428000.0
,SellingAndMarketingExpenses,402503000.0,310299000.0,214290000.0,150730000.0,110323000.0,91150000.0,66201000.0,37347000.0,26892000.0,17198000.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,799826000.0,642963000.0,467973000.0,323864000.0,237723000.0,192472000.0,146380000.0,0.0,0.0,0.0
,costAndExpenses,1968952000.0,1318434000.0,922294000.0,593317000.0,409479000.0,299896000.0,208889000.0,122254000.0,73567000.0,50620000.0
,interestExpense,27988000.0,20493000.0,3530000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
