Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Depreciation & Amortization,1195161.0,939995.0,517402.0,444396.0,372688.0
Stock-based compensation,0.0,0.0,0.0,0.0,0.0
Operating Cash Flow,-725080.0,-6096784.0,1577301.0,3931953.0,2761714.0
Capital Expenditure,-115210.0,-3126777.0,-980921.0,-3136462.0,-5403378.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,322477.0
Investing Cash flow,-115210.0,-3126777.0,-980921.0,-3136462.0,-5080901.0
Issuance (repayment) of debt,730669.0,916640.0,134470.0,8830.0,6980.0
Issuance (buybacks) of shares,0.0,0.0,10131690.0,0.0,0.0
Dividend payments,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,730669.0,916640.0,10266160.0,8830.0,2512797.0
Effect of forex changes on cash,-94239.0,-292869.0,-104290.0,-63145.0,-949.0
Net cash flow / Change in cash,-203860.0,-8599790.0,10758250.0,741176.0,192661.0
Free Cash Flow,-840290.0,-9223561.0,596380.0,795491.0,-2641664.0
Net Cash/Marketcap,,,,,
