date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY
,revenue,2929600000.0,3923400000.0,4193700000.0,4131400000.0,4329500000.0,4677700000.0,4862400000.0,4795900000.0,4094000000.0,4324600000.0,3391700000.0,1788500000.0,2266700000.0
,costOfRevenue,2334800000.0,3192200000.0,3429300000.0,3259400000.0,3394800000.0,3760900000.0,3891900000.0,3801900000.0,3183500000.0,3302100000.0,2581500000.0,1274200000.0,1680600000.0
,grossProfit,594800000.0,731200000.0,764400000.0,872000000.0,934700000.0,916800000.0,970500000.0,994000000.0,910500000.0,1022500000.0,810200000.0,514300000.0,586100000.0
,grossProfitRatio,0.203031130529765,0.186368965693021,0.182273410115173,0.211066466573075,0.215890980482735,0.195993757615922,0.199592793682132,0.207260368231197,0.222398632144602,0.23643805207418,0.238877259191556,0.287559407324574,0.258569726915781
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,335100000.0,397600000.0,372100000.0,413400000.0,454600000.0,448300000.0,425500000.0,416000000.0,347100000.0,407000000.0,316200000.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,10500000.0,6000000.0,12400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,516700000.0,607100000.0,602800000.0,645900000.0,731700000.0,773600000.0,761900000.0,756500000.0,685700000.0,751600000.0,590700000.0,0.0,0.0
,costAndExpenses,2851500000.0,3799300000.0,4032100000.0,3905300000.0,4126500000.0,4534500000.0,4653800000.0,4558400000.0,3869200000.0,4053700000.0,3172200000.0,1664900000.0,2081600000.0
,interestExpense,68800000.0,90000000.0,73300000.0,71100000.0,77200000.0,88400000.0,92900000.0,85500000.0,84000000.0,108000000.0,92900000.0,64100000.0,74600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,181600000.0,209500000.0,230700000.0,232500000.0,277100000.0,325300000.0,336400000.0,340500000.0,338600000.0,344600000.0,274500000.0,196700000.0,204300000.0
,EBITDA,259700000.0,333600000.0,392300000.0,458600000.0,480100000.0,468500000.0,545000000.0,578000000.0,563400000.0,615500000.0,494000000.0,320300000.0,389400000.0
,EBITDARatio,0.0886469142545057,0.0850282917877351,0.093545079524048,0.111003533911023,0.110890403048851,0.100156059601941,0.112084567291872,0.120519610500636,0.13761602344895,0.142325301762013,0.145649674204676,0.17908862175007,0.171791591300128
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,78100000.0,124100000.0,161600000.0,226100000.0,203000000.0,143200000.0,208600000.0,237500000.0,224800000.0,270900000.0,219500000.0,123600000.0,185100000.0
,operatingIncomeRatio,0.0266589295466958,0.0316307284498139,0.0385339914633856,0.0547272111148763,0.0468876313662086,0.0306133356136563,0.0429006252056598,0.0495214662524239,0.0549096238397655,0.0626416315959858,0.064716808680013,0.0691081912216942,0.081660563815238
,totalOtherIncomeExpensesNet,-115400000.0,-113900000.0,-91200000.0,-63800000.0,-66500000.0,-973200000.0,-74500000.0,-95300000.0,-118300000.0,-148000000.0,-162500000.0,-11200000.0,-10800000.0
,incomeBeforeTax,-106100000.0,-79800000.0,-2900000.0,91200000.0,59300000.0,-918400000.0,41200000.0,56700000.0,22500000.0,14900000.0,-35900000.0,48300000.0,99700000.0
,incomeBeforeTaxRatio,-0.0362165483342436,-0.0203395014528215,-0.000691513460667191,0.0220748414581014,0.0136967317242176,-0.196335806058533,0.00847318196775255,0.0118225984695261,0.00549584758182706,0.00344540535540859,-0.0105846625585989,0.0270058708414873,0.0439846472845988
,incomeTaxExpense,300000.0,-24400000.0,-9800000.0,-16000000.0,13000000.0,-282800000.0,20200000.0,23300000.0,-31500000.0,26000000.0,223200000.0,1500000.0,3700000.0
