date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,52815252.0,47151744.0,-32760340.0,7116100.0,30801137.0,20990033.0,14539018.0,26321992.0,23092620.0,452953.0,11467179.0,18830078.0,25541978.0,38279905.0,40214722.0,36949497.0,31614269.0,18293976.0,12002722.0,5818131.0,8887357.0,6656937.0,9017840.0,10641186.0,8896113.0,9857950.0,6100000.0,6400000.0,4900000.0,4500000.0,4400000.0,4000000.0
,depreciationAndAmortization,6721621.0,5573074.0,6609632.0,6109869.0,6587282.0,6740346.0,3523692.0,3049101.0,3950693.0,4106561.0,3143767.0,2552186.0,2401345.0,2446126.0,2714863.0,3066227.0,2472813.0,1532664.0,1236592.0,1127510.0,838805.0,936373.0,500000.0,400000.0,200000.0,400000.0,300000.0,200000.0,200000.0,200000.0,200000.0,100000.0
,deferredIncomeTax,6448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029042.0,1085320.0,583857.0,-405256.0,-352731.0,-579654.0,-1360633.0,491799.0,-3790122.0,200000.0,0.0,0.0,-500000.0,-300000.0,-700000.0,-600000.0,-500000.0,-900000.0,0.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,44375446.0,45914576.0,87819295.0,74064339.0,24662135.0,41885447.0,30828718.0,21968685.0,9314008.0,30826191.0,11521236.0,17665899.0,22059951.0,-12022614.0,-7348873.0,10718623.0,6821881.0,12335190.0,20981046.0,14178887.0,9317812.0,-1128809.0,-3000237.0,2699501.0,10401902.0,7938996.0,17500000.0,30700000.0,-1200000.0,-900000.0,-1600000.0,-1300000.0
,accountsReceivables,-45750765.0,-32683102.0,-41322320.0,-36331320.0,-21422151.0,-14052673.0,-18799109.0,-35053942.0,-18550566.0,-8247378.0,-7478337.0,-5849751.0,-3173057.0,14674858.0,-10925834.0,-3231788.0,-18598399.0,-3306576.0,11522049.0,-20851936.0,4954509.0,-500287.0,-1200000.0,-1300000.0,-14000000.0,-5500000.0,-7300000.0,-6000000.0,-1000000.0,-1100000.0,-1400000.0,-1100000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,1117439.0,-1766109.0,-233966.0,-253369.0,889122.0,-4360766.0,-10107636.0,4007471.0,-6098002.0,899017.0,-320278.0,994610.0,0.0,-27757697.0,3804061.0,10619787.0,1166057.0,18513337.0,10169376.0,38015477.0,9862.0,-569880.0,2300000.0,5100000.0,23900000.0,16100000.0,15300000.0,20200000.0,0.0,0.0,100000.0,-100000.0
,otherWorkingCapital,-3567192.0,25800606.0,-11978042.0,1949633.0,2387643.0,-2973012.0,-1012263.0,966729.0,4036558.0,-5849983.0,-2356944.0,-261459.0,2972383.0,-10252292.0,-91616.0,-6010023.0,15656303.0,17577123.0,39005329.0,22742595.0,20035359.0,4324624.0,11527134.0,-523282.0,-2486753.0,-3535447.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3080092.0,-2914859.0,-2386666.0,-6506634.0,-1015300.0,435464.0,2240887.0,-662651.0,3828824.0,-147923.0,-282093.0,-141018.0,39854.0,-9900000.0,-18700000.0,7300000.0,7400000.0,6200000.0,4400000.0
,netCashProvidedByOperatingActivites,101134400.0,76359777.0,63776134.0,81000198.0,60030122.0,66404173.0,44514437.0,46008469.0,24964625.0,21081311.0,22004803.0,34097508.0,52973990.0,26652367.0,33751173.0,48931538.0,33997073.0,30793799.0,34076170.0,22004782.0,18873122.0,6503203.0,6551840.0,13417408.0,19360884.0,17778850.0,13700000.0,17900000.0,10600000.0,10700000.0,8300000.0,7200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-89702.0,-149603.0,-105525.0,-1090726.0,-384207.0,-151536.0,-2127311.0,-1254767.0,-744082.0,-238538.0,-651160.0,-941020.0,-1222246.0,-1363622.0,-848719.0,-703600.0,-521095.0,-371477.0,-552005.0,-161269.0,-275982.0,-443498.0,-650014.0,-2758851.0,-242915.0,-334894.0,-300000.0,-400000.0,-100000.0,-200000.0,-400000.0,-1100000.0
,acquisitionsNet,0.0,33922773.0,0.0,0.0,0.0,1783700.0,0.0,1139800.0,-100000.0,-7207471.0,-35088228.0,0.0,-3352938.0,0.0,0.0,0.0,-33729152.0,0.0,0.0,0.0,0.0,-48810.0,-18028072.0,0.0,-202243.0,-5300000.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-340512874.0,-283436315.0,-182933649.0,-206758152.0,-222003802.0,-227176406.0,-216846788.0,-195643358.0,-272597409.0,-233539398.0,-254390225.0,-197572838.0,-250428017.0,-97582634.0,-111021584.0,-21643113.0,-20631815.0,-226776927.0,-129976401.0,-12440994.0,-28286533.0,-14258861.0,-15824465.0,-11840576.0,-9077146.0,-6072439.0,-39500000.0,-54700000.0,-40100000.0,-26700000.0,-16100000.0,-29900000.0
,salesMaturitiesOfInvestments,240927251.0,206285966.0,145433167.0,149405496.0,171069663.0,151263676.0,189789112.0,167686850.0,268683561.0,209876044.0,246939569.0,192040999.0,224030723.0,84589371.0,100167035.0,125239692.0,156165543.0,137879408.0,125021183.0,18704946.0,30702854.0,26797793.0,33462261.0,6695236.0,10032231.0,20140324.0,34600000.0,28100000.0,29300000.0,16700000.0,8200000.0,21600000.0
