date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-404734000.0,397555000.0,-29399000.0,-91407000.0,-22516000.0,-107979000.0,-60508000.0,-19435000.0,-85477000.0,-109224000.0,-124534000.0,-153204000.0,-237573000.0,-143166000.0,-86248000.0,-67901045.0,-57991770.0,-47059439.0,-32829938.0,-6882724.0,-6361970.0,-10237950.0
,depreciationAndAmortization,3858000.0,3233000.0,3759000.0,4278000.0,9355000.0,10042000.0,9161000.0,8202000.0,9746000.0,11124000.0,12552000.0,14526000.0,14645000.0,8931000.0,8181000.0,8977954.0,11691573.0,12269362.0,8781712.0,7202519.0,5130725.0,777387.0
,deferredIncomeTax,0.0,110333000.0,-110333000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-534000.0,534000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,59920000.0,53047000.0,19543000.0,7855000.0,11117000.0,14463000.0,13509000.0,9024000.0,5072000.0,3748000.0,5495000.0,7149000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-1487000.0,284160000.0,221854000.0,152943000.0,-68932000.0,10408000.0,-63532000.0,36821000.0,95345000.0,-74040000.0,19354000.0,30802000.0,-309175000.0,15274000.0,254603719.0,-14368514.0,-29396684.0,-31027951.0,-43599148.0,80875212.0,142246339.0,514124.0
,accountsReceivables,344000.0,3432000.0,-2760000.0,10787000.0,-15903000.0,-1425000.0,6407000.0,-4473000.0,-5260000.0,2878000.0,-1931000.0,430000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,3193000.0,1858000.0,870000.0,-6065000.0,-5875000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,11856000.0,0.0,10871000.0,1803000.0,-103000.0,-16970000.0,13240000.0,19572000.0,276000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-1085000.0,714967000.0,430807000.0,208953000.0,56010000.0,124942000.0,114534000.0,178066000.0,141245000.0,45900000.0,119940000.0,100586000.0,69784000.0,378959000.0,363685000.0,109081281.0,123449795.0,152846479.0,183874430.0,227473578.0,146598366.0,4352027.0
,otherNonCashItems,754000.0,3834000.0,-4705000.0,12111000.0,136000.0,136000.0,136000.0,136000.0,1517000.0,-102770000.0,7786000.0,7713000.0,12574000.0,8069000.0,9752000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashProvidedByOperatingActivites,-353094000.0,568694000.0,-132212000.0,-66642000.0,-62139000.0,-98113000.0,-101398000.0,72800000.0,-44047000.0,-78257000.0,-52315000.0,-155925000.0,-191439000.0,-128148000.0,-71017000.0,-42859072.0,-39161282.0,-34576603.0,-17222322.0,-1636300.0,-4136396.0,-8669394.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-820000.0,-4819000.0,-692000.0,-113000.0,-950000.0,-10992000.0,-8905000.0,-9164000.0,-1777000.0,-619000.0,-4211000.0,-5331000.0,-42790000.0,-17423000.0,-14231000.0,-3581283.0,-4414741.0,-17286030.0,-24325234.0,-20631882.0,-2279707.0,-2007020.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-1033665000.0,-1469220000.0,-364539000.0,-112615000.0,0.0,0.0,0.0,0.0,0.0,0.0,-1231000.0,-20433000.0,-65023000.0,-60998000.0,-17976000.0,-152638555.0,-95314008.0,-174527521.0,-207336208.0,-51292856.0,0.0,0.0
,salesMaturitiesOfInvestments,1014083000.0,976093000.0,110564000.0,0.0,0.0,0.0,49553000.0,0.0,0.0,0.0,21664000.0,36696000.0,39123000.0,65992000.0,57096000.0,153079418.0,132274753.0,200510138.0,135543996.0,998648.0,0.0,0.0
,otherInvestingActivites,-1000000.0,0.0,-11000.0,-5000.0,-754000.0,609000.0,209000.0,439000.0,-425000.0,-86000.0,48000.0,170000.0,179000.0,-188000.0,166000.0,186323.0,785729.0,225872.0,-1503519.0,-2960088.0,90882.0,-98383.0
,netCashUsedForInvestingActivites,-21402000.0,-497946000.0,-254678000.0,-112350000.0,-750000.0,-8151000.0,40904000.0,-8665000.0,-2171000.0,-672000.0,16317000.0,11365000.0,-68473000.0,-12596000.0,25056000.0,-2885541.0,33339748.0,8937146.0,-97615065.0,-88886178.0,-2188825.0,-2105403.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-3815000.0,-3282000.0,-4000000.0,-3518000.0,-2979000.0,-2492000.0,-2057000.0,-1664000.0,-23574000.0,-49797000.0,-30717000.0,-10581000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,354421000.0,13147000.0,389031000.0,248805000.0,370000.0,103628000.0,5225000.0,3315000.0,151218000.0,17977000.0,120466000.0,65368000.0,1733000.0,106736000.0,345224000.0,60839627.0,4079681.0,891526.0,524454.0,123325547.0,145475425.0,14160799.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55834000.0,0.0,0.0,0.0,0.0,-23070000.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
