date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,377844000.0,36612000.0,70098000.0,29240000.0,34602000.0,43992000.0,111671000.0,78038000.0,58872000.0,37032000.0,24821000.0,17703000.0
,depreciationAndAmortization,19732000.0,15055000.0,15190000.0,14388000.0,15564000.0,18388000.0,18732000.0,17143000.0,13272000.0,11263000.0,8559000.0,7297000.0
,deferredIncomeTax,0.0,4741000.0,21971000.0,-4742000.0,-2201000.0,-1399000.0,12145000.0,5238000.0,-2425000.0,2446000.0,2858000.0,3360000.0
,stockBasedCompensation,0.0,11967000.0,11660000.0,11307000.0,8522000.0,9630000.0,664000.0,250000.0,146000.0,176000.0,76000.0,96000.0
,changeInWorkingCapital,438359000.0,179168000.0,153150000.0,178274000.0,116276000.0,82389000.0,459896000.0,83621000.0,-166821000.0,0.0,0.0,1278000.0
,accountsReceivables,2986000.0,-36572000.0,-22698000.0,-19056000.0,-16232000.0,-467000.0,3695000.0,-5697000.0,-6900000.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,17766000.0,-5306000.0,8462000.0,8673000.0,7705000.0,6378000.0,3257000.0,0.0,0.0,0.0
,otherWorkingCapital,1524312000.0,1085953000.0,906785000.0,753635000.0,575361000.0,459085000.0,376696000.0,-83200000.0,-166821000.0,0.0,0.0,0.0
,otherNonCashItems,0.0,607716000.0,577256000.0,406131000.0,338028000.0,221213000.0,276166000.0,335101000.0,309475000.0,219125000.0,180462000.0,121146000.0
,netCashProvidedByOperatingActivites,740871000.0,848639000.0,684840000.0,447173000.0,393373000.0,283921000.0,429935000.0,438298000.0,375508000.0,257940000.0,218454000.0,150880000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-29491000.0,-20062000.0,-16079000.0,-16528000.0,-14396000.0,-32241000.0,-13284000.0,-14872000.0,-17872000.0,-15073000.0,-12687000.0,-12360000.0
,acquisitionsNet,110000000.0,0.0,0.0,0.0,0.0,-18000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,-703000.0,0.0,-1000000.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,3154000.0,-851029000.0,-704854000.0,-510605000.0,-470180000.0,-322193000.0,-299110000.0,-388867000.0,-346645000.0,0.0,-191063000.0,-124418000.0
,netCashUsedForInvestingActivites,83583000.0,-871091000.0,-720933000.0,-527133000.0,-484576000.0,-372169000.0,-313097000.0,-403739000.0,-365517000.0,-281286000.0,-224912000.0,-179224000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-529252000.0,-861916000.0,-498853000.0,-231456000.0,-5000000.0,-431762000.0,0.0,-4070000.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,-33776000.0,-17314000.0,-5079000.0,-437000.0,-187000.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,-122384000.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,-4892000.0,-31838000.0,-31356000.0,-6702000.0,-1596000.0,-18703000.0,-5023000.0,-4938000.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-535974000.0,95484000.0,22479000.0,104582000.0,99880000.0,56617000.0,-79039000.0,-28567000.0,-9008000.0,43124000.0,-1034000.0,39321000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-244000.0,979000.0,-7271000.0,4128000.0,-10809000.0,-1409000.0,-10173000.0,3940000.0,2154000.0,-805000.0,-582000.0,-212000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,288236000.0,30681000.0,-20885000.0,28750000.0,-2132000.0,-33040000.0,27626000.0,9932000.0,3137000.0,18973000.0,-8074000.0,10765000.0
,cashAtEndOfPeriod,369200000.0,80964000.0,77259000.0,68684000.0,39934000.0,42066000.0,75106000.0,47480000.0,37548000.0,38160000.0,19187000.0,27261000.0
,cashAtBeginningOfPeriod,80964000.0,50283000.0,98144000.0,39934000.0,42066000.0,75106000.0,47480000.0,37548000.0,34411000.0,19187000.0,27261000.0,16496000.0
,operatingCashFlow,740871000.0,848639000.0,684840000.0,447173000.0,393373000.0,283921000.0,429935000.0,438298000.0,375508000.0,257940000.0,218454000.0,150880000.0
,capitalExpenditure,-29491000.0,-20062000.0,-16079000.0,-16528000.0,-14396000.0,-32241000.0,-13284000.0,-14872000.0,-17872000.0,-15073000.0,-12687000.0,-12360000.0
,freeCashFlow,711380000.0,828577000.0,668761000.0,430645000.0,378977000.0,251680000.0,416651000.0,423426000.0,357636000.0,242867000.0,205767000.0,138520000.0
