date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,revenue,13546982000.0,14743144000.0,13487045000.0,13356762000.0,12513589000.0,11853696000.0,10592543000.0,8575369494.7,7614266170.52,7251734940.8,6707950411.35,5082011319.84,4610807485.2,4448396576.07,3373061562.0,3182240959.47,2692247113.15,2599490241.0,2424289800.6,2474649508.8,2497606573.8,2587679170.0,2476602250.0,1954000000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070000000.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1954000000.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,4707952000.0,4510101000.0,4754971000.0,5399668000.0,5200240000.0,4792611000.0,4407732000.0,4032297418.7,3347563090.89,3626574994.2,3507158279.31,2261729750.28,1993567519.08,1429219780.74,1069212496.4,960360782.04,778754448.8,754097920.2,711077609.8,689351507.6,730460473.08,754617580.0,731442150.0,1512000000.0
,SellingAndMarketingExpenses,0.0,374675000.0,0.0,0.0,0.0,222632000.0,310164000.0,295006977.4,157521589.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,-60624000.0,46563000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,0.0,3537000000.0,2494000000.0,3384000000.0,3191000000.0,3390000000.0,3572000000.0,3118000000.0,2686000000.0,1977000000.0,1675000000.0,1541000000.0,1531000000.0,1207000000.0,864000000.0,644000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2582000000.0
,costAndExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,2976306000.0,3290867000.0,3033529000.0,2959196000.0,2914714000.0,2558050000.0,2191062000.0,2225975225.0,1807454191.58,1398214320.0,1185914166.49,1220472522.36,1814219587.89,1295131680.0,866195376.8,596219337.21,525567449.62,563002340.4,626129734.0,1096166730.4,1375260895.32,1623057042.5,1569573850.0,1070000000.0
