date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2008-03-31_FY,2007-12-31_FY,2007-03-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,104983000.0,82327000.0,77461000.0,72354000.0,26723000.0,36872000.0,63156000.0,69660000.0,56756000.0,58559000.0,33616000.0,25912000.0,36433000.0,450562.0,27100000.0,351102.0
,depreciationAndAmortization,82497000.0,85400000.0,79250000.0,66303000.0,68030000.0,65201000.0,58422000.0,49888000.0,35623000.0,33803000.0,24484000.0,8663000.0,6670000.0,0.0,4700000.0,0.0
,deferredIncomeTax,-5080000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1091000.0,1179000.0,-4166000.0,0.0,0.0,0.0
,stockBasedCompensation,2274000.0,1579000.0,1253000.0,1126000.0,1627000.0,1050000.0,934000.0,367000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,108592000.0,-60374000.0,40182000.0,-18992000.0,10792000.0,9597000.0,31584000.0,85504000.0,29108000.0,69013000.0,2550000.0,-10768000.0,13566677.0,-11003677.0,11454239.0,-22449.0
,accountsReceivables,-30035000.0,-28240000.0,20912000.0,40546000.0,-65806000.0,19528000.0,-29659000.0,-36860000.0,-52092000.0,20767000.0,-42148000.0,15793000.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6654000.0,-6837000.0,-3785000.0,-1605000.0,0.0,0.0,0.0
,accountsPayables,9577000.0,-13894000.0,32323000.0,-30547000.0,42934000.0,-5086000.0,921000.0,-25131000.0,34338000.0,17241000.0,12391000.0,-7045000.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,350851000.0,242259000.0,302633000.0,262451000.0,281443000.0,270651000.0,261054000.0,229470000.0,143966000.0,114858000.0,45845000.0,43295000.0,54063000.0,40496323.0,51500000.0,40045761.0
,otherNonCashItems,0.0,320000.0,275000.0,203000.0,0.0,0.0,0.0,3975000.0,0.0,66012000.0,0.0,390000.0,4050000.0,0.0,1100000.0,0.0
,netCashProvidedByOperatingActivites,311927000.0,117981000.0,126815000.0,188942000.0,62577000.0,48377000.0,36101000.0,77753000.0,98393000.0,40147000.0,80974000.0,25925000.0,66088000.0,-646117.0,70600000.0,-315169.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-64357000.0,-94494000.0,-110189000.0,-79782000.0,-58027000.0,-67097000.0,-87954000.0,-87050000.0,-37395000.0,-29052000.0,-23640000.0,-9314000.0,-10132000.0,0.0,-2000000.0,0.0
,acquisitionsNet,0.0,0.0,-111000000.0,-66000000.0,-11000000.0,-22000000.0,-15000000.0,-2000000.0,-86000000.0,0.0,-19000000.0,25000000.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,-13588000.0,0.0,0.0,-33770000.0,-23110000.0,-6869000.0,-36000000.0,-62065000.0,-15022000.0,-15036000.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,19405000.0,0.0,30992000.0,21464000.0,7448000.0,26428000.0,39000000.0,48058000.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,-39278250.0
,netCashUsedForInvestingActivites,-42506000.0,-65873000.0,-209152000.0,-131434000.0,-59421000.0,-48518000.0,-102603000.0,-97120000.0,-95008000.0,-22609000.0,-54177000.0,5730000.0,-23907000.0,200000.0,-2300000.0,-39278250.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-68884000.0,-284957000.0,-335726000.0,-62138000.0,-58512000.0,-45263000.0,-38383000.0,-40514000.0,-53155000.0,-49321000.0,-44297000.0,-24045000.0,0.0,0.0,0.0,0.0
,commonStockIssued,578000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22080000.0,442000.0,34473000.0,0.0,0.0,40108659.0
,commonStockRepurchased,-11453000.0,-50000000.0,-20000000.0,-4999000.0,-4999000.0,0.0,-2844000.0,0.0,-1001000.0,0.0,0.0,0.0,-3331000.0,0.0,500000.0,0.0
,dividendsPaid,-11594000.0,-12211000.0,-12343000.0,-11326000.0,-11384000.0,-9809000.0,-7483000.0,-5157000.0,-7695000.0,-5318000.0,-4404000.0,-8132000.0,-749000.0,0.0,-16800000.0,0.0
,otherFinancingActivites,0.0,-5808000.0,-15457000.0,-631000.0,0.0,-29000.0,-1590000.0,-5500000.0,0.0,-2030000.0,-2243000.0,-94000.0,-62789000.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-62823000.0,-83284000.0,63939000.0,-22946000.0,-28455000.0,21798000.0,9890000.0,57893000.0,33860000.0,-12669000.0,-1364000.0,-14499000.0,-32129000.0,0.0,-18400000.0,40108659.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-140000.0,399000.0,-924000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
