date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,224402000.0,157288000.0,395056000.0,134143000.0,59536000.0,-18760000.0,-168464000.0,-170701000.0,-18542000.0,-115344000.0,-83862000.0,-85302000.0,-93643000.0,-159997000.0,-166044000.0,-143164000.0,-102654000.0,-70583000.0,-79227000.0
,depreciationAndAmortization,13840000.0,13874000.0,13872000.0,13982000.0,13954000.0,13933000.0,12175000.0,8203000.0,7326000.0,7583000.0,6336000.0,5541000.0,6962000.0,4058000.0,4198000.0,4107000.0,4812000.0,5209000.0,5124000.0
,deferredIncomeTax,60420000.0,41875000.0,-196054000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,1698000.0,2056000.0,3233000.0,9833000.0,8297000.0,6873000.0,27390000.0,25687000.0,23783000.0,24916000.0,19009000.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-89915000.0,232520000.0,27716000.0,-12370000.0,-22837000.0,-37592000.0,-160368000.0,167627000.0,31900000.0,-77033000.0,153204000.0,-42910000.0,87452000.0,-69004000.0,28913000.0,-110786000.0,158346000.0,-41635000.0,9012000.0
,accountsReceivables,-14504000.0,3859000.0,-12746000.0,-23693000.0,-20619000.0,-15678000.0,-7297000.0,-1415000.0,-841000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,-1908000.0,-3100000.0,-4822000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,56000.0,-1000.0,-590000.0,473000.0,-690000.0,818000.0,-7695000.0,1613000.0,-1480000.0,3312000.0,-236000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,335948000.0,425863000.0,193343000.0,165627000.0,177997000.0,200834000.0,238426000.0,398794000.0,231167000.0,199267000.0,276300000.0,123096000.0,166006000.0,78554000.0,147558000.0,118645000.0,229431000.0,71085000.0,112720000.0
,otherNonCashItems,0.0,7474000.0,7423000.0,4791000.0,3512000.0,25575000.0,22933000.0,17000.0,0.0,16000.0,8000.0,-13000.0,18054000.0,23027000.0,22592000.0,0.0,-226000.0,0.0,0.0
,netCashProvidedByOperatingActivites,313113000.0,257458000.0,223531000.0,141749000.0,60984000.0,10131000.0,-130723000.0,-129602000.0,-127954000.0,-88338000.0,-75144000.0,-58064000.0,-99911000.0,-104372000.0,-104791000.0,-58645000.0,-47823000.0,-31676000.0,-58601000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-13000.0,-12000.0,0.0,0.0,-278000.0,-7000.0,-689000.0,-2734000.0,-2590000.0,-3628000.0,-861000.0,-744000.0,-1031000.0,-9818000.0,-5708000.0,-3443000.0,-2085000.0,-763000.0,-6986000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-12943000.0,-231915000.0,-71856000.0,-67623000.0,-95719000.0,-86523000.0,-276914000.0,-410407000.0,-330484000.0,-301563000.0,-183899000.0,-123460000.0,-371625000.0,-93329000.0,-190974000.0,-152260000.0,-170713000.0,-65114000.0,-69721000.0
,salesMaturitiesOfInvestments,0.0,213924000.0,75375000.0,44387000.0,91417000.0,245698000.0,346570000.0,278461000.0,274631000.0,248797000.0,143879000.0,123065000.0,304906000.0,212564000.0,178543000.0,157947000.0,67684000.0,51264000.0,133037000.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,-134027000.0,100000.0,160000.0,575000.0,557000.0,2875000.0,281000.0,1175000.0,-443000.0,1095000.0,0.0,0.0,-4754000.0
,netCashUsedForInvestingActivites,-314937000.0,-18003000.0,3519000.0,-23236000.0,-4580000.0,159168000.0,-65060000.0,-219580000.0,-58283000.0,-55819000.0,-40312000.0,1736000.0,-67366000.0,110592000.0,-18582000.0,3339000.0,-105114000.0,-13609000.0,51576000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-13750000.0,-230000000.0,-493439000.0,-18398000.0,0.0,0.0,0.0,-69000.0,-206000.0,-184000.0,-131000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,436000.0,627000.0,1139000.0,435000.0,385000.0,6048000.0,48925000.0,153021000.0,236377000.0,25808000.0,231429000.0,11723000.0,6493000.0,7913000.0,0.0,6207000.0,217324000.0,418000.0,40116000.0
,commonStockRepurchased,0.0,-89000.0,-3073000.0,-99628000.0,-79173000.0,-25636000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,-11000.0,-80000.0,-281000.0,-960000.0,-87331000.0,-56988000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,-10553000.0,-5955000.0,-12780000.0,578000.0,0.0,-277541000.0,-36800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-29785000.0,-23776000.0,-237969000.0,-163193000.0,-97568000.0,-106919000.0,149073000.0,397843000.0,236308000.0,25602000.0,231245000.0,11592000.0,173124000.0,7825000.0,145974000.0,3682000.0,213854000.0,-27763000.0,66707000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
