Date,2017-12,2016-12,2015-12,2014-12,2013-12
Revenue,5044000000.0,5104000000.0,5176000000.0,5009000000.0,4901000000.0
Revenue Growth,,,,,
Cost of Revenue,2359000000.0,2429000000.0,2415000000.0,2511000000.0,2225000000.0
Gross Profit,2685000000.0,2675000000.0,2761000000.0,2498000000.0,2676000000.0
R&D Expenses,,,,,
SG&A Expense,1686000000.0,1759000000.0,1780000000.0,1866000000.0,1948000000.0
Operating Expenses,2790000000.0,2615000000.0,2364000000.0,2688000000.0,2441000000.0
Operating Income,-105000000.0,60000000.0,397000000.0,-190000000.0,235000000.0
Interest Expense,170000000.0,170000000.0,142000000.0,111000000.0,99000000.0
Earnings before Tax,-122000000.0,92000000.0,435000000.0,-152000000.0,293000000.0
Income Tax Expense,-279000000.0,40000000.0,172000000.0,-5000000.0,126000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,153000000.0,43000000.0,219000000.0,-136000000.0,142000000.0
Preferred Dividends,,,,,
Net Income Com,153000000.0,43000000.0,219000000.0,-136000000.0,142000000.0
EPS,,,,,
EPS Diluted,,,,,
Weighted Average Shs Out,,,,,
Weighted Average Shs Out (Dil),,,,,
Dividend per Share,,,,,
Gross Margin,0.53231562252181,0.5240987460815,0.53342349304482,0.49870233579557,0.54601101815956
EBITDA Margin,0.17684377478192,0.21786833855799,0.27453632148377,0.15891395488121,0.28769638849214
EBIT Margin,0.0087232355273592,0.049568965517241,0.10297527047913,-0.0059892194050709,0.074882677004693
Profit Margin,0.030333068992863,0.0084247648902821,0.042310664605873,-0.027151127969655,0.028973678841053
Free Cash Flow margin,,,,,
EBITDA,892000000.0,1112000000.0,1421000000.0,796000000.0,1410000000.0
EBIT,44000000,253000000,533000000,-30000000,367000000
Consolidated Income,153000000.0,43000000.0,219000000.0,-136000000.0,142000000.0
Earnings Before Tax Margin,-0.024187153053132,0.018025078369906,0.084041731066461,-0.030345378319026,0.059783717608651
Net Profit Margin,0.030333068992863,0.0084247648902821,0.042310664605873,-0.027151127969655,0.028973678841053
