date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2000-12-31_FY
,revenue,1217200000.0,1285100000.0,1447600000.0,1602100000.0,1630400000.0,1434700000.0,1454900000.0,1474400000.0,1341200000.0,1247769000.0,1166653000.0,1171902000.0,927118000.0,157537000.0,1159559000.0,971236000.0,826530000.0,737223000.0,305968000.0
,costOfRevenue,876800000.0,890600000.0,992000000.0,1049900000.0,1090700000.0,965300000.0,941400000.0,943100000.0,841100000.0,548004000.0,501496000.0,498467000.0,604609000.0,663908000.0,563659000.0,470472000.0,151595000.0,377333000.0,0.0
,grossProfit,340400000.0,394500000.0,455600000.0,552200000.0,539700000.0,469400000.0,513500000.0,531300000.0,500100000.0,699765000.0,665157000.0,673435000.0,322509000.0,-506371000.0,595900000.0,500764000.0,674935000.0,359890000.0,0.0
,grossProfitRatio,0.279658232007887,0.306980001556299,0.314727825366123,0.344672617189938,0.331023061825319,0.327176413187426,0.352945219602722,0.36034997287032,0.372875037280048,0.560812938933408,0.570141250226074,0.574651293367534,0.347861868715741,-3.21429886312422,0.51390226801741,0.515594561980816,0.816588629571824,0.488169793942945,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,173000000.0,268700000.0,360800000.0,468400000.0,371400000.0,387100000.0,386600000.0,302700000.0,403400000.0,511197000.0,458685000.0,530755000.0,490479000.0,423862000.0,372221000.0,314315000.0,0.0,234567000.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-4500000.0,-39300000.0,24200000.0,0.0,0.0,0.0,0.0,0.0,-300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,237400000.0,342500000.0,437100000.0,543500000.0,451300000.0,453200000.0,442100000.0,353400000.0,447700000.0,557248000.0,506759000.0,587846000.0,547151000.0,475841000.0,411199000.0,346780000.0,609806000.0,261862000.0,0.0
,costAndExpenses,1114200000.0,1233100000.0,1429100000.0,1593400000.0,1542000000.0,1418500000.0,1383500000.0,1296500000.0,1288800000.0,1105252000.0,1008255000.0,1086313000.0,1151760000.0,1139749000.0,974858000.0,817252000.0,761401000.0,639195000.0,0.0
,interestExpense,92400000.0,77000000.0,53600000.0,45300000.0,45000000.0,45300000.0,44200000.0,47300000.0,70900000.0,86165000.0,102133000.0,107911000.0,95020000.0,11055000.0,7928000.0,7608000.0,0.0,9857000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
