date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,revenue,5054928000.0,4770362000.0,4546653000.0,4341955000.0,4220702000.0,4113239000.0,3944540000.0,3743330000.0,3431712000.0,2977759000.0,2844595000.0,2001815000.0,1700237000.0,1758022000.0,1800759000.0,1682724000.0,1315024000.0,1232908000.0,1181136000.0,1238646000.0,1306642000.0,1246300000.0,1008800000.0,635200000.0,425400000.0,331000000.0
,costOfRevenue,3832107000.0,3613406000.0,3426401000.0,3276296000.0,3186118000.0,3105882000.0,2988138000.0,2844077000.0,2617317000.0,2249465000.0,2171354000.0,1520983000.0,1258243000.0,1311037000.0,1337859000.0,1259694000.0,978089000.0,927825000.0,893614000.0,939606000.0,999117000.0,943200000.0,771100000.0,487500000.0,325600000.0,254700000.0
,grossProfit,1222821000.0,1156956000.0,1120252000.0,1065659000.0,1034584000.0,1007357000.0,956402000.0,899253000.0,814395000.0,728294000.0,673241000.0,480832000.0,441994000.0,446985000.0,462900000.0,423030000.0,336935000.0,305083000.0,287522000.0,299040000.0,307525000.0,303100000.0,237700000.0,147700000.0,99800000.0,76300000.0
,grossProfitRatio,0.241906709650464,0.242530021830628,0.246390476686917,0.245432990438639,0.245121309204014,0.244906021750742,0.242462238942944,0.240228085688411,0.237314494922651,0.244577885584428,0.236673761994238,0.240198020296581,0.259960229073947,0.254254497383992,0.257058273761231,0.25139595085112,0.256219658348441,0.247449931381741,0.243428360493626,0.241424910749318,0.235355208236074,0.243199871619995,0.235626486915147,0.232525188916877,0.234602726845322,0.230513595166163
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,833051000.0,800328000.0,757452000.0,715671000.0,688952000.0,670609000.0,650655000.0,628044000.0,589487000.0,529244000.0,507669000.0,399772000.0,343386000.0,335831000.0,327297000.0,306572000.0,254883000.0,243894000.0,236891000.0,247847000.0,253229000.0,232400000.0,177500000.0,109900000.0,71400000.0,55300000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
