Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Revenue,18245212.0,15595659.0,7153063.0,12706372.0,20036895.0,11922969.0
Revenue Growth,0.1699,1.1803,-0.437,-0.3659,0.6805,
Cost of Revenue,7077344.0,5960223.0,4491670.0,6618330.0,7015722.0,4855043.0
Gross Profit,11167868.0,9635436.0,2661393.0,6088042.0,13021173.0,7067926.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,7107432.0,5734315.0,5775760.0,7013653.0,8103166.0,2168350.0
Operating Expenses,10867663.0,9410913.0,10907389.0,19635104.0,11343611.0,3375638.0
Operating Income,300205.0,224523.0,-8245996.0,-13547062.0,1677562.0,3692288.0
Interest Expense,773680.0,905990.0,1613214.0,1822636.0,2279597.0,786140.0
Earnings before Tax,-54735.0,-6878243.0,-9130849.0,-14927858.0,-147118.0,3668150.0
Income Tax Expense,3640.0,0.0,-2000.0,-472279.0,474279.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-58375.0,-6878243.0,-9128849.0,-14455579.0,-621397.0,3668150.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-58375.0,-6878243.0,-9128849.0,-14455579.0,-621397.0,3668150.0
EPS,0.0,-0.28,-0.48,-0.83,-0.04,
EPS Diluted,0.0,-0.28,-0.48,-0.83,-0.04,
Weighted Average Shs Out,24550979.0,24313312.0,24095695.0,17432274.0,17291646.0,
Weighted Average Shs Out (Dil),24608967.0,24268409.0,19155981.0,17347306.0,13831259.0,
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.6121,0.6178,0.3721,0.4791,0.6499,0.5928
EBITDA Margin,0.245,-0.147,-0.451,-0.652,0.268,0.466
EBIT Margin,0.0394,-0.3829,-1.051,-1.0314,0.1064,0.3736
Profit Margin,-0.003,-0.441,-1.276,-1.138,-0.031,0.308
Free Cash Flow margin,0.2129,0.2505,-0.247,-0.0471,0.114,0.2205
EBITDA,4479176.0,-2295655.0,-3226386.0,-8286674.0,5372924.0,5557195.0
EBIT,718945.0,-5972253.0,-7517635.0,-13105222.0,2132479.0,4454290.0
Consolidated Income,-58375.0,-6878243.0,-9128849.0,-14455579.0,-621397.0,3668150.0
Earnings Before Tax Margin,-0.003,-0.441,-1.2765,-1.1748,-0.0073,0.3077
Net Profit Margin,-0.0032,-0.441,-1.2762,-1.1377,-0.031,0.3077
