Date,2018-12-31,2017-12-31,2016-12-31
Cash and cash equivalents,44551000.0,8485000.0,24809000.0
Short-term investments,40000000.0,30731000.0,0.0
Cash and short-term investments,84551000.0,39216000.0,24809000.0
Receivables,158000.0,0.0,0.0
Inventories,0.0,0.0,0.0
Total current assets,92971000.0,44173000.0,25862000.0
Property Plant & Equipment Net,700000.0,747000.0,0.0
Goodwill and Intangible Assets,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0
Total non-current assets,4900000.0,2584000.0,1055000.0
Total assets,97871000.0,46757000.0,26917000.0
Payables,4041000.0,3152000.0,1481000.0
Short-term debt,1019000.0,0.0,0.0
Total current liabilities,12219000.0,7126000.0,4219000.0
Long-term debt,13079000.0,0.0,0.0
Total debt,14098000.0,0.0,0.0
Deferred revenue,0.0,0.0,0.0
Tax Liabilities,113000.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0
Total non-current liabilities,14030000.0,80000.0,0.0
Total liabilities,26249000.0,7206000.0,4219000.0
Other comprehensive income,203271000,0.0,0.0
Retained earnings (deficit),-131793000.0,-54737000.0,-25331000.0
Total shareholders equity,71622000.0,39494000.0,22668000.0
Investments,40000000.0,30731000.0,0.0
Net Debt,-30453000.0,-39216000.0,-24809000.0
Other Assets,0.0,4957000.0,1053000.0
Other Liabilities,0.0,3974000.0,2738000.0
