date,,2018-06-30_FY,2017-07-01_FY,2016-07-02_FY,2015-06-27_FY,2014-06-28_FY,2013-06-29_FY,2012-06-30_FY,2011-07-02_FY,2010-07-03_FY,2009-06-27_FY,2008-06-28_FY,2007-06-30_FY,2006-07-01_FY,2005-07-02_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,revenue,543170000.0,600968000.0,407914000.0,341276000.0,390871000.0,586028000.0,385458000.0,466505000.0,392545000.0,210923000.0,235491000.0,202814000.0,231649000.0,110751000.0,158979000.0,55763000.0,31921000.0,39325000.0
,costOfRevenue,340266000.0,365729000.0,291496000.0,284528000.0,338424000.0,521626000.0,315413000.0,342869000.0,283751000.0,164425000.0,182518000.0,173493000.0,190085000.0,193647000.0,171592000.0,84850000.0,43942000.0,40734000.0
,grossProfit,202904000.0,235239000.0,116418000.0,56748000.0,52447000.0,64402000.0,70045000.0,123636000.0,108794000.0,46498000.0,52973000.0,29321000.0,41564000.0,6609000.0,-12613000.0,-29087000.0,-12021000.0,-1409000.0
,grossProfitRatio,0.37355524053243,0.391433487307145,0.285398392798482,0.166281836402208,0.134179818917239,0.109895772898223,0.181718890255229,0.26502609832692,0.277150390401101,0.220450116867293,0.224947025576349,0.144570887611309,0.179426632534567,0.0596744047457811,-0.0793375225658735,-0.521618277352366,-0.376585946555559,-0.035829624920534
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,64498000.0,57094000.0,46067000.0,46419000.0,64218000.0,100820000.0,67003000.0,65492000.0,41496000.0,26147000.0,32633000.0,43025000.0,42587000.0,44825000.0,54775000.0,54029000.0,55534000.0,25949000.0
,GeneralAndAdministrativeExpenses,64489000.0,58461000.0,53457000.0,56256000.0,70937000.0,91363000.0,62541000.0,62767000.0,56378000.0,34899000.0,47941000.0,47820000.0,52167000.0,59508000.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,3339000.0,716000.0,1052000.0,1750000.0,19623000.0,-2527000.0,2238000.0,28987000.0,6086000.0,20263000.0,2666000.0,0.0,24174000.0,146263000.0,0.0,0.0,0.0,0.0
