date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,revenue,3160000.0,735000.0,524000.0,653000.0,302000.0,0.0,0.0,0.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,19477000.0,18854000.0,14271000.0,10045000.0,6443000.0,3554000.0,2947485.0,1120000.0
,GeneralAndAdministrativeExpenses,12150000.0,12040000.0,11546000.0,9644000.0,8455000.0,5696000.0,2931860.0,1620000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-12000.0,-21000.0,-3000.0,-10000.0,-1000.0,0.0,1163772.0,0.0
,operatingExpenses,31627000.0,30894000.0,25817000.0,19689000.0,15592000.0,9741000.0,6099081.0,2760000.0
,costAndExpenses,31627000.0,30894000.0,25817000.0,19689000.0,15592000.0,9741000.0,6099081.0,2760000.0
,interestExpense,12000.0,0.0,0.0,0.0,0.0,0.0,2807862.0,-6640000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1602000.0,1571000.0,840000.0,721000.0,694000.0,491000.0,219736.0,20000.0
,EBITDA,-26865000.0,-28588000.0,-24453000.0,-18315000.0,-14596000.0,-9250000.0,-5879345.0,-2740000.0
,EBITDARatio,-8.50158227848101,-38.8952380952381,-46.6660305343511,-28.0474732006126,-48.3311258278146,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-28467000.0,-30159000.0,-25293000.0,-19036000.0,-15290000.0,-9741000.0,-6099081.0,-2760000.0
,operatingIncomeRatio,-9.00854430379747,-41.0326530612245,-48.2690839694656,-29.1516079632466,-50.6291390728477,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,-12000.0,-21000.0,-3000.0,-2698000.0,-1000.0,0.0,-851827.0,0.0
,incomeBeforeTax,-28413000.0,-29927000.0,-24815000.0,-21667000.0,-15269000.0,-9714000.0,-9729954.0,-9400000.0
,incomeBeforeTaxRatio,-8.99145569620253,-40.7170068027211,-47.3568702290076,-33.1807044410413,-50.5596026490066,0.0,0.0,0.0
,incomeTaxExpense,1000.0,1000.0,1000.0,-14000.0,-22000.0,1000.0,1256.0,0.0
,netIncome,-28414000.0,-29928000.0,-24816000.0,-21653000.0,-15247000.0,-9715000.0,-9731210.0,-9400000.0
,netIncomeRatio,-8.99177215189873,-40.7183673469388,-47.3587786259542,-33.1592649310873,-50.4867549668874,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.55,-1.02,-0.98,-0.42,-1.57,-1.36,-2.16,-1.44838
,EPSDiluted,-0.55,-1.02,-0.98,-0.42,-1.57,-1.36,-2.16,-1.44838
,weightedAverageShsOut,51254329.0,29409776.0,25290426.0,12426745.0,9691115.0,7160567.0,4510242.0,6490000.0
,weightedAverageShsOutDil,51254329.0,29409776.0,25290426.0,12426745.0,9691115.0,7160567.0,4510242.0,6490000.0
