Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Depreciation & Amortization,5500000.0,5567000.0,5768000.0,5710000.0,5446000.0,4520000.0
Stock-based compensation,0.0,355000.0,0.0,143000.0,0.0,0.0
Operating Cash Flow,-2203000.0,3677000.0,4446000.0,12366000.0,5362000.0,5992000.0
Capital Expenditure,-99000.0,0.0,0.0,-18766000.0,-7156000.0,-29389000.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-99000.0,0.0,0.0,-18766000.0,-7156000.0,-29389000.0
Issuance (repayment) of debt,-48000.0,-7153000.0,-7285000.0,16358000.0,-6183000.0,16999000.0
Issuance (buybacks) of shares,315000.0,4800000.0,0.0,10000.0,6424000.0,22247000.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,-187000.0,-2767000.0,-7285000.0,9875000.0,241000.0,24902000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-2489000.0,910000.0,-2839000.0,3475000.0,-1553000.0,1505000.0
Free Cash Flow,-2302000.0,3677000.0,4446000.0,-6400000.0,-1794000.0,-23397000.0
Net Cash/Marketcap,-3.2025,-2.7306,-2.7306,-2.7306,-2.7306,-2.7306
