date,,2020-08-31_FY,2019-08-31_FY,2018-08-31_FY,2017-08-31_FY,2016-08-31_FY,2015-08-31_FY,2014-08-31_FY,2013-08-31_FY,2012-08-31_FY,2011-08-31_FY,2010-08-31_FY,2009-08-31_FY,2008-08-31_FY,2007-08-31_FY,2006-08-31_FY,2005-08-31_FY,2004-08-31_FY,2003-08-31_FY,2002-08-31_FY,2001-08-31_FY
,revenue,3326300000.0,3672700000.0,3680100000.0,3505100000.0,3291300000.0,2706700000.0,2393500000.0,2089100000.0,1933700000.0,1795700000.0,1626900000.0,1657404000.0,2026644000.0,2530668000.0,2393123000.0,2172854000.0,2104167000.0,2049308000.0,1972796000.0,1982700000.0
,costOfRevenue,1923900000.0,2193000000.0,2193300000.0,2023900000.0,1855100000.0,1561100000.0,1414300000.0,1251500000.0,1145700000.0,1065700000.0,965400000.0,1022308000.0,1210849000.0,1460775000.0,1423096000.0,1324311000.0,1230308000.0,1197787000.0,1169282000.0,1141353000.0
,grossProfit,1402400000.0,1479700000.0,1486800000.0,1481200000.0,1436200000.0,1145600000.0,979200000.0,837600000.0,788000000.0,730000000.0,661500000.0,635096000.0,815795000.0,1069893000.0,970027000.0,848543000.0,873859000.0,851521000.0,803514000.0,841347000.0
,grossProfitRatio,0.421609596248083,0.402891605630735,0.404010760577158,0.422584234401301,0.436362531522499,0.423246019137695,0.409108000835596,0.400938203053947,0.407508920721932,0.406526702678621,0.406601512078186,0.38318720118933,0.402534929666977,0.42277098378768,0.405339382890056,0.390520025735737,0.415299260942691,0.415516359668727,0.407297054535796,0.424344076259646
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679071000.0,683793000.0
,SellingAndMarketingExpenses,1028000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-5900000.0,-4700000.0,4800000.0,6300000.0,1600000.0,-1200000.0,-1300000.0,2800000.0,1700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1028500000.0,1015000000.0,1026600000.0,951100000.0,946000000.0,756900000.0,680300000.0,607600000.0,566700000.0,541300000.0,495400000.0,454606000.0,540097000.0,812958000.0,772618000.0,741798000.0,734003000.0,741245000.0,683387000.0,697675000.0
,costAndExpenses,2952400000.0,3208000000.0,3219900000.0,2975000000.0,2801100000.0,2318000000.0,2094600000.0,1859100000.0,1712400000.0,1607000000.0,1460800000.0,1476914000.0,1750946000.0,2273733000.0,2195714000.0,2066109000.0,1964311000.0,1939032000.0,1852669000.0,1839028000.0
,interestExpense,26400000.0,36400000.0,35500000.0,34100000.0,33300000.0,32600000.0,32600000.0,31900000.0,31300000.0,30400000.0,29800000.0,29556000.0,34749000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,101100000.0,88300000.0,80300000.0,74600000.0,62600000.0,45800000.0,43400000.0,40800000.0,39800000.0,40100000.0,36500000.0,35736000.0,33840000.0,38405000.0,39012000.0,41075000.0,42960000.0,46039000.0,4316000.0,17965000.0
,EBITDA,475000000.0,553000000.0,540500000.0,604700000.0,552800000.0,434500000.0,342300000.0,270800000.0,261100000.0,228800000.0,202600000.0,216226000.0,309538000.0,295340000.0,236421000.0,147820000.0,182816000.0,156315000.0,124443000.0,161637000.0
,EBITDARatio,0.142801310765716,0.150570425027909,0.146871008939974,0.172520042224188,0.167957949746301,0.160527579709609,0.143012325047002,0.129625197453449,0.135026115736671,0.127415492565573,0.124531317229086,0.130460648097869,0.152734274001749,0.116704364223201,0.0987918297555119,0.0680303416612437,0.0868828377215307,0.0762769676398082,0.0630795074604774,0.0815236798305341
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,373900000.0,464700000.0,460200000.0,530100000.0,490200000.0,388700000.0,298900000.0,230000000.0,221300000.0,188700000.0,166100000.0,180490000.0,275698000.0,256935000.0,197409000.0,106745000.0,139856000.0,110276000.0,120127000.0,143672000.0
,operatingIncomeRatio,0.112407179148002,0.126528167288371,0.125050949702454,0.151236769279051,0.148938109561571,0.143606605829977,0.124879883016503,0.110095256330477,0.114443812380411,0.105084368212953,0.10209601081812,0.1088992182956,0.136036718831724,0.101528529226275,0.0824901185605587,0.0491266325303035,0.066466207292482,0.0538113353385631,0.0608917495777566,0.072462803248096
,totalOtherIncomeExpensesNet,-25900000.0,-6500000.0,-800000.0,-5000000.0,-13400000.0,-13600000.0,-1100000.0,-5700000.0,-11600000.0,1200000.0,-18900000.0,-24625000.0,-16733000.0,1092000.0,-717000.0,-19846000.0,-2363000.0,1688000.0,3399000.0,115151000.0
,incomeBeforeTax,324700000.0,424900000.0,425900000.0,492600000.0,444600000.0,343600000.0,265700000.0,193100000.0,179000000.0,157600000.0,118800000.0,127323000.0,230550000.0,227887000.0,163753000.0,74832000.0,102617000.0,74581000.0,82836000.0,69152000.0
,incomeBeforeTaxRatio,0.0976159696960587,0.115691453154355,0.11573055080025,0.140538073093492,0.135083401695379,0.126944249455056,0.111008982661375,0.0924321478148485,0.0925686507731292,0.0877652169070557,0.0730223123732252,0.0768207389387259,0.113759495994363,0.0900501369598857,0.0684264870631388,0.0344394975456243,0.0487684675218269,0.0363932605542944,0.0419891362310143,0.0348776920361124
,incomeTaxExpense,76400000.0,94500000.0,76300000.0,170900000.0,153800000.0,121500000.0,89900000.0,65700000.0,62700000.0,52100000.0,39800000.0,42126000.0,81918000.0,79833000.0,57191000.0,22603000.0,35403000.0,26799000.0,30812000.0,28649000.0
,netIncome,248300000.0,330400000.0,349600000.0,321700000.0,290800000.0,222100000.0,175800000.0,127400000.0,116300000.0,105500000.0,79600000.0,84909000.0,148255000.0,148054000.0,106562000.0,52229000.0,67214000.0,47782000.0,52024000.0,40503000.0
,netIncomeRatio,0.0746475062381625,0.0899610640673074,0.094997418548409,0.0917805483438418,0.0883541457782639,0.0820556397088706,0.0734489241696261,0.0609831985065339,0.0601437658375136,0.058751461825472,0.0489274079537771,0.051230116495435,0.0731529563159588,0.0585039207039406,0.044528425826838,0.024037049889224,0.031943282068391,0.0233161633097611,0.0263706941822672,0.0204282039642911
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,6.2544080604534,8.32,8.54,7.46,6.67,5.13,4.07,2.97,2.75,2.46,1.84,2.08,3.65,3.48,2.43,1.21,1.6,1.15251212040811,1.26,0.99
,EPSDiluted,6.2544080604534,8.29,8.52,7.43,6.63,5.09,4.05,2.95,2.72,2.42,1.8,2.04,3.56,3.37,2.34,1.17,1.56,1.14527456197119,1.26,0.99
,weightedAverageShsOut,39000000.0,39700000.0,40900000.0,43100000.0,43500000.0,43100000.0,42800000.0,42200000.0,41400000.0,42200000.0,42500000.0,40781000.0,40655000.0,42585000.0,43884000.0,43135000.0,41906000.0,41459000.0,41286000.0,41068000.0
,weightedAverageShsOutDil,39000000.0,39800000.0,41000000.0,43300000.0,43800000.0,43400000.0,43000000.0,42500000.0,41900000.0,42800000.0,43300000.0,41557000.0,41609000.0,43897000.0,45579000.0,44752000.0,43201000.0,41721000.0,41286000.0,41068000.0
