Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Revenue,10500000.0,4666000.0,4080000.0,2813000.0,119000.0,266000.0,19000.0
Revenue Growth,1.25032147449636,0.143627450980392,0.450408816210451,22.6386554621849,-0.552631578947368,13,
Cost of Revenue,22086000.0,20935000.0,10970000.0,3707000.0,0.0,0.0,0.0
Gross Profit,-11586000.0,-16269000.0,-6890000.0,-894000.0,0.0,266000.0,19000.0
R&D Expenses,14489000.0,23733000.0,24009000.0,25362000.0,19782000.0,14936000.0,11727000.0
SG&A Expense,25697000.0,22757000.0,24077000.0,19094000.0,11018000.0,5022000.0,2945000.0
Operating Expenses,33504000.0,37583000.0,43988000.0,42489000.0,30800000.0,19958000.0,14672000.0
Operating Income,-45090000.0,-53852000.0,-50878000.0,-43383000.0,-30681000.0,-19692000.0,-14653000.0
Interest Expense,0.0,0.0,0.0,0.0,0.0,403000.0,154000.0
Earnings before Tax,0.0,0.0,0.0,0.0,0.0,-20610000.0,-14455000.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-51153000.0,-62428000.0,-54804000.0,-45290000.0,-31390000.0,-20610000.0,-14455000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,6908000.0,4412000.0
Net Income Com,-51153000.0,-62428000.0,-54804000.0,-45290000.0,-31390000.0,-27518000.0,-18867000.0
EPS,-1.26,-1.94,-2.11,-2.21,-4.15,-19.72,-13.86
EPS Diluted,-1.26,-1.94,-2.11,-2.21,-4.15,-19.72,-13.86
Weighted Average Shs Out,40558826.0,32131512.0,26015751.0,20501748.0,8674931.0,,
Weighted Average Shs Out (Dil),40558826.0,32131512.0,26015751.0,20501748.0,8674931.0,1395562.0,1361616.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,-1.10342857143,-3.48671238748,-1.6887254902,-0.317810167081,0.0,1.0,1.0
EBITDA Margin,-4.06104761905,-10.911273039,-11.9112745098,-14.9015286171,-252.016806723,-73.771,-722.632
EBIT Margin,-4.29428571429,-11.5413630519,-12.4700980392,-15.42232492,-257.823529412,-75.9662,-752.6842
Profit Margin,-4.87171428571,-13.3793399057,-13.4323529412,-16.1002488446,-263.781512605,-103.451,-993.0
Free Cash Flow margin,-3.87914285714,-10.7573939134,-12.7276960784,-16.1532172058,-254.352941176,-69.797,-715.0526
EBITDA,-42641000.0,-50912000.0,-48598000.0,-41918000.0,-29990000.0,-19623000.0,-13730000.0
EBIT,-45090000.0,-53852000.0,-50878000.0,-43383000.0,-30681000.0,-20207000.0,-14301000.0
Consolidated Income,-51153000.0,-62428000.0,-54804000.0,-45290000.0,-31390000.0,-20610000.0,-14455000.0
Earnings Before Tax Margin,0.0,0.0,0.0,0.0,0.0,-77.4812,-760.7895
Net Profit Margin,-4.87171428571,-13.3793399057,-13.4323529412,-16.1002488446,-263.781512605,-77.4812,-760.7895
