date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,revenue,6206000000.0,5617900000.0,5372600000.0,4793000000.0,4222900000.0,4200600000.0,3982100000.0,3484200000.0,3022500000.0,2747100000.0,2367200000.0,1871900000.0,2116300000.0,2228300000.0,1815000000.0,1512164000.0,1277049000.0,998855000.0,925829000.0,1027496000.0
,costOfRevenue,155000000.0,2384900000.0,2246900000.0,1811900000.0,1635700000.0,1595100000.0,1473200000.0,1274100000.0,1143700000.0,189600000.0,109100000.0,102400000.0,101800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,6051000000.0,3233000000.0,3125700000.0,2981100000.0,2587200000.0,2605500000.0,2508900000.0,2210100000.0,1878800000.0,2557500000.0,2258100000.0,1769500000.0,2014500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.975024170157912,0.575481941650795,0.581785355321446,0.621969538910912,0.612659546756968,0.620268533066705,0.630044448908867,0.634320647494403,0.621604631927213,0.930981762586,0.953911794525177,0.94529622308884,0.951897179038889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,760900000.0,749200000.0,679900000.0,194900000.0,172800000.0,159200000.0,143900000.0,135800000.0,124700000.0,969800000.0,860400000.0,773400000.0,815600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,96800000.0,99600000.0,92000000.0,79900000.0,79700000.0,76000000.0,88700000.0,89800000.0,90800000.0,86900000.0,73200000.0,104100000.0,107900000.0,97300000.0,86125000.0,74268000.0,59005000.0,59056000.0,64638000.0
,otherExpenses,3145000000.0,7000000.0,-3100000.0,4100000.0,-2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,3461000000.0,846000000.0,779500000.0,922300000.0,787600000.0,706600000.0,618000000.0,572700000.0,514500000.0,1330600000.0,1221600000.0,1063400000.0,1166000000.0,1231900000.0,1028100000.0,857136000.0,751770000.0,630527000.0,602991000.0,684215000.0
,costAndExpenses,3616000000.0,3230900000.0,3026400000.0,2734200000.0,2423300000.0,2301700000.0,2091200000.0,1846800000.0,1658200000.0,1520200000.0,1330700000.0,1165800000.0,1267800000.0,1231900000.0,1028100000.0,857136000.0,751770000.0,630527000.0,602991000.0,684215000.0
,interestExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500000.0,4500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,189000000.0,190800000.0,159500000.0,143600000.0,133400000.0,126300000.0,111700000.0,90600000.0,80900000.0,72000000.0,62600000.0,65200000.0,61700000.0,53400000.0,46500000.0,42272000.0,40018000.0,45289000.0,50578000.0,28921000.0
,EBITDA,2934000000.0,2577800000.0,2505700000.0,2202400000.0,1933000000.0,2025200000.0,2002600000.0,1728000000.0,1445200000.0,1298900000.0,1099100000.0,771300000.0,910200000.0,1049800000.0,833400000.0,697300000.0,565297000.0,413617000.0,373416000.0,372202000.0
,EBITDARatio,0.47276828875282,0.458854732195304,0.466384990507389,0.459503442520342,0.457742309787113,0.482121601675951,0.502900479646418,0.495953159979335,0.478147229114971,0.472825889119435,0.464303818857722,0.412041241519312,0.430090251854652,0.471121482744693,0.459173553719008,0.461127232231425,0.442658817320244,0.414091134348829,0.403331500741498,0.362241799481458
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,2745000000.0,2387000000.0,2346200000.0,2058800000.0,1799600000.0,1898900000.0,1890900000.0,1637400000.0,1364300000.0,1226900000.0,1036500000.0,706100000.0,848500000.0,996400000.0,786900000.0,655028000.0,525279000.0,368328000.0,322838000.0,343281000.0
,operatingIncomeRatio,0.44231388978408,0.424891863507716,0.43669731601087,0.429543083663676,0.426152643917687,0.452054468409275,0.474849953542101,0.469950060272085,0.451381306865178,0.446616431873612,0.43785907401149,0.377210321064159,0.400935595142466,0.447157025535161,0.433553719008264,0.433172592390772,0.411322509942845,0.368750219000756,0.348701542077425,0.334094731269027
,totalOtherIncomeExpensesNet,-2000000.0,540300000.0,38400000.0,446300000.0,160900000.0,103500000.0,112200000.0,63000000.0,70800000.0,23700000.0,33500000.0,-12700000.0,-52300000.0,80400000.0,71400000.0,24363000.0,8504000.0,476000.0,-8580000.0,32794000.0
,incomeBeforeTax,3242000000.0,2927300000.0,2384600000.0,2505100000.0,1960500000.0,2002400000.0,2003100000.0,1700400000.0,1435100000.0,1250600000.0,1070000000.0,688900000.0,796200000.0,1076800000.0,858300000.0,679391000.0,533783000.0,365516000.0,309604000.0,330589000.0
,incomeBeforeTaxRatio,0.522397679664841,0.521066590718952,0.443844693444515,0.522658042979345,0.464254422316418,0.476693805646812,0.503026041535873,0.488031685896332,0.474805624483044,0.455243711550362,0.452010814464346,0.368021796036113,0.376222652742995,0.483238343131535,0.472892561983471,0.449283940101735,0.417981612295221,0.365934995569928,0.33440732575886,0.321742371746459
