date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,revenue,4667000000.0,4510000000.0,4309000000.0,3519049000.0,2989467000.0,2816320000.0,2702603000.0,2808381000.0,2617156000.0,2674385000.0,2488995000.0,2238829000.0,1978115000.0,1580246000.0,1594693000.0,1729972000.0,1918139000.0,1668613000.0,1505662000.0,1435991000.0,1615400000.0,1459300000.0,1370000000.0,1031800000.0,973000000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,2034000000.0,1916000000.0,1915000000.0,1707974000.0,1398144000.0,1310405000.0,1251345000.0,1246778000.0,970226000.0,896521000.0,739941000.0,827424000.0,686828000.0,541228000.0,481658000.0,485806000.0,447263000.0,440760000.0,478640000.0,421750000.0,419900000.0,428600000.0,388800000.0,0.0,0.0
,SellingAndMarketingExpenses,37000000.0,53000000.0,60000000.0,62957000.0,52213000.0,50560000.0,51185000.0,64263000.0,75627000.0,65924000.0,33049000.0,32664000.0,46043000.0,31728000.0,28077000.0,26489000.0,27490000.0,27911000.0,31057000.0,34884000.0,31100000.0,32300000.0,24700000.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7363000.0,13722000.0,59064000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,3996000000.0,3642000000.0,3346000000.0,2862000000.0,2240000000.0,2103000000.0,2004000000.0,2203000000.0,2244000000.0,2835000000.0,6922000000.0,3801000000.0,3397000000.0,2118000000.0,1730000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,988000000.0,760000000.0,431000000.0,262795000.0,163784000.0,139321000.0,156029000.0,219739000.0,341056000.0,526587000.0,813855000.0,1266631000.0,1441451000.0,1051342000.0,679354000.0,435941000.0,456770000.0,547783000.0,943337000.0,1166073000.0,984200000.0,978300000.0,954300000.0,751700000.0,737300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,49000000.0,53000000.0,56000000.0,30456000.0,27867000.0,39277000.0,41364000.0,46549000.0,53318000.0,60478000.0,68307000.0,76894000.0,127261000.0,111649000.0,191336000.0,325132000.0,488089000.0,58132000.0,101233000.0,110908000.0,112500000.0,81000000.0,63400000.0,85600000.0,68800000.0
,EBITDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.355474608956503,0.360975609756098,0.323508934787654,0.261366636270197,0.305607989651667,0.302872187819566,0.316197014507865,0.293805220872809,0.270229974827637,0.131735333543974,-1.47777838043066,-0.132215546609411,0.0114467561289409,0.325304414629115,0.340864354455685,0.31946528614336,0.273174676079262,0.353122623400393,0.115086918578008,0.320263149281576,0.380586851553795,0.301651476735421,0.335182481751825,0.386509013374685,0.389003083247688
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
