date,,2021-08-31_FY,2020-08-31_FY,2019-08-31_FY,2018-08-31_FY,2017-08-31_FY
,revenue,224168000.0,198456000.0,225356000.0,209758000.0,185256000.0
,costOfRevenue,51266000.0,53086000.0,66042000.0,61469000.0,62589000.0
,grossProfit,172902000.0,145370000.0,159314000.0,148289000.0,122667000.0
,grossProfitRatio,0.771305449484315,0.732504938122304,0.706943680221516,0.706952774149258,0.66214859437751
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,153605000.0,129406000.0,145319000.0,141126000.0,121148000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0
,otherExpenses,11196000.0,11270000.0,0.0,0.0,0.0
,operatingExpenses,164801000.0,140676000.0,156659000.0,151655000.0,130065000.0
,costAndExpenses,216067000.0,193762000.0,222701000.0,213124000.0,192654000.0
,interestExpense,2026000.0,2318000.0,2358000.0,2676000.0,2408000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,11196000.0,11270000.0,11340000.0,10529000.0,7417000.0
,EBITDA,19297000.0,14384000.0,14290000.0,7685000.0,-1084000.0
,EBITDARatio,0.0860827593590521,0.0724795420647398,0.0634107811640249,0.036637458404447,-0.00585136243900332
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,8101000.0,4694000.0,2655000.0,-3366000.0,-7398000.0
,operatingIncomeRatio,0.0271002105563684,0.00401096464707542,0.0117813592715526,-0.0160470637591892,-0.0399339292654489
,totalOtherIncomeExpensesNet,2026000.0,3898000.0,2063000.0,2154000.0,3511000.0
,incomeBeforeTax,6075000.0,796000.0,592000.0,-5520000.0,-10909000.0
,incomeBeforeTaxRatio,0.0271002105563684,0.00401096464707542,0.00262695468503168,-0.0263160403894011,-0.0588860819622576
,incomeTaxExpense,-7548000.0,10231000.0,1615000.0,367000.0,-3737000.0
,netIncome,13623000.0,-9435000.0,-1023000.0,-5887000.0,-7172000.0
,netIncomeRatio,0.0607713857464045,-0.0475420244285887,-0.00453948419389766,-0.0280656756834066,-0.0387139957680183
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.966855926188786,-0.68,-0.07,-0.43,-0.52
,EPSDiluted,0.963232694619246,-0.68,-0.07,-0.43,-0.52
,weightedAverageShsOut,14145000.0,13892000.0,13948000.0,13849000.0,13819000.0
,weightedAverageShsOutDil,14156000.0,13892000.0,13948000.0,13849000.0,13819000.0
