date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,revenue,1620000000.0,5469000000.0,5524000000.0,5387000000.0,5430000000.0,5387000000.0,5354000000.0,5166000000.0,5286000000.0,4998000000.0,4437000000.0,4158000000.0,5288000000.0,5426000000.0,4888000000.0,3881000000.0,3640000000.0,3448000000.0,3680000000.0,3754000000.0,1473000000.0,1376000000.0
,costOfRevenue,1780000000.0,3653000000.0,3710000000.0,3637000000.0,3695000000.0,3703000000.0,3683000000.0,3614000000.0,3849000000.0,3155000000.0,2857000000.0,2735000000.0,3267000000.0,3273000000.0,1774000000.0,1443000000.0,1392000000.0,1331000000.0,1380000000.0,1384000000.0,0.0,0.0
,grossProfit,-160000000.0,1816000000.0,1814000000.0,1750000000.0,1735000000.0,1684000000.0,1671000000.0,1552000000.0,1437000000.0,1843000000.0,1580000000.0,1423000000.0,2021000000.0,2153000000.0,3114000000.0,2438000000.0,2248000000.0,2117000000.0,2300000000.0,2370000000.0,1473000000.0,1376000000.0
,grossProfitRatio,-0.0987654320987654,0.332053391844944,0.328385228095583,0.324856135140152,0.319521178637201,0.312604418043438,0.312103100485618,0.300425861401471,0.271850170261067,0.3687474989996,0.356096461573135,0.342231842231842,0.382186081694402,0.396793217840029,0.637070376432079,0.628188611182685,0.617582417582418,0.613979118329466,0.625,0.631326584976026,1.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,128000000.0,346000000.0,347000000.0,336000000.0,343000000.0,324000000.0,331000000.0,343000000.0,314000000.0,0.0,0.0,1385000000.0,0.0,0.0,0.0,0.0,0.0,199000000.0,161000000.0,177000000.0,32000000.0,37000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,208000000.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
