date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,revenue,1216100000.0,1292900000.0,1133600000.0,972400000.0,908300000.0,968000000.0,1041000000.0,980000000.0,939000000.0
,costOfRevenue,750600000.0,810900000.0,716800000.0,643400000.0,633900000.0,687000000.0,718000000.0,685000000.0,642000000.0
,grossProfit,465500000.0,482000000.0,416800000.0,329000000.0,274400000.0,281000000.0,323000000.0,295000000.0,297000000.0
,grossProfitRatio,0.382781021297591,0.372805321370562,0.367678193366267,0.33833813245578,0.302102829461632,0.290289256198347,0.310278578290106,0.301020408163265,0.31629392971246
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,22600000.0,19700000.0,21500000.0,19800000.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,149400000.0,163100000.0,132400000.0,106400000.0,114000000.0,114000000.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-300000.0,3800000.0,1000000.0,-1700000.0,-1100000.0,10000000.0,4000000.0,5000000.0,-1000000.0
,operatingExpenses,172000000.0,182800000.0,153900000.0,126200000.0,114000000.0,114000000.0,112000000.0,103000000.0,95000000.0
,costAndExpenses,922600000.0,993700000.0,870700000.0,769600000.0,747900000.0,801000000.0,830000000.0,788000000.0,737000000.0
,interestExpense,47100000.0,54600000.0,33200000.0,18100000.0,19300000.0,21000000.0,16000000.0,13000000.0,12000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,100200000.0,85000000.0,57000000.0,40400000.0,38800000.0,35000000.0,33000000.0,33000000.0,32000000.0
,EBITDA,393700000.0,384200000.0,319900000.0,243200000.0,199200000.0,202000000.0,244000000.0,225000000.0,234000000.0
,EBITDARatio,0.323739824027629,0.297161420063423,0.282198306280875,0.250102838338132,0.219310800396345,0.208677685950413,0.234390009606148,0.229591836734694,0.249201277955272
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,293500000.0,299200000.0,262900000.0,202800000.0,160400000.0,167000000.0,211000000.0,192000000.0,202000000.0
,operatingIncomeRatio,0.241345284104926,0.231417743058241,0.231916019760056,0.20855614973262,0.176593636463723,0.172520661157025,0.20268972142171,0.195918367346939,0.215122470713525
,totalOtherIncomeExpensesNet,-16200000.0,-24400000.0,-11300000.0,-12200000.0,-55500000.0,-8000000.0,8000000.0,5000000.0,-1000000.0
,incomeBeforeTax,235100000.0,227900000.0,221800000.0,174800000.0,87000000.0,138000000.0,203000000.0,184000000.0,189000000.0
,incomeBeforeTaxRatio,0.19332291752323,0.176270399876247,0.195659844742414,0.179761415055533,0.0957833314984036,0.142561983471074,0.195004803073967,0.187755102040816,0.201277955271566
,incomeTaxExpense,53700000.0,44200000.0,40000000.0,29600000.0,42600000.0,53000000.0,70000000.0,66000000.0,67000000.0
,netIncome,181400000.0,183700000.0,169100000.0,126500000.0,35200000.0,80000000.0,129000000.0,119000000.0,119000000.0
,netIncomeRatio,0.149165364690404,0.142083687833552,0.149170783345095,0.130090497737557,0.0387537157326874,0.0826446280991736,0.123919308357349,0.121428571428571,0.126730564430245
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,4.33971291866029,4.39,4.02,3.0,0.836104513064133,2.12,3.066172,2.828485,2.828485
,EPSDiluted,4.33971291866029,4.35,3.97,2.97,0.832151300236407,2.12,3.066172,2.828485,2.828485
,weightedAverageShsOut,41276000.0,41800000.0,42000000.0,42100000.0,42100000.0,42072000.0,42072000.0,42072000.0,42072000.0
,weightedAverageShsOutDil,41276000.0,42200000.0,42600000.0,42500000.0,42300000.0,42072000.0,42072000.0,42072000.0,42072000.0
