date,,2020-03-28_FY,2019-03-30_FY,2018-03-31_FY,2017-04-01_FY,2016-02-27_FY,2015-02-28_FY,2014-03-01_FY,2013-02-28_FY,2012-02-29_FY,2011-02-28_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,14487000.0,21680000.0,19428000.0,14953000.0,5142000.0,22673000.0,8200000.0,-130000.0,-30671000.0,-45053000.0
,depreciationAndAmortization,38638000.0,36305000.0,37922000.0,37124000.0,34230000.0,31011000.0,30350000.0,29550000.0,27451000.0,24354000.0
,deferredIncomeTax,148000.0,-1563000.0,-25545000.0,-96000.0,859000.0,1423000.0,-5790000.0,-7906000.0,-3396000.0,1556000.0
,stockBasedCompensation,3110000.0,2846000.0,2026000.0,1989000.0,1556000.0,1289000.0,15137000.0,0.0,0.0,0.0
,changeInWorkingCapital,20902000.0,-4564000.0,-21976000.0,19205000.0,-7378000.0,8506000.0,3900000.0,1543000.0,-170000.0,13511000.0
,accountsReceivables,-1002000.0,-1395000.0,3192000.0,-5861000.0,-5338000.0,4137000.0,-6565000.0,-4501000.0,-751000.0,169000.0
,inventory,-17293000.0,-14688000.0,8406000.0,-19598000.0,-1929000.0,-2668000.0,-3553000.0,-10802000.0,-6491000.0,-6101000.0
,accountsPayables,-3531000.0,13622000.0,6249000.0,10965000.0,5840000.0,5562000.0,6947000.0,20444000.0,5757000.0,6402000.0
,otherWorkingCapital,43995000.0,23093000.0,27657000.0,49633000.0,30428000.0,37806000.0,29300000.0,2459000.0,2649000.0,2279000.0
,otherNonCashItems,5286000.0,7156000.0,2891000.0,3938000.0,3958000.0,1452000.0,17990000.0,6508000.0,1742000.0,1869000.0
,netCashProvidedByOperatingActivites,30748000.0,54896000.0,62176000.0,44639000.0,42307000.0,64625000.0,50610000.0,45186000.0,42203000.0,48764000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-33619000.0,-33670000.0,-27646000.0,-28515000.0,-46431000.0,-48740000.0,-48565000.0,-48559000.0,-40953000.0,-18175000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,-53000.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,17000.0,899000.0,0.0,7000.0,681000.0,0.0,792000.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-33602000.0,-32771000.0,-27550000.0,-28508000.0,-45750000.0,-43944000.0,-47670000.0,-48245000.0,-41203000.0,-18157000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-54251000.0,-356712000.0,-408889000.0,-40496000.0,-38246000.0,-122065000.0,-76260000.0,-289727000.0,-102799000.0,-7066000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,237013000.0,20000.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,59000.0,0.0,237280000.0,-201000.0,-16000.0,-177000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,-295830000.0,0.0,0.0,0.0
,otherFinancingActivites,186400000.0,342069000.0,-11285000.0,26515000.0,30730000.0,-4000.0,125152000.0,-9842000.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,64394000.0,-22007000.0,-37688000.0,-13981000.0,-7516000.0,-12527000.0,-9970000.0,-22642000.0,167000.0,-7243000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-1149000.0,-1153000.0,725000.0,-223000.0,-426000.0,-1206000.0,-270000.0,-111000.0,240000.0,230000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,60391000.0,-1035000.0,-2337000.0,1927000.0,-11385000.0,6948000.0,-7310000.0,-25812000.0,1407000.0,23594000.0
,cashAtEndOfPeriod,67755000.0,7364000.0,8399000.0,15536000.0,13609000.0,24994000.0,18090000.0,25351000.0,51163000.0,49756000.0
,cashAtBeginningOfPeriod,7364000.0,8399000.0,10736000.0,13609000.0,24994000.0,18046000.0,25400000.0,51163000.0,49756000.0,26162000.0
,operatingCashFlow,30748000.0,54896000.0,62176000.0,44639000.0,42307000.0,64625000.0,50610000.0,45186000.0,42203000.0,48764000.0
,capitalExpenditure,-33619000.0,-33670000.0,-27646000.0,-28515000.0,-46431000.0,-48740000.0,-48565000.0,-48559000.0,-40953000.0,-18175000.0
,freeCashFlow,-2871000.0,21226000.0,34530000.0,16124000.0,-4124000.0,15885000.0,2200000.0,-3373000.0,1250000.0,30589000.0
