Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,285670767.0043,146638754.5345,60318214.5428,24496995.8404
Revenue Growth,0.948125977414038,1.43108579466406,1.46226986099758,
Cost of Revenue,47811287.9884,25734733.9782,10221166.3067,9507471.8841
Gross Profit,237859479.0159,120904020.5562,50097048.2361,14989523.9562
R&D Expenses,11001736.6136,4967049.5768,2006047.5162,799414.574
SG&A Expense,375762807.5253,256154322.8537,85389920.8063,63052688.3377
Operating Expenses,386764544.1389,261121372.4305,87395968.3225,63852102.9117
Operating Income,-148905065.123,-140217351.8742,-37298920.0864,-48862578.9555
Interest Expense,314182.3444,0.0,0.0,0.0
Earnings before Tax,-134156584.6599,-138841898.4281,-36510727.1418,-49037436.4505
Income Tax Expense,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,10419.6816,-20556.2273,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,-134156584.6599,-138841898.4281,-36510727.1418,-49037436.4505
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,-134156584.6599,-138841898.4281,-36510727.1418,-49037436.4505
EPS,-0.8525,-1.4075,-0.3824,-0.5136
EPS Diluted,-0.8525,-1.4075,-0.3824,-0.5136
Weighted Average Shs Out,998397.5398,1042764.0568,,
Weighted Average Shs Out (Dil),910979.7395,596412.3337,549837.005,588294.2536
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,0.8326,0.8245,0.8305,0.6119
EBITDA Margin,-0.0658,-0.1418,-0.0852,-0.3047
EBIT Margin,-0.4685,-0.9468,-0.6053,-2.0018
Profit Margin,-0.068,-0.1431,-0.0871,-0.3084
Free Cash Flow margin,-0.1708,0.4343,0.1752,-0.0328
EBITDA,-130111866.8596,-137616233.3736,-35723110.1512,-48459405.3305
EBIT,-133842402.3155,-138841898.4281,-36510727.1418,-49037436.4505
Consolidated Income,-134146164.9783,-138862454.6554,-36510727.1418,-49037436.4505
Earnings Before Tax Margin,-0.4696,-0.9468,-0.6053,-2.0018
Net Profit Margin,-0.4696,-0.9468,-0.6053,-2.0018
