date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,revenue,433917000.0,486625000.0,531147000.0,573163000.0,549555000.0,512844000.0,514406000.0,497725000.0,503538000.0,541561000.0,554667000.0,572108000.0,614968000.0,599054000.0,561380000.0,544045000.0,502291000.0,419160000.0,365410000.0,314892000.0,273374000.0,230469000.0,198467000.0,174512000.0,151123000.0,134197000.0,120793000.0
,costOfRevenue,0.0,60813000.0,69268000.0,75636000.0,66358000.0,60289000.0,60768000.0,58502000.0,58077000.0,165900000.0,170666000.0,102966000.0,118477000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,433917000.0,425812000.0,461879000.0,497527000.0,483197000.0,452555000.0,453638000.0,439223000.0,445461000.0,375661000.0,384001000.0,469142000.0,496491000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,1.0,0.875031081428205,0.869587891864211,0.868037539059569,0.879251394309942,0.882441834163995,0.881867629848797,0.882461198452961,0.884662130762723,0.693663317705669,0.692309079141178,0.820023492067931,0.807344447190748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,37388000.0,35914000.0,25040000.0,28435000.0,27266000.0,27524000.0,24902000.0,25371000.0,28554000.0,25528000.0,25000000.0,25930000.0,25761000.0,26979000.0,23801000.0,17379000.0,16122000.0,13820000.0,11148000.0,9570000.0,8213000.0,7512000.0,7146000.0,5647000.0,5109000.0,4948000.0,4434000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,327722000.0,0.0,2075000.0,0.0,574000.0,2140000.0,1908000.0,1752000.0,947000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,365110000.0,266208000.0,277432000.0,304846000.0,288656000.0,267708000.0,270576000.0,273244000.0,267963000.0,178511000.0,176101000.0,244503000.0,254699000.0,333506000.0,308364000.0,287280000.0,386407000.0,309374000.0,255477000.0,219761000.0,186714000.0,154745000.0,107195000.0,95773000.0,79748000.0,68481000.0,57371000.0
,costAndExpenses,365110000.0,327021000.0,346700000.0,380482000.0,355014000.0,327997000.0,331344000.0,331746000.0,326040000.0,344411000.0,346767000.0,347469000.0,373176000.0,333506000.0,308364000.0,287280000.0,386407000.0,309374000.0,255477000.0,219761000.0,186714000.0,154745000.0,107195000.0,95773000.0,79748000.0,68481000.0,57371000.0
,interestExpense,61148000.0,54407000.0,63961000.0,77536000.0,82478000.0,79133000.0,95671000.0,107836000.0,-3125000.0,142584000.0,148794000.0,153207000.0,148475000.0,148829000.0,146943000.0,130761000.0,115506000.0,88871000.0,65863000.0,54473000.0,45545000.0,0.0,33654000.0,0.0,22000000.0,16707000.0,10700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,149930000.0,135674000.0,161838000.0,167101000.0,162535000.0,145940000.0,150356000.0,149493000.0,140983000.0,152983000.0,151101000.0,147895000.0,155912000.0,131708000.0,127613000.0,125314000.0,115791000.0,94108000.0,78481000.0,68316000.0,58518000.0,49612000.0,41946000.0,37976000.0,33769000.0,30060000.0,26842000.0
,EBITDA,230134000.0,295278000.0,346285000.0,359782000.0,357076000.0,330787000.0,333418000.0,315472000.0,318481000.0,350133000.0,359001000.0,372534000.0,397704000.0,397256000.0,380629000.0,382079000.0,231675000.0,203894000.0,188414000.0,163447000.0,145178000.0,125336000.0,133218000.0,116715000.0,105144000.0,95776000.0,90264000.0
,EBITDARatio,0.530364101890454,0.606787567428718,0.651956991190763,0.627713233408297,0.649754801612214,0.645005108766018,0.648161180079548,0.633827917022452,0.632486525346647,0.646525506821946,0.647236990843155,0.651160270438449,0.64670682051749,0.663138882304433,0.678023798496562,0.702293008850371,0.461236613835406,0.486434774310526,0.515623546153636,0.519057327591682,0.531060013022453,0.543830189743523,0.671235016400711,0.668807875676171,0.695751143108594,0.713697027504341,0.747261844643315
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,80204000.0,159604000.0,184447000.0,192681000.0,194541000.0,184847000.0,183062000.0,165979000.0,177498000.0,197150000.0,207900000.0,224639000.0,241792000.0,265548000.0,253016000.0,256765000.0,115884000.0,109786000.0,109933000.0,95131000.0,86660000.0,75724000.0,91272000.0,78739000.0,71375000.0,65716000.0,63422000.0
,operatingIncomeRatio,0.184837192366282,0.327981505265862,0.347261680852947,0.336171385801247,0.353997325108497,0.360435142070493,0.355870654696874,0.333475312672661,0.352501697985058,0.364040246620418,0.374819486286366,0.392651387500262,0.393178181628963,0.443278903070508,0.450703623214222,0.471955444862098,0.230710882735307,0.261919076247734,0.30084836211379,0.30210675406171,0.317001616832618,0.328564796133103,0.459885018668091,0.451195333272211,0.472297400131019,0.489697981325961,0.525046981199242
,totalOtherIncomeExpensesNet,7143000.0,189840000.0,201504000.0,-15257000.0,50261000.0,-5374000.0,694000.0,31091000.0,-115504000.0,-45838000.0,-20563000.0,39830000.0,-28288000.0,36238000.0,37874000.0,23110000.0,24387000.0,4728000.0,19848000.0,5547000.0,382000.0,0.0,-30400000.0,-27100000.0,-23000000.0,-20900000.0,-19600000.0
,incomeBeforeTax,80204000.0,302846000.0,321651000.0,105013000.0,162331000.0,102353000.0,92787000.0,107311000.0,73824000.0,9555000.0,48368000.0,97423000.0,69363000.0,155292000.0,152992000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.184837192366282,0.622339583868482,0.605578116792526,0.183216641688316,0.29538626707063,0.199579209272215,0.180376978495585,0.215602993620975,0.146610583511076,0.0176434418283444,0.0872018706719527,0.170287777832158,0.112791234665869,0.259228717277574,0.272528412127258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,-451000.0,1040000.0,1378000.0,-17000.0,6856000.0,52000.0,-1261000.0,7051000.0,79000.0,395000.0,240000.0,6338000.0,-10148000.0,4073000.0,1366000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,118959000.0,315435000.0,327601000.0,335274000.0,238933000.0,174352000.0,288008000.0,220262000.0,146640000.0,15621000.0,46206000.0,171102000.0,151681000.0,238017000.0,305010000.0,219653000.0,141381000.0,116280000.0,131867000.0,108542000.0,79001000.0,96130000.0,60365000.0,54966000.0,53938000.0,44802000.0,43788000.0
,netIncomeRatio,0.274151508237751,0.6482096069869,0.616780288695973,0.584954018315907,0.434775409194712,0.339970829336016,0.559884604767441,0.442537545833543,0.29121933200672,0.0288443961068098,0.0833040364759396,0.299072902319143,0.246648606106334,0.39732144347588,0.543321814100965,0.403740499407218,0.281472293949125,0.277411966790724,0.360874086642402,0.34469595924952,0.288985053443268,0.417105988224013,0.304156358487809,0.314969744200972,0.356914566280447,0.333852470621549,0.362504449761162
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.948296066005022,2.47,2.57,2.62,1.9,1.31,2.28,1.52,0.9,-0.17,0.385258681785967,1.24,1.36,2.49,3.36,2.35,1.55,1.24,1.44,1.231111,0.977778,1.275556,0.906667,0.915556,0.902222,0.751111,0.742222
,EPSDiluted,0.948296066005022,2.44,2.55,2.6,1.87,1.29,2.25,1.5,0.9,-0.17,0.382563338301043,1.23,1.36,2.44,3.27,2.31,1.54,1.24,1.433333,1.226667,0.973333,1.266667,0.902222,0.911111,0.902222,0.751111,0.742222
,weightedAverageShsOut,125445000.0,127706478.0,127471206.0,127967176.0,125754211.0,122774809.0,121564912.0,121148026.0,121344444.0,120331000.0,119935000.0,109546000.0,84647059.0,85504000.0,87770536.0,89171064.0,86394194.0,78935484.0,77854861.0,72161643.0,60301023.0,60002875.0,60092647.0,60035680.0,59748750.0,59544000.0,58927500.0
,weightedAverageShsOutDil,125445000.0,130142213.0,128470980.0,128951538.0,127771658.0,124678295.0,123185778.0,122763333.0,121344444.0,120331000.0,120780000.0,110178000.0,84647059.0,88893000.0,90186239.0,90715152.0,86955195.0,78935484.0,78216977.0,72423098.0,60576370.0,60423947.0,60388670.0,60328537.0,59748750.0,59544000.0,58927500.0
