Date,2017-12,2016-12,2015-12,2014-12,2013-12
Revenue,162000000.0,164000000.0,168000000.0,143000000.0,116000000.0
Revenue Growth,,,,,
Cost of Revenue,154000000.0,134000000.0,138000000.0,116000000.0,88000000.0
Gross Profit,9000000.0,30000000.0,30000000.0,27000000.0,28000000.0
R&D Expenses,,,,,
SG&A Expense,12000000.0,10000000.0,10000000.0,12000000.0,9000000.0
Operating Expenses,13000000.0,11000000.0,11000000.0,12000000.0,9000000.0
Operating Income,-4000000.0,19000000.0,19000000.0,14000000.0,18000000.0
Interest Expense,5000000.0,2000000.0,1000000.0,0000000.0,0000000.0
Earnings before Tax,-9000000.0,17000000.0,20000000.0,14000000.0,18000000.0
Income Tax Expense,-16000000.0,4000000.0,6000000.0,4000000.0,5000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,7000000.0,13000000.0,14000000.0,9000000.0,13000000.0
Preferred Dividends,,,,,
Net Income Com,7000000.0,13000000.0,14000000.0,9000000.0,13000000.0
EPS,0.64,1.25,1.39,1.12,1.69
EPS Diluted,0.64,1.24,1.38,1.11,1.67
Weighted Average Shs Out,10000000.0,10000000.0,10000000.0,8000000.0,8000000.0
Weighted Average Shs Out (Dil),10000000.0,10000000.0,10000000.0,9000000.0,8000000.0
Dividend per Share,,,,,
Gross Margin,0.055555555555556,0.18292682926829,0.17857142857143,0.18881118881119,0.24137931034483
EBITDA Margin,0.067901234567901,0.19512195121951,0.19047619047619,0.16783216783217,0.22413793103448
EBIT Margin,-0.024691358024691,0.11585365853659,0.125,0.090909090909091,0.1551724137931
Profit Margin,0.04320987654321,0.079268292682927,0.083333333333333,0.062937062937063,0.11206896551724
Free Cash Flow margin,,,,,
EBITDA,11000000.0,32000000.0,32000000.0,24000000.0,26000000.0
EBIT,-4000000,19000000,21000000,13000000,18000000
Consolidated Income,7000000.0,13000000.0,14000000.0,9000000.0,13000000.0
Earnings Before Tax Margin,-0.055555555555556,0.10365853658537,0.11904761904762,0.097902097902098,0.1551724137931
Net Profit Margin,0.04320987654321,0.079268292682927,0.083333333333333,0.062937062937063,0.11206896551724
