date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY
,revenue,2784000000.0,2607100000.0,2395100000.0,2145200000.0,1995200000.0,2068010000.0,1746726000.0,1595703000.0,1534320000.0,1331840000.0,1138343000.0,1027104000.0
,costOfRevenue,993000000.0,976800000.0,886200000.0,783800000.0,714400000.0,803274000.0,716598000.0,622523000.0,607174000.0,533735000.0,463473000.0,491294000.0
,grossProfit,1791000000.0,1630300000.0,1508900000.0,1361400000.0,1280800000.0,1264736000.0,1030128000.0,973180000.0,927146000.0,798105000.0,674870000.0,535810000.0
,grossProfitRatio,0.643318965517241,0.625330827356066,0.629994572251681,0.634626142084654,0.641940657578188,0.61157151077606,0.58974790551008,0.609875396612026,0.604271599144898,0.599249909899087,0.592852945026236,0.52167063900053
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,413000000.0,603500000.0,378700000.0,322800000.0,301600000.0,312690000.0,227306000.0,228982000.0,231359000.0,209469000.0,166374000.0,162604000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,1333000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1746000000.0,933400000.0,674800000.0,560200000.0,513200000.0,528174000.0,369682000.0,358913000.0,335558000.0,288088000.0,234500000.0,233803000.0
,costAndExpenses,2739000000.0,1910200000.0,1561000000.0,1344000000.0,1227600000.0,1331448000.0,1086280000.0,981436000.0,942732000.0,821823000.0,697973000.0,725097000.0
,interestExpense,138000000.0,126800000.0,129700000.0,119400000.0,120000000.0,121316000.0,69984000.0,76136000.0,72508000.0,53847000.0,34664000.0,35265000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,192000000.0,323700000.0,296100000.0,237400000.0,211600000.0,215484000.0,142376000.0,129931000.0,104199000.0,78619000.0,68126000.0,71199000.0
,EBITDA,173000000.0,1020600000.0,1130200000.0,1038600000.0,979200000.0,952046000.0,802822000.0,744198000.0,695787000.0,588636000.0,508496000.0,373206000.0
,EBITDARatio,0.0621408045977011,0.391469448812857,0.47188008851405,0.484150661942942,0.490777866880513,0.460368180037814,0.459615303144283,0.466376261747957,0.453482324417331,0.441972008649688,0.446698402853973,0.363357556781008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-19000000.0,696900000.0,834100000.0,801200000.0,767600000.0,736562000.0,660446000.0,614267000.0,591588000.0,510017000.0,440370000.0,302007000.0
,operatingIncomeRatio,-0.00682471264367816,0.267308503701431,0.348252682560227,0.373484989744546,0.384723336006415,0.356169457594499,0.378105094903265,0.384950708245833,0.385570154856875,0.382941644641999,0.386851766119702,0.294037410038321
,totalOtherIncomeExpensesNet,-19000000.0,-1700000.0,15300000.0,9200000.0,6100000.0,102190000.0,158000.0,609000.0,128000.0,4050000.0,639000.0,-2264000.0
,incomeBeforeTax,897000000.0,568400000.0,719700000.0,691000000.0,653700000.0,717436000.0,590620000.0,538740000.0,519208000.0,460421000.0,406650000.0,264605000.0
,incomeBeforeTaxRatio,0.322198275862069,0.218020022246941,0.300488497348754,0.322114488159612,0.327636327185245,0.346920952993457,0.338129735287618,0.33761921861399,0.338396162469368,0.345702937289765,0.357229762909773,0.257622402405209
,incomeTaxExpense,-184000000.0,118500000.0,121000000.0,135900000.0,202200000.0,209859000.0,219755000.0,196426000.0,190066000.0,177663000.0,164098000.0,137991000.0
,netIncome,712000000.0,449900000.0,598700000.0,555100000.0,591200000.0,507577000.0,400042000.0,348380000.0,329142000.0,282758000.0,242552000.0,126614000.0
,netIncomeRatio,0.255747126436782,0.172567220283073,0.249968686067388,0.25876375163155,0.296311146752205,0.245442236739668,0.229023899569824,0.218323835951928,0.214519787267324,0.212306283037001,0.213074618107196,0.123272813658597
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,4.38147938571487,2.75,3.63,3.36,3.51,3.07,2.41,2.07,1.98,1.7,1.36,0.72
