Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-06-30
Revenue,787000.0,714000.0,44000.0,1532000.0,5122000.0,9106000.0,2612000.0
Revenue Growth,0.1022,15.2273,-0.9713,-0.7009,-0.4375,2.4862,
Cost of Revenue,2239000.0,855000.0,124000.0,2227000.0,2252000.0,2453000.0,1735000.0
Gross Profit,-1452000.0,-141000.0,-80000.0,-695000.0,2870000.0,6653000.0,877000.0
R&D Expenses,0.0,0.0,0.0,579000.0,379000.0,0.0,0.0
SG&A Expense,7139000.0,4236000.0,2013000.0,3326000.0,4374000.0,6706000.0,4570000.0
Operating Expenses,12775000.0,4253000.0,2041000.0,4906000.0,5079000.0,6872000.0,5454000.0
Operating Income,-14227000.0,-4394000.0,-2121000.0,-5601000.0,-2209000.0,-219000.0,-4577000.0
Interest Expense,428000.0,666000.0,712000.0,724000.0,52000.0,322000.0,218000.0
Earnings before Tax,-14579000.0,-7434000.0,-5539000.0,-6266000.0,-2179000.0,-698000.0,-4746000.0
Income Tax Expense,0.0,0.0,0.0,-20000.0,-210000.0,0.0,0.0
Net Income - Non-Controlling int,-810000.0,0.0,0.0,-50000.0,-105000.0,-104000.0,0.0
Net Income - Discontinued ops,908000.0,2375000.0,2708000.0,0.0,0.0,0.0,0.0
Net Income,-14579000.0,-7434000.0,-5539000.0,-6246000.0,-1969000.0,-698000.0,-4746000.0
Preferred Dividends,-810000.0,0.0,50000.0,100000.0,44000.0,0.0,0.0
Net Income Com,-13769000.0,-7434000.0,-5589000.0,-6346000.0,-1908000.0,-594000.0,-4746000.0
EPS,-0.29,-0.59,-0.94,-1.08,-0.36,-0.12,-1.26
EPS Diluted,-0.29,-0.59,-0.94,-1.08,-0.36,-0.12,-1.26
Weighted Average Shs Out,75901431.0,10827437.0,5968225.0,5840904.0,5486922.0,5470256.0,
Weighted Average Shs Out (Dil),50857000.0,12534000.0,5902000.0,5666000.0,5496833.0,5276833.0,3782500.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,-1.845,-0.1975,-1.8182,-0.4537,0.5603,0.7306,0.3358
EBITDA Margin,-15.249,-8.258,-107.0,-2.196,-0.018,0.186,-0.761
EBIT Margin,-17.9809,-9.479,-109.7045,-3.6175,-0.4153,-0.0413,-1.7335
Profit Margin,-17.496,-10.412,-127.023,-4.142,-0.373,-0.065,-1.817
Free Cash Flow margin,-3.8793,-0.9874,-29.7955,-1.3864,-0.3522,-0.4273,-1.147
EBITDA,-12001000.0,-5896000.0,-4708000.0,-3364000.0,-91000.0,1698000.0,-1989000.0
EBIT,-14151000.0,-6768000.0,-4827000.0,-5542000.0,-2127000.0,-376000.0,-4528000.0
Consolidated Income,-15389000.0,-7434000.0,-5539000.0,-6296000.0,-2074000.0,-802000.0,-4746000.0
Earnings Before Tax Margin,-18.5248,-10.4118,-125.8864,-4.0901,-0.4254,-0.0767,-1.817
Net Profit Margin,-18.5248,-10.4118,-125.8864,-4.077,-0.3844,-0.0767,-1.817
