date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,revenue,271030000.0,103714000.0,51495000.0,2612000.0,133000.0,0.0,0.0,0.0,0.0,0.0
,costOfRevenue,6129000.0,9008000.0,1146000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,264901000.0,94706000.0,50349000.0,2611000.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.977386267202893,0.91314576624178,0.977745412175939,0.999617151607963,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,412084000.0,357355000.0,293998000.0,231644000.0,183204000.0,114737000.0,45967000.0,27829000.0,12641000.0,4717000.0
,GeneralAndAdministrativeExpenses,182933000.0,161524000.0,127724000.0,99909000.0,64936000.0,33001000.0,10811000.0,4451000.0,3344000.0,1844000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,607000.0,-787000.0,-5588000.0,6530000.0,-1621000.0,-200000.0,-3632000.0,-3006000.0,-350000.0,-22000.0
,operatingExpenses,595017000.0,518879000.0,421722000.0,331553000.0,248140000.0,147738000.0,56778000.0,0.0,0.0,0.0
,costAndExpenses,601146000.0,527887000.0,422868000.0,331554000.0,248140000.0,147738000.0,56778000.0,32280000.0,15985000.0,6561000.0
,interestExpense,33291000.0,1135000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,12261000.0,8539000.0,19538000.0,5825000.0,3424000.0,1384000.0,684000.0,444000.0,313000.0,34000.0
,EBITDA,-317855000.0,-415634000.0,-351835000.0,-323117000.0,-244583000.0,-146354000.0,-56094000.0,-34626000.0,-16021000.0,-6545000.0
,EBITDARatio,-1.17276685237797,-4.00750139807548,-6.83241091368094,-123.70482388974,-1838.96992481203,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-330116000.0,-424173000.0,-371373000.0,-328942000.0,-248007000.0,-147738000.0,-56778000.0,-32280000.0,-15985000.0,-6561000.0
,operatingIncomeRatio,-1.21800538685754,-4.08983358080876,-7.21182639091174,-125.934915773354,-1864.71428571429,0.0,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,171010000.0,12626000.0,164734000.0,6530000.0,-1621000.0,-200000.0,-3632000.0,-3006000.0,-350000.0,-22000.0
,incomeBeforeTax,-185359000.0,-399444000.0,-197097000.0,-318338000.0,-245839000.0,-145618000.0,-59802000.0,-35070000.0,-16334000.0,-6849000.0
,incomeBeforeTaxRatio,-0.683905840681843,-3.85139903966678,-3.82749781532188,-121.875191424196,-1848.41353383459,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,1207000.0,3283000.0,514000.0,-16199000.0,35000.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-186566000.0,-402727000.0,-197611000.0,-302139000.0,-245874000.0,-145618000.0,-59802000.0,-35070000.0,-16334000.0,-6849000.0
,netIncomeRatio,-0.688359222226322,-3.88305339684131,-3.83747936692883,-115.673430321593,-1848.67669172932,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-3.07,-7.12,-3.97,-7.12,-6.21,-3.96,-2.25,-14.87,-2.039999,-4.620001
,EPSDiluted,-3.07,-7.12,-3.97,-7.12,-6.21,-3.96,-2.25,-14.87,-2.039999,-4.620001
,weightedAverageShsOut,60845550.0,56576885.0,49775223.0,42453135.0,39586908.0,36782603.0,28755758.0,3382489.0,9935836.0,1617383.0
,weightedAverageShsOutDil,60845550.0,56576885.0,49775223.0,42453135.0,39586908.0,36782603.0,28755758.0,3382489.0,9935836.0,1617383.0
