date,,2021-02-28_FY,2020-03-01_FY,2019-03-03_FY,2018-02-25_FY,2017-02-26_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,5192000.0,10205000.0,6306000.0,20595000.0,9283000.0
,depreciationAndAmortization,1150000.0,1544000.0,1784000.0,3021000.0,3106000.0
,deferredIncomeTax,-56000.0,849000.0,-1147000.0,-42060000.0,-1533000.0
,stockBasedCompensation,191000.0,726000.0,1249000.0,1445000.0,1214000.0
,changeInWorkingCapital,4996000.0,-7465000.0,-1578000.0,16471000.0,663000.0
,accountsReceivables,3276000.0,-1573000.0,-2392000.0,-2373000.0,5312000.0
,inventory,1585000.0,-1112000.0,-1312000.0,49000.0,-916000.0
,accountsPayables,-1435000.0,1566000.0,1344000.0,-204000.0,-1964000.0
,otherWorkingCapital,250000.0,3348000.0,-1580000.0,-1041000.0,-229000.0
,otherNonCashItems,1539000.0,-641000.0,929000.0,3869000.0,434000.0
,netCashProvidedByOperatingActivites,13012000.0,5218000.0,7543000.0,3341000.0,13167000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-7493000.0,-6846000.0,-2764000.0,-886000.0,-242000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-83941000.0,-104600000.0,-113860000.0,-164099000.0,-72827000.0
,salesMaturitiesOfInvestments,124392000.0,68935000.0,125522000.0,207034000.0,75547000.0
,otherInvestingActivites,0.0,0.0,144951000.0,0.0,0.0
,netCashUsedForInvestingActivites,32958000.0,-42511000.0,153849000.0,42049000.0,2478000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,-72000000.0,-3000000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-1644000.0,0.0,0.0,0.0,0.0
,dividendsPaid,-8153000.0,-28721000.0,-95051000.0,-68806000.0,-8093000.0
,otherFinancingActivites,12000.0,417000.0,-10468000.0,10096000.0,0.0
,netCashUsedProvidedByFinancingActivities,-9785000.0,-28304000.0,-105519000.0,-130710000.0,-11093000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,-3120000.0,1136000.0,129000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,36185000.0,-65597000.0,52753000.0,-84184000.0,4681000.0
,cashAtEndOfPeriod,41595000.0,5410000.0,71007000.0,18254000.0,102438000.0
,cashAtBeginningOfPeriod,5410000.0,71007000.0,18254000.0,102438000.0,97757000.0
,operatingCashFlow,13012000.0,5218000.0,7543000.0,3341000.0,13167000.0
,capitalExpenditure,-7493000.0,-6846000.0,-2764000.0,-886000.0,-242000.0
,freeCashFlow,5519000.0,-1628000.0,4779000.0,2455000.0,12925000.0
