date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-30890000.0,-34128031.0,-32125858.0,-25921284.0,-19802916.0,-14420450.0,-21327157.0,-48783312.0,-54021515.0,-21444557.0,-2683399.0,-5501238.0,-7864057.0,-3718895.0,-4574979.0,76808.0,211522.0,4853.0,-980711.0,-1579103.0,-1016804.0,-1100000.0,-1900000.0,-1900000.0
,depreciationAndAmortization,834000.0,2652713.0,650142.0,514362.0,762368.0,822294.0,996321.0,1007411.0,1087397.0,1176007.0,1389152.0,1233706.0,911718.0,949739.0,756868.0,716312.0,629697.0,453926.0,391838.0,384427.0,379127.0,400000.0,400000.0,300000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,475000.0,4951777.0,4387554.0,7174596.0,10346284.0,8887977.0,10094685.0,7712070.0,7302141.0,4378028.0,4021309.0,2352887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,32175724.0,-9120443.0,-6064425.0,-28678449.0,-8171272.0,-8367882.0,70834644.0,27905627.0,-26041702.0,-14041970.0,1834160.0,17081133.0,-6677819.0,9402503.0,3908230.0,-83541.0,-11197.0,87991.0,607860.0,-703692.0,-799480.0,-600000.0,3000000.0,500000.0
,accountsReceivables,32000.0,2776789.0,-623948.0,-962338.0,-1162469.0,-574731.0,106317.0,-146387.0,-209116.0,284480.0,-1014674.0,1737034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,305000.0,316872.0,-835641.0,343490.0,-6095846.0,-3951595.0,-1120537.0,-150009.0,-145512.0,432751.0,151474.0,73273.0,-602574.0,101047.0,-608279.0,-399362.0,-302166.0,126215.0,-409978.0,-481407.0,-171881.0,-200000.0,100000.0,0.0
,accountsPayables,1136000.0,-1473648.0,269912.0,-1636840.0,1863018.0,-1299299.0,-3391638.0,-6147412.0,9469028.0,1705030.0,270750.0,-1822215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,56676000.0,24500276.0,33620719.0,39685144.0,68363593.0,76534865.0,84902747.0,14068103.0,-13837524.0,12204178.0,26246148.0,24411988.0,7330855.0,14008674.0,4606171.0,697941.0,781482.0,792679.0,704688.0,96828.0,800520.0,1600000.0,2200000.0,-800000.0
,otherNonCashItems,0.0,0.0,1100000.0,0.0,10346284.0,-2912859.0,1757658.0,452118.0,7302141.0,-21444557.0,-2683399.0,-5501238.0,1455218.0,143849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,-100000.0
,netCashProvidedByOperatingActivites,0.0,-27254548.0,-20419934.0,-21114235.0,-12452638.0,-16240910.0,4257778.0,-50664953.0,-30746844.0,-10783102.0,2100914.0,-1426759.0,-4268498.0,-3398611.0,-3406981.0,-493517.0,1026535.0,225418.0,-1115283.0,-920021.0,-496346.0,-900000.0,-2300000.0,-1200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,-1337452.0,-994256.0,-1682913.0,-355264.0,-815002.0,-684593.0,-654197.0,-507788.0,-566164.0,-772364.0,-1600948.0,-1269401.0,-932797.0,-1013284.0,-576450.0,-392046.0,-164626.0,-381901.0,-1045107.0,-304530.0,0.0,-400000.0,-600000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-29307000.0,-41677994.0,-20178127.0,-35733677.0,-25781853.0,-21800000.0,-13100000.0,-12002203.0,-2012671.0,-2000000.0,-12151721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,38265664.0,33895481.0,51918745.0,24491677.0,1468656.0,4976000.0,0.0,14037255.0,1975244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,400.0,725.0,1000.0,4800.0,0.0,6898.0,1578.0,2985.0,1800.0,0.0,0.0,0.0,0.0,-51262.0,-83095.0,2884.0,478238.0,-656901.0,-150000.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,3212000.0,-4749782.0,12723498.0,14502880.0,-1644440.0,-21141546.0,-8808593.0,-12649502.0,11518374.0,-587935.0,-12922285.0,-1600948.0,-1259846.0,-932797.0,-1013284.0,-627712.0,-475141.0,-161742.0,96337.0,-1679008.0,-459266.0,0.0,-400000.0,-600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-1145132.0,0.0,0.0,0.0,0.0,-21100000.0,-2280.0,-6470.0,-18215.0,-43723.0,-181453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,43148000.0,24160721.0,22000000.0,123603.0,80161.0,2780187.0,79569815.0,51596232.0,18231424.0,4841049.0,90448.0,20650610.0,232140.0,13161959.0,9104294.0,345671.0,38689.0,37713.0,1258550.0,1054487.0,79354.0,0.0,5800000.0,2500000.0
,commonStockRepurchased,-19000.0,-279347.0,0.0,-2287231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1300000.0,0.0
