date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,revenue,1599210000.0,1662901000.0,1548020000.0,1352342000.0,1205162000.0,1124240000.0,1025726000.0,843148000.0,888040000.0,914583000.0,927779000.0,987543000.0,403267000.0,459262000.0,401840000.0,309764000.0,230999000.0,176090000.0,142696000.0,120941000.0,104455000.0,86600000.0,65700000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,464835000.0,428161000.0,414010000.0,371119000.0,335077000.0,291150000.0,269648000.0,201551000.0,194735000.0,205702000.0,259249000.0,140837000.0,82236000.0,85926000.0,70583000.0,53669000.0,39136000.0,31844000.0,25761000.0,25136000.0,20286000.0,18500000.0,17300000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633000.0,-6205000.0,107671000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1145000000.0,1261000000.0,1050000000.0,848000000.0,748000000.0,658000000.0,695000000.0,529000000.0,620000000.0,708000000.0,879000000.0,1009000000.0,737000000.0,561000000.0,460000000.0,271000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,217849000.0,414487000.0,265195000.0,140050000.0,104843000.0,103376000.0,112820000.0,112492000.0,132168000.0,177422000.0,201117000.0,239499000.0,309694000.0,365613000.0,292568000.0,131284000.0,52897000.0,35232000.0,48979000.0,83348000.0,96593000.0,76100000.0,71000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1523000.0,144178000.0,139499000.0,6935000.0,8086000.0,80583000.0,127625000.0,101169000.0,82536000.0,67460000.0,57593000.0,81901000.0,18096000.0,13869000.0,7887000.0,10328000.0,11457000.0,12139000.0,10450000.0,9453000.0,8751000.0,4100000.0,4600000.0
,EBITDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.42881485233334,0.507496838356583,0.52886655211173,0.543575515660979,0.474780983801348,0.514766419981499,0.405035067844629,0.505071470251961,0.47924868249178,0.419135278044748,0.275829696511777,0.106042977369087,-0.240952024341193,0.571044414734944,0.581776328887119,0.5499702999703,0.525253356075135,0.509171446419445,0.482255984750799,0.434922813603327,0.479584510076109,0.480369515011547,0.421613394216134
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,685765000.0,843917000.0,818696000.0,735100000.0,572188000.0,578721000.0,415455000.0,425850000.0,425592000.0,383334000.0,255909000.0,104722000.0,-97168000.0,262259000.0,233781000.0,170361000.0,121333000.0,89660000.0,68816000.0,52600000.0,50095000.0,41600000.0,27700000.0
,incomeBeforeTaxRatio,0.42881485233334,0.507496838356583,0.52886655211173,0.543575515660979,0.474780983801348,0.514766419981499,0.405035067844629,0.505071470251961,0.47924868249178,0.419135278044748,0.275829696511777,0.106042977369087,-0.240952024341193,0.571044414734944,0.581776328887119,0.5499702999703,0.525253356075135,0.509171446419445,0.482255984750799,0.434922813603327,0.479584510076109,0.480369515011547,0.421613394216134
,incomeTaxExpense,117968000.0,169882000.0,114995000.0,229476000.0,140511000.0,194044000.0,72972000.0,130805000.0,143942000.0,138100000.0,91345000.0,22714000.0,-47485000.0,101092000.0,90412000.0,61981000.0,43311000.0,30668000.0,20115000.0,13730000.0,14628000.0,13600000.0,9700000.0
,netIncome,567797000.0,674035000.0,703701000.0,505624000.0,431677000.0,384677000.0,342483000.0,295045000.0,281650000.0,245234000.0,164564000.0,76642000.0,-49683000.0,161167000.0,143369000.0,108380000.0,78022000.0,58992000.0,49489000.0,38783000.0,35467000.0,28000000.0,18000000.0
,netIncomeRatio,0.355048430162393,0.405336818006604,0.454581336158448,0.373887670426564,0.358190019267119,0.342166263431296,0.333893261943248,0.349932633416672,0.317159136975812,0.268137500915718,0.177374137590956,0.077608772478768,-0.123201253759916,0.35092605092518,0.356781305992435,0.349879262922741,0.337759037917913,0.335010505991254,0.346814206424847,0.320677024334179,0.339543344023742,0.323325635103926,0.273972602739726
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,3.90246534292803,4.63,4.86,3.500472,3.0,2.67,2.39,2.11,1.92,1.62,0.88,0.35,-0.94,2.63,2.4,2.03,1.54,1.225,1.05,0.84,0.79,0.615,0.38
,EPSDiluted,3.90246534292803,4.61,4.81,3.46,2.97,2.66,2.38,2.1,1.89,1.6,0.83,0.33,-0.94,2.6,2.35,1.97,1.49,1.19,1.005,0.805,0.765,0.61,0.38
,weightedAverageShsOut,145497000.0,145497000.0,144862000.0,144444500.0,144087000.0,143818000.0,142952000.0,137342000.0,141457000.0,147093000.0,137478000.0,78770000.0,62673000.0,61180000.0,59605000.0,53454000.0,50654000.0,48112000.0,47192000.0,46066000.0,44896000.0,45514000.0,47550000.0
,weightedAverageShsOutDil,145497000.0,146179000.0,146169000.0,145894250.0,145345791.0,144512000.0,143563000.0,139574000.0,147175000.0,153467000.0,147102000.0,84553000.0,62673000.0,62093000.0,60909000.0,55034000.0,52297000.0,49486000.0,49260000.0,48108000.0,46336000.0,45790000.0,47550000.0
