date,,2021-01-30_FY,2020-02-01_FY,2019-02-02_FY,2018-02-03_FY,2017-01-28_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-95692000.0,68493000.0,66291000.0,65090000.0,52461000.0
,depreciationAndAmortization,40086000.0,40287000.0,42490000.0,42402000.0,42219000.0
,deferredIncomeTax,-18332000.0,-1973000.0,2927000.0,1817000.0,7880000.0
,stockBasedCompensation,7755000.0,7620000.0,7327000.0,6413000.0,6445000.0
,changeInWorkingCapital,68816000.0,6684000.0,-24052000.0,2440000.0,8867000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0
,inventory,29355000.0,8187000.0,-36518000.0,19504000.0,4222000.0
,accountsPayables,28429000.0,10271000.0,-1560000.0,-8270000.0,7377000.0
,otherWorkingCapital,5470000.0,1902000.0,3097000.0,398000.0,-1367000.0
,otherNonCashItems,81217000.0,815000.0,1394000.0,431000.0,693000.0
,netCashProvidedByOperatingActivites,83850000.0,121926000.0,96377000.0,118593000.0,118565000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-28924000.0,-37421000.0,-37043000.0,-38748000.0,-49415000.0
,acquisitionsNet,0.0,0.0,-354000.0,-15529000.0,-95046000.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-5727000.0,0.0,0.0,0.0,-2030000.0
,netCashUsedForInvestingActivites,-34651000.0,-37421000.0,-37397000.0,-54277000.0,-146491000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-280963000.0,-122241000.0,-290526000.0,-295326000.0,-430995000.0
,commonStockIssued,1378000.0,1639000.0,1456000.0,1383000.0,1257000.0
,commonStockRepurchased,-18053000.0,0.0,0.0,0.0,0.0
,dividendsPaid,-16844000.0,-25215000.0,-23054000.0,-18188000.0,-18119000.0
,otherFinancingActivites,278634000.0,104519000.0,255359000.0,247419000.0,475224000.0
,netCashUsedProvidedByFinancingActivities,-35848000.0,-41298000.0,-56765000.0,-64712000.0,27367000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,202000.0,926000.0,-231000.0,407000.0,568000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,13553000.0,44133000.0,1984000.0,11000.0,9000.0
,cashAtEndOfPeriod,66013000.0,52460000.0,8327000.0,6343000.0,6332000.0
,cashAtBeginningOfPeriod,52460000.0,8327000.0,6343000.0,6332000.0,6323000.0
,operatingCashFlow,83850000.0,121926000.0,96377000.0,118593000.0,118565000.0
,capitalExpenditure,-28924000.0,-37421000.0,-37043000.0,-38748000.0,-49415000.0
,freeCashFlow,54926000.0,84505000.0,59334000.0,79845000.0,69150000.0
