Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Depreciation & Amortization,1799000.0,2205000.0,1940000.0,2696000.0,2448000.0,2759000.0,852000.0,814000.0,615000.0,987000.0
Stock-based compensation,9380000.0,10573000.0,11006000.0,10072000.0,7273000.0,5920000.0,3932000.0,2989000.0,2263000.0,1940000.0
Operating Cash Flow,-62012000.0,-59478000.0,-65653000.0,5577000.0,-55524000.0,-53636000.0,-46534000.0,-35562000.0,-24297000.0,-22314000.0
Capital Expenditure,515000.0,626000.0,2508000.0,704000.0,947000.0,408000.0,656000.0,732000.0,-169000.0,-42000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,103491000.0,85050000.0,45774000.0,-29744000.0,24057000.0
Investing Cash flow,66316000.0,25975000.0,60669000.0,-298654000.0,43340000.0,-65034000.0,4635000.0,-35238000.0,-29913000.0,24068000.0
Issuance (repayment) of debt,-170000.0,-351000.0,-246000.0,-249000.0,-313000.0,-350000.0,-282000.0,-546000.0,-2867000.0,-3210000.0
Issuance (buybacks) of shares,-49829000.0,-43496000.0,-77261000.0,77153000.0,-30959000.0,99754000.0,23134000.0,-16110000.0,72738000.0,108000.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Financing Cash Flow,2029000.0,-262000.0,520000.0,301138000.0,52391000.0,133601000.0,44315000.0,61537000.0,69871000.0,-3102000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,6333000.0,-33765000.0,-4464000.0,8061000.0,40207000.0,14931000.0,2416000.0,-9263000.0,15661000.0,-1348000.0
Free Cash Flow,-62527000.0,-60104000.0,-68161000.0,4873000.0,-56471000.0,-54044000.0,-47190000.0,-36294000.0,-24466000.0,-22356000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2266,0.0787
