date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY
,revenue,371163000.0,356804000.0,322540000.0,292894000.0,411423000.0,339439000.0,306177000.0,282242000.0,245423000.0,201029000.0,184139000.0,155062000.0,133989000.0
,costOfRevenue,268081000.0,267991000.0,256367000.0,231415000.0,294290000.0,240358000.0,235059000.0,217069000.0,184163000.0,150944000.0,128147000.0,114572000.0,109439000.0
,grossProfit,103082000.0,88813000.0,66173000.0,61479000.0,117133000.0,99081000.0,71118000.0,65173000.0,61260000.0,50085000.0,55992000.0,40490000.0,24550000.0
,grossProfitRatio,0.277727036369466,0.248912568244751,0.205162150430954,0.209901875763928,0.284702119230087,0.29189633483483,0.232277408165865,0.230911770749924,0.249609857266841,0.249143158449776,0.304074639267075,0.26112135790845,0.183223995999672
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,56100000.0,57634000.0,53818000.0,58287000.0,57376000.0,44533000.0,45959000.0,45853000.0,38288000.0,30855000.0,21549000.0,17266000.0,21480000.0
,GeneralAndAdministrativeExpenses,30569000.0,29759000.0,30403000.0,34453000.0,34409000.0,31635000.0,31570000.0,30012000.0,25808000.0,21900000.0,16985000.0,15448000.0,14581000.0
,SellingAndMarketingExpenses,15629000.0,16088000.0,16728000.0,17760000.0,18595000.0,15823000.0,13725000.0,14242000.0,13241000.0,11686000.0,10176000.0,9587000.0,10435000.0
,otherExpenses,-5730000.0,642000.0,1446000.0,104000.0,472000.0,3941000.0,3012000.0,1186000.0,575000.0,0.0,0.0,0.0,0.0
,operatingExpenses,102298000.0,103600000.0,101424000.0,110972000.0,111989000.0,93782000.0,87843000.0,91639000.0,78653000.0,64148000.0,0.0,0.0,0.0
,costAndExpenses,370379000.0,371591000.0,357791000.0,342387000.0,406279000.0,334140000.0,322902000.0,308708000.0,262816000.0,215092000.0,178001000.0,158009000.0,157600000.0
,interestExpense,1182000.0,1919000.0,2493000.0,1362000.0,402000.0,1243000.0,1269000.0,996000.0,568000.0,422000.0,724000.0,1046000.0,1692000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,32560000.0,119000.0,475000.0,472000.0,1609000.0,1791000.0,1502000.0,1532000.0,1316000.0,994000.0,1144000.0,1136000.0,1665000.0
,EBITDA,33344000.0,-14668000.0,-34776000.0,-49021000.0,6753000.0,7090000.0,-15223000.0,-24934000.0,-16077000.0,-13069000.0,7282000.0,-1811000.0,-21946000.0
,EBITDARatio,0.0898365408189933,-0.0411094046030874,-0.107819185217337,-0.167367716648344,0.0164137639363866,0.020887405395373,-0.0497196066327647,-0.0883426279575683,-0.0655073077910383,-0.0650105208701232,0.0395462123721754,-0.0116791992880267,-0.163789564815022
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,784000.0,-14787000.0,-35251000.0,-49493000.0,5144000.0,5299000.0,-16725000.0,-26466000.0,-17393000.0,-14063000.0,6138000.0,-2947000.0,-23611000.0
,operatingIncomeRatio,0.00211227951061932,-0.0414429210434861,-0.109291870775718,-0.168979221151679,0.0125029470885196,0.0156110523540312,-0.0546252657776384,-0.0937705940292373,-0.0708694784107439,-0.0699550811077009,0.0333335143560028,-0.0190053011053643,-0.176215958026405
,totalOtherIncomeExpensesNet,-2948000.0,887000.0,-4961000.0,-1767000.0,-1653000.0,2595000.0,605000.0,-6021000.0,1061000.0,-157000.0,-68000.0,-1297000.0,-4998000.0
,incomeBeforeTax,-3164000.0,-15443000.0,-42308000.0,-52424000.0,3392000.0,6772000.0,-17200000.0,-33135000.0,-16308000.0,-14235000.0,5553000.0,-4945000.0,-29853000.0
,incomeBeforeTaxRatio,-0.00852455659642798,-0.0432814654544232,-0.131171327587276,-0.178986254412859,0.00824455608947482,0.0199505654918851,-0.0561766559865699,-0.117399253123206,-0.0664485398679015,-0.0708106790562556,0.0301565665068236,-0.0318904696186042,-0.222801871795446
,incomeTaxExpense,1202000.0,1633000.0,1329000.0,909000.0,3597000.0,3104000.0,2519000.0,1204000.0,1364000.0,1155000.0,2282000.0,1902000.0,-1812000.0
,netIncome,-4366000.0,-17076000.0,-43637000.0,-53333000.0,-205000.0,3668000.0,-19719000.0,-34339000.0,-17530000.0,-14754000.0,3191000.0,-6963000.0,-28054000.0
,netIncomeRatio,-0.0117630259481683,-0.0478582078676248,-0.135291746760092,-0.182089766263563,-0.000498270636303756,0.0108060653018657,-0.064403923220882,-0.121665095910602,-0.0714276983004853,-0.0733923961219526,0.0173293001482576,-0.0449046187976422,-0.209375396487771
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.0922966345340775,-0.36,-0.97,-1.23,-0.004905,0.1,-0.61,-1.11,-0.62,-1.42,0.0,-0.51,-14.642866
,EPSDiluted,-0.0922966345340775,-0.36,-0.97,-1.23,-0.004905,0.09,-0.61,-1.11,-0.62,-1.42,0.0,-0.51,-14.642866
,weightedAverageShsOut,47304000.0,47304000.0,45144000.0,43431000.0,41798000.0,37421000.0,32109000.0,31000325.0,28529849.0,22359802.0,1945111.0,13599967.0,1945111.0
,weightedAverageShsOutDil,47304000.0,47304000.0,45144000.0,43431000.0,41798000.0,38686000.0,32109000.0,31000325.0,28529849.0,22359802.0,3035786.0,13599967.0,3035786.0
