date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-14128000.0,-47599000.0,-43543000.0,-29093000.0,-13362000.0
,depreciationAndAmortization,1203000.0,854000.0,859000.0,829000.0,701000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,1148000.0,3221000.0,3227000.0,1203000.0,536000.0
,changeInWorkingCapital,4231000.0,508000.0,-642000.0,5090000.0,392000.0
,accountsReceivables,3386000.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-3060000.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,9634000.0,5403000.0,28000.0,0.0,0.0
,otherNonCashItems,-3965000.0,13971000.0,1023000.0,-161000.0,-272000.0
,netCashProvidedByOperatingActivites,-11511000.0,-29045000.0,-39076000.0,-22132000.0,-12005000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-22000.0,-3786000.0,-9599000.0,-5001000.0,-482000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,-2865000.0,-4932000.0,0.0,0.0
,salesMaturitiesOfInvestments,772000.0,576000.0,298000.0,247000.0,5206000.0
,otherInvestingActivites,0.0,2865000.0,4932000.0,7000.0,0.0
,netCashUsedForInvestingActivites,750000.0,-3210000.0,-9301000.0,-4747000.0,4724000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,9000.0,0.0,0.0,0.0,0.0
,commonStockIssued,15138000.0,2086000.0,35029000.0,63131000.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,831000.0,282000.0,30000.0,576000.0,0.0
,netCashUsedProvidedByFinancingActivities,15978000.0,2368000.0,35059000.0,63707000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,162000.0,-67000.0,-829000.0,120000.0,8000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,5379000.0,-29954000.0,-14147000.0,36948000.0,-7273000.0
,cashAtEndOfPeriod,14671000.0,9292000.0,39246000.0,53324000.0,16376000.0
,cashAtBeginningOfPeriod,9292000.0,39246000.0,53393000.0,16376000.0,23649000.0
,operatingCashFlow,-11511000.0,-29045000.0,-39076000.0,-22132000.0,-12005000.0
,capitalExpenditure,-22000.0,-3786000.0,-9599000.0,-5001000.0,-482000.0
,freeCashFlow,-11533000.0,-32831000.0,-48675000.0,-27133000.0,-12487000.0
