date,,2020-11-28_FY,2019-11-30_FY,2018-12-01_FY,2017-12-02_FY,2016-12-03_FY,2015-11-28_FY,2014-11-29_FY,2013-11-30_FY,2012-12-01_FY,2011-12-03_FY,2010-11-27_FY,2009-11-28_FY,2008-11-29_FY,2007-12-01_FY,2006-12-02_FY,2005-12-03_FY,2004-11-27_FY,2003-11-29_FY,2002-11-30_FY,2001-12-01_FY,2000-12-02_FY,1999-11-27_FY,1998-11-28_FY,1997-11-29_FY,1996-11-30_FY,1995-11-30_FY,1994-11-30_FY,1993-11-30_FY,1992-11-30_FY,1991-11-30_FY,1990-11-30_FY,1989-11-30_FY,1988-11-30_FY,1987-11-30_FY,1986-11-30_FY,1985-11-30_FY
,revenue,2790269000.0,2897000000.0,3041002000.0,2306043000.0,2094605000.0,2083660000.0,2104500000.0,2046968000.0,1886200000.0,1557600000.0,1356200000.0,1234700000.0,1391600000.0,1400300000.0,1472400000.0,1512200000.0,1409600000.0,1287300000.0,1256210000.0,1274100000.0,1352600000.0,1364500000.0,1347200000.0,1306800000.0,1275700000.0,1243800000.0,1097400000.0,975300000.0,933700000.0,852900000.0,792200000.0,753400000.0,685000000.0,597100000.0,528500000.0,457900000.0
,costOfRevenue,2033620000.0,2090078000.0,2207145000.0,1707051000.0,1488783000.0,1515617000.0,1571200000.0,1476797000.0,1369000000.0,1110500000.0,959000000.0,863400000.0,1027100000.0,981600000.0,1052500000.0,1113100000.0,1037000000.0,935100000.0,918228000.0,928500000.0,939400000.0,921300000.0,925400000.0,893800000.0,824500000.0,810100000.0,710400000.0,628300000.0,588700000.0,545500000.0,505300000.0,486000000.0,445000000.0,379400000.0,344500000.0,301100000.0
,grossProfit,756649000.0,806922000.0,833857000.0,598992000.0,605822000.0,568043000.0,533300000.0,570171000.0,517200000.0,447100000.0,397200000.0,371300000.0,364500000.0,418700000.0,419900000.0,399100000.0,372600000.0,352200000.0,337982000.0,345600000.0,413200000.0,443100000.0,421900000.0,413000000.0,451200000.0,433700000.0,387000000.0,347000000.0,345000000.0,307400000.0,286900000.0,267400000.0,240000000.0,217700000.0,184000000.0,156800000.0
,grossProfitRatio,0.271174212952228,0.278537107352434,0.274204686481627,0.259748842497733,0.28922971156853,0.272617893514297,0.253409360893324,0.27854416874128,0.27420209945923,0.287044170518747,0.29287715676154,0.300720822871953,0.261928715148031,0.299007355566664,0.285180657430046,0.263920116386721,0.264330306469921,0.273595898391983,0.269048964743156,0.271250294325406,0.305485731184386,0.324734334921217,0.313168052256532,0.316039179675543,0.353688171200125,0.348689499919601,0.352651722252597,0.35578796267815,0.369497697333191,0.360417399460664,0.362156021206766,0.354924342978497,0.35036496350365,0.364595545134818,0.348155156102176,0.342432845599476
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,35534000.0,30072000.0,28614000.0,26170000.0,21200000.0,0.0,21300000.0,20900000.0,19300000.0,17000000.0,0.0,16900000.0,16900000.0,16300000.0,16000000.0,17900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,-538332000.0,580928000.0,551551000.0,448442000.0,379024000.0,371388000.0,362200000.0,383367000.0,333500000.0,297100000.0,272800000.0,247100000.0,254900000.0,259000000.0,287500000.0,295400000.0,288400000.0,266300000.0,0.0,257400000.0,311000000.0,322200000.0,333900000.0,325700000.0,323500000.0,322800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,14795000.0,1184000000.0,-23740000000.0,-7549000000.0,-2465000000.0,716000000.0,-705000.0,784000000.0,4590000000.0,2572000000.0,0.0,0.0,6502000000.0,439000000.0,256000.0,-5815000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,-538332000.0,580928000.0,595966000.0,479465000.0,407470000.0,402212000.0,434900000.0,383367000.0,408700000.0,325800000.0,301600000.0,246100000.0,342300000.0,275800000.0,304500000.0,311800000.0,304400000.0,284300000.0,281560000.0,257500000.0,310700000.0,339400000.0,360600000.0,325700000.0,370500000.0,364000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,1495288000.0,2671006000.0,2803111000.0,2186516000.0,1896253000.0,1917829000.0,2006100000.0,1860164000.0,1777700000.0,1436300000.0,1260600000.0,1109500000.0,1369400000.0,1257400000.0,1357000000.0,1424900000.0,1341400000.0,1219400000.0,1199788000.0,1186000000.0,1250100000.0,1260700000.0,1286000000.0,1219500000.0,1195000000.0,1174100000.0,1031400000.0,921800000.0,862400000.0,793100000.0,740300000.0,707300000.0,638500000.0,549300000.0,489000000.0,427200000.0
,interestExpense,86776000.0,103287000.0,-100894000.0,-45814000.0,-30052000.0,-28060000.0,-21900000.0,19120000.0,-18700000.0,-10200000.0,-10000000.0,7734000000.0,14733000000.0,12725000000.0,16959000000.0,12345000.0,13716000.0,-17100000.0,0.0,-21200000.0,-23800000.0,-26800000.0,-27000000.0,-19800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
