date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,revenue,22883000000.0,22521000000.0,21852000000.0,21105000000.0,20093000000.0,19939000000.0,19378000000.0,20064000000.0,18918000000.0,16458000000.0,15186000000.0,14543000000.0,13861000000.0,13587000000.0,13100000000.0,12630500000.0,12502300000.0,12708300000.0,11768200000.0,6729700000.0,4045700000.0,2272900000.0,666500000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,8996000000.0,8695000000.0,8232000000.0,7597000000.0,7163000000.0,6755000000.0,6669000000.0,6390000000.0,5189000000.0,4774000000.0,3997000000.0,3554000000.0,3134000000.0,2994000000.0,2814000000.0,2641600000.0,2505200000.0,2776900000.0,2713300000.0,1956000000.0,999700000.0,638000000.0,147100000.0
,SellingAndMarketingExpenses,426000000.0,429000000.0,542000000.0,435000000.0,361000000.0,382000000.0,357000000.0,388000000.0,369000000.0,360000000.0,0.0,310000000.0,242000000.0,217000000.0,235000000.0,148900000.0,180300000.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35000000.0,-1481000000.0,-1284000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,18731000000.0,17097000000.0,16146000000.0,14319000000.0,13464000000.0,13397000000.0,13295000000.0,14476000000.0,14770000000.0,16318000000.0,16858000000.0,15130000000.0,14146000000.0,12119000000.0,10025000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,4442000000.0,3254000000.0,2144000000.0,1639000000.0,1401000000.0,1453000000.0,1681000000.0,2138000000.0,2516000000.0,2579000000.0,3020000000.0,4686000000.0,6447000000.0,5522000000.0,3496000000.0,2075200000.0,2068700000.0,2714000000.0,4674800000.0,3235800000.0,2378600000.0,1228700000.0,342700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,168000000.0,161000000.0,175000000.0,179000000.0,174000000.0,199000000.0,223000000.0,274000000.0,299000000.0,367000000.0,387000000.0,573000000.0,619000000.0,588000000.0,689000000.0,794500000.0,957600000.0,838300000.0,813500000.0,387300000.0,292300000.0,194700000.0,40300000.0
,EBITDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.375562644758117,0.385329248257182,0.343995972908658,0.384032219853115,0.399641666251929,0.400972967551031,0.400660542883683,0.385067783094099,0.350407019769532,0.2551950419249,0.173317529303306,0.277315546998556,0.447803188803117,0.505115183631412,0.501603053435114,0.489006769328213,0.452028826695888,0.401524987606525,0.223840519365748,0.365736957070895,0.349136119830932,0.28074266355757,0.436759189797449
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,8594000000.0,8678000000.0,7517000000.0,8105000000.0,8030000000.0,7995000000.0,7764000000.0,7726000000.0,6629000000.0,4200000000.0,2632000000.0,4033000000.0,6207000000.0,6863000000.0,6571000000.0,6176400000.0,5651400000.0,5102700000.0,2634200000.0,2461300000.0,1412500000.0,638100000.0,291100000.0
,incomeBeforeTaxRatio,0.375562644758117,0.385329248257182,0.343995972908658,0.384032219853115,0.399641666251929,0.400972967551031,0.400660542883683,0.385067783094099,0.350407019769532,0.2551950419249,0.173317529303306,0.277315546998556,0.447803188803117,0.505115183631412,0.501603053435114,0.489006769328213,0.452028826695888,0.401524987606525,0.223840519365748,0.365736957070895,0.349136119830932,0.28074266355757,0.436759189797449
,incomeTaxExpense,1648000000.0,1554000000.0,1264000000.0,2161000000.0,2097000000.0,2087000000.0,2032000000.0,2236000000.0,1841000000.0,935000000.0,395000000.0,1087000000.0,1883000000.0,2112000000.0,2082000000.0,2009600000.0,1941300000.0,1776300000.0,927700000.0,869300000.0,537200000.0,208000000.0,96300000.0
,netIncome,6914000000.0,7096000000.0,6218000000.0,5888000000.0,5879000000.0,5851000000.0,5836000000.0,5647000000.0,4872000000.0,3317000000.0,2205000000.0,2946000000.0,4324000000.0,4751000000.0,4489000000.0,4166800000.0,3732600000.0,3289200000.0,1706500000.0,1592000000.0,875300000.0,430100000.0,194800000.0
,netIncomeRatio,0.3021456976795,0.315083699658097,0.284550613216182,0.278986022269604,0.292589459015578,0.29344500727218,0.301166271029002,0.281449362041467,0.257532508721852,0.201543322396403,0.145199525879099,0.20257168397167,0.311954404444124,0.349672481048061,0.342671755725191,0.329899845611813,0.298553066235813,0.258822973961899,0.145009432198637,0.236563294054713,0.21635316508886,0.18922961854899,0.292273068267067
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,4.37318153067679,4.15,3.53,3.25,3.18,3.1,3.02,2.85,2.47,1.74,1.19124797406807,1.62,2.46,2.64,2.45,2.21,1.94,1.72,0.89,2.14,2.07,1.81,1.13
,EPSDiluted,4.36765634870499,4.14,3.51,3.24,3.16,3.08,3.0,2.84,2.46,1.73,1.18612157073696,1.61,2.43,2.61,2.42,2.18,1.93,1.71,0.88,2.13,2.06,1.78,1.113333
,weightedAverageShsOut,1581000000.0,1634000000.0,1677000000.0,1718000000.0,1764000000.0,1803000000.0,1839000000.0,1887000000.0,1914000000.0,1912000000.0,1851000000.0,1742000000.0,1735000000.0,1778000000.0,1831000000.0,1887100000.0,1923700000.0,1916000000.0,1927900000.0,743925234.0,753330212.0,2177285154.0,746457738.0
,weightedAverageShsOutDil,1583000000.0,1638000000.0,1683000000.0,1724000000.0,1772000000.0,1813000000.0,1849000000.0,1896000000.0,1923000000.0,1921000000.0,1859000000.0,1757000000.0,1758000000.0,1804000000.0,1857000000.0,1912900000.0,1936200000.0,1926100000.0,1939500000.0,747417840.0,753330212.0,2177285154.0,746457738.0
