date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,366738000.0,261575000.0,234461000.0,191633000.0,148955000.0,128275000.0,110692000.0,97330000.0,81972000.0,71993000.0,57638000.0,19202000.0,56956000.0,69394000.0,95024000.0,83621000.0,66941000.0,50848000.0,41303000.0,35444000.0,28076000.0,21100000.0,13700000.0,7100000.0,4500000.0,1500000.0,1100000.0
,depreciationAndAmortization,29398000.0,29274000.0,27915000.0,25725000.0,21977000.0,17388000.0,15882000.0,14596000.0,12876000.0,11305000.0,11328000.0,11545000.0,13454000.0,13983000.0,12904000.0,9798000.0,10275000.0,8940000.0,6842000.0,8107000.0,5131000.0,4600000.0,3300000.0,2600000.0,2500000.0,2100000.0,1600000.0
,deferredIncomeTax,-2542000.0,3723000.0,4661000.0,-4636000.0,3749000.0,4198000.0,6986000.0,707000.0,3168000.0,0.0,0.0,0.0,-2198000.0,-3747000.0,-4521000.0,-5096000.0,703000.0,7456000.0,5937000.0,1380000.0,-988000.0,100000.0,-600000.0,1300000.0,1000000.0,900000.0,300000.0
,stockBasedCompensation,14516000.0,13472000.0,12874000.0,12482000.0,9902000.0,9543000.0,9065000.0,8150000.0,8465000.0,8233000.0,7790000.0,6429000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,55956000.0,-26912000.0,148952000.0,61345000.0,42438000.0,11594000.0,31462000.0,18743000.0,-12044000.0,42090000.0,34250000.0,-63748000.0,43703000.0,23218000.0,33060000.0,66382000.0,57770000.0,-73755000.0,7318000.0,47948000.0,25208000.0,2000000.0,-1700000.0,28700000.0,13500000.0,12700000.0,-3500000.0
,accountsReceivables,-664000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-42447000.0,-14165000.0,-142170000.0,-35783000.0,-8050000.0,-10848000.0,-30409000.0,-27291000.0,-9232000.0,-35339000.0,15951000.0,56676000.0,-11098000.0,-48001000.0,5882000.0,-103579000.0,-2681000.0,2030000.0,16635000.0,-34912000.0,-23195000.0,-3100000.0,-8800000.0,-7100000.0,4900000.0,-3700000.0,-5600000.0
,accountsPayables,-9212000.0,16860000.0,-6567000.0,5077000.0,-17896000.0,9956000.0,20090000.0,14007000.0,20253000.0,6402000.0,-14417000.0,-1815000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,638678000.0,582722000.0,609634000.0,460682000.0,399337000.0,356899000.0,345305000.0,313843000.0,295100000.0,307144000.0,265054000.0,230804000.0,294552000.0,250849000.0,227631000.0,194571000.0,128189000.0,70419000.0,144174000.0,136856000.0,88908000.0,63700000.0,61700000.0,63400000.0,34700000.0,21200000.0,8500000.0
,otherNonCashItems,-396000.0,3313000.0,808000.0,166000.0,923000.0,-369000.0,206000.0,108000.0,138000.0,74782000.0,-4603000.0,-5077000.0,11843000.0,4573000.0,-5304000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,-200000.0,100000.0,100000.0,100000.0
,netCashProvidedByOperatingActivites,397581000.0,298776000.0,118656000.0,175311000.0,165378000.0,146050000.0,121815000.0,105088000.0,119078000.0,75103000.0,93959000.0,113250000.0,93282000.0,71644000.0,69010000.0,38085000.0,55952000.0,78134000.0,59159000.0,26753000.0,18303000.0,37300000.0,19400000.0,7300000.0,7600000.0,800000.0,400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-21702000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19454000.0,0.0,-7168000.0,-7003000.0,-10626000.0,-14777000.0,-8361000.0,-6063000.0,-8351000.0,-6430000.0,-6325000.0,-4289000.0,-29600000.0,-31700000.0,-1100000.0,-800000.0,-900000.0,-400000.0
,acquisitionsNet,-125000000.0,-9000000.0,-3000000.0,-13000000.0,-20000000.0,-4000000.0,-11000000.0,-1000000.0,-5000000.0,-6000000.0,-6000000.0,-11000000.0,-34000000.0,-2000000.0,-27000000.0,-90000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-190000.0,0.0,0.0,0.0,0.0,0.0,-3539000.0,-6961000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,4000.0,-1561000.0,-4215000.0,165000.0,125000.0,-238000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1700000.0,-11000000.0,-2100000.0
,netCashUsedForInvestingActivites,-146289000.0,-42263000.0,-34158000.0,-52220000.0,-55643000.0,-37793000.0,-27811000.0,-19861000.0,-21208000.0,-25578000.0,-14251000.0,-18105000.0,-41304000.0,-12638000.0,-41439000.0,-101863000.0,-13668000.0,-30123000.0,-51766000.0,-56957000.0,-29141000.0,-28900000.0,-30800000.0,-1000000.0,-2400000.0,-11800000.0,-2500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
