date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,revenue,2501554000.0,3042478000.0,2802326000.0,2466105000.0,2377045000.0,2326180000.0,2100590000.0,1684996000.0,1669563000.0,1693985000.0,1483524000.0,1244023000.0,1317835000.0,1356039000.0,1287672000.0,1155791000.0,1095307000.0,951786000.0,816319000.0,779581000.0,614825000.0,470500000.0,427300000.0,353500000.0
,costOfRevenue,1277665000.0,1526808000.0,1415978000.0,1306143000.0,1266697000.0,1252680000.0,1145639000.0,941341000.0,953169000.0,958677000.0,854120000.0,719945000.0,750024000.0,776288000.0,746617000.0,652036000.0,597373000.0,511101000.0,437782000.0,422430000.0,321041000.0,247000000.0,232900000.0,191400000.0
,grossProfit,1223889000.0,1515670000.0,1386348000.0,1159962000.0,1110348000.0,1073500000.0,954951000.0,743655000.0,716394000.0,735308000.0,629404000.0,524078000.0,567811000.0,579751000.0,541055000.0,503755000.0,497934000.0,440685000.0,378537000.0,357151000.0,293784000.0,223500000.0,194400000.0,162100000.0
,grossProfitRatio,0.489251481279237,0.498169584135037,0.494713320291786,0.470361967556126,0.467112738715506,0.461486213448658,0.45461084742858,0.441339326621547,0.429090726136121,0.43406995929716,0.424262768920489,0.42127677703708,0.430866534884868,0.427532688956586,0.420180760317845,0.435853021869871,0.454606790607565,0.46300849140458,0.463712102744148,0.458131996546863,0.477833529866222,0.475026567481403,0.454949684062719,0.458557284299859
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1098948000.0,1136186000.0,1051152000.0,910894000.0,864084000.0,831971000.0,763063000.0,625656000.0,596635000.0,614658000.0,534068000.0,444715000.0,430350000.0,385769000.0,366768000.0,322197000.0,286506000.0,250496000.0,214862000.0,208970000.0,183743000.0,150800000.0,131000000.0,110200000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,2039000.0,2156000.0,-141000.0,-321000.0,-572000.0,-2834000.0,-274000.0,-871000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
