date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-03-31_FY,2011-03-31_FY,2010-03-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-4589400000.0,-149100000.0,110100000.0,-487200000.0,111667000.0,103856000.0,64080000.0,364400000.0,-94098000.0,-174304000.0,79911000.0
,depreciationAndAmortization,498300000.0,450000000.0,537800000.0,538600000.0,268243000.0,232961000.0,216321000.0,197537000.0,214029000.0,212413000.0,188342000.0
,deferredIncomeTax,64000000.0,-33700000.0,-6400000.0,157800000.0,34091000.0,51660000.0,32430000.0,-266598000.0,0.0,0.0,-34000000.0
,stockBasedCompensation,25400000.0,4400000.0,14900000.0,5700000.0,4855000.0,10480000.0,11293000.0,12000000.0,0.0,0.0,0.0
,changeInWorkingCapital,162200000.0,-713300000.0,-9800000.0,-31453000.0,-207760000.0,-171149000.0,-312165000.0,359455000.0,-247983000.0,-181947000.0,51184000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-176400000.0,104800000.0,-85600000.0,34700000.0,21490000.0,41362000.0,-13692000.0,64215000.0,26747000.0,-30487000.0,13383000.0
,otherWorkingCapital,0.0,-1260100000.0,-546800000.0,-537000000.0,-505547000.0,-297787000.0,-126638000.0,185527000.0,-173928000.0,74055000.0,256002000.0
,otherNonCashItems,150900000.0,89500000.0,38800000.0,99700000.0,107146000.0,66063000.0,49574000.0,4785000.0,-48266000.0,-8024000.0,-18211000.0
,netCashProvidedByOperatingActivites,-1129500000.0,579000000.0,523200000.0,558700000.0,431655000.0,467557000.0,297302000.0,357342000.0,137029000.0,-16168000.0,198936000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6784000.0
,acquisitionsNet,0.0,-12000000.0,163000000.0,-479000000.0,-913000000.0,-173000000.0,0.0,-1000000.0,-84000000.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102224000.0,0.0
,otherInvestingActivites,28500000.0,23500000.0,62200000.0,158000000.0,13394000.0,-1245000.0,565000.0,-3568000.0,1572000.0,-78400000.0,-100357000.0
,netCashUsedForInvestingActivites,-154600000.0,-516100000.0,-317200000.0,-965200000.0,-1354650000.0,-509436000.0,-271691000.0,-268784000.0,-163714000.0,-250037000.0,-96337000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-26200000.0,-1993600000.0,-86200000.0,-748600000.0,-614220000.0,-664229000.0,-662035000.0,-774597000.0,-417359000.0,-341495000.0,-604958000.0
,commonStockIssued,264700000.0,0.0,0.0,616800000.0,0.0,0.0,0.0,355580000.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,-445400000.0,-34000000.0,0.0,0.0,-373000.0,-588000.0,0.0,0.0,0.0
,dividendsPaid,-6500000.0,-84100000.0,-258100000.0,-104600000.0,-79627000.0,-78608000.0,-58504000.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,16500000.0,-13200000.0,-17200000.0,-40100000.0,-66640000.0,-21252000.0,-7952000.0,-28530000.0,6685000.0,-185387000.0,-9925000.0
,netCashUsedProvidedByFinancingActivities,1330300000.0,-112900000.0,-194800000.0,492300000.0,918263000.0,35286000.0,-353864000.0,324928000.0,-113674000.0,73118000.0,-29391000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-300000.0,1500000.0,-5500000.0,17100000.0,555000.0,-363000.0,5000.0,-103000.0,556000.0,-1098000.0,-1212000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,45900000.0,-48500000.0,5700000.0,102900000.0,-4177000.0,-6956000.0,-328248000.0,413383000.0,-139803000.0,-194185000.0,71996000.0
,cashAtEndOfPeriod,321400000.0,275500000.0,324000000.0,310000000.0,207073000.0,211250000.0,218206000.0,546454000.0,277605000.0,417408000.0,611593000.0
,cashAtBeginningOfPeriod,275500000.0,324000000.0,318300000.0,207100000.0,211250000.0,218206000.0,546454000.0,133071000.0,417408000.0,611593000.0,539597000.0
,operatingCashFlow,-1129500000.0,579000000.0,523200000.0,558700000.0,431655000.0,467557000.0,297302000.0,357342000.0,137029000.0,-16168000.0,198936000.0
,capitalExpenditure,-173800000.0,-518100000.0,-576300000.0,-626800000.0,-421713000.0,-333423000.0,-270734000.0,-260823000.0,-139359000.0,0.0,-6784000.0
,freeCashFlow,-1303300000.0,60900000.0,-53100000.0,-68100000.0,9942000.0,134134000.0,26568000.0,96519000.0,-2330000.0,-16168000.0,192152000.0
