date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,revenue,9048000000.0,22428000000.0,21965000000.0,21171000000.0,20425000000.0,19820000000.0,18605000000.0,17699000000.0,17088000000.0,15658000000.0,12104000000.0,10350000000.0,11023000000.0,9861000000.0,9086000000.0,7584000000.0,6530000000.0,5937000000.0,5521771000.0,5555174000.0,5649560000.0,4735587000.0,4163980000.0,3816821000.0,3406170000.0,2872751000.0
,costOfRevenue,10938000000.0,16445000000.0,15907000000.0,14968000000.0,14151000000.0,13423000000.0,14049000000.0,14209000000.0,14243000000.0,7866000000.0,5358000000.0,2859000000.0,3618000000.0,6018000000.0,5238000000.0,4210000000.0,3687000000.0,3353000000.0,3232627000.0,3150046000.0,2965575000.0,2535300000.0,2228503000.0,2204000000.0,2107300000.0,1748000000.0
,grossProfit,-1890000000.0,5983000000.0,6058000000.0,6203000000.0,6274000000.0,6397000000.0,4556000000.0,3490000000.0,2845000000.0,7792000000.0,6746000000.0,7491000000.0,7405000000.0,3843000000.0,3848000000.0,3374000000.0,2843000000.0,2584000000.0,2289144000.0,2405128000.0,2683985000.0,2200287000.0,1935477000.0,1612821000.0,1298870000.0,1124751000.0
,grossProfitRatio,-0.208885941644562,0.266764758337792,0.275802412929661,0.292995134854282,0.307172582619339,0.322754793138244,0.244880408492341,0.197186281710831,0.166491104868914,0.497636990675693,0.557336417713153,0.723768115942029,0.671777193141613,0.38971706723456,0.423508694695135,0.444883966244726,0.435375191424196,0.435236651507495,0.414566993089717,0.432952775196601,0.475078590191095,0.464628144303969,0.464814192191125,0.422556101006571,0.381328589001723,0.391524013045335
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4371000000.0,3704000000.0,3468000000.0,3340000000.0,3929000000.0,3705000000.0,3319000000.0,3034000000.0,2875000000.0,2578806000.0,2462429000.0,2304432000.0,2053337000.0,2018600000.0,1699542000.0,1659800000.0,1444600000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2000000.0,-48000000.0,-54669000.0,-103014000.0,-159309000.0,-156400000.0,-157800000.0,-157200000.0,-140900000.0,-123400000.0
,otherExpenses,-158000000.0,-8000000.0,-18000000.0,7000000.0,-6000000.0,4000000.0,5000000.0,3000000.0,-4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
