date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,revenue,1655200000.0,1955700000.0,1941200000.0,1948800000.0,1557100000.0,1510400000.0,1689200000.0,1765100000.0,1758500000.0,1318400000.0,1330500000.0,1272500000.0,1578200000.0,1938900000.0,1951000000.0,1487500000.0,712318000.0,697908000.0,701728000.0,784257000.0,910799000.0,901887000.0,922414000.0,770001000.0,536836000.0,458391000.0,420449000.0
,costOfRevenue,1162800000.0,1322200000.0,1313400000.0,1292400000.0,1042000000.0,1032000000.0,1159300000.0,1220300000.0,1225100000.0,903700000.0,915100000.0,893200000.0,1094400000.0,1348600000.0,1382800000.0,1048000000.0,434908000.0,419703000.0,424001000.0,443969000.0,499741000.0,556310000.0,521936000.0,440625000.0,315949000.0,263706000.0,237492000.0
,grossProfit,492400000.0,633500000.0,627800000.0,656400000.0,515100000.0,478400000.0,529900000.0,544800000.0,533400000.0,414700000.0,415400000.0,379300000.0,483800000.0,590300000.0,568200000.0,439500000.0,277410000.0,278205000.0,277727000.0,340288000.0,411058000.0,345577000.0,400478000.0,329376000.0,220887000.0,194685000.0,182957000.0
,grossProfitRatio,0.297486708554857,0.323924937362581,0.323408201112714,0.336822660098522,0.33080726992486,0.316737288135593,0.313698792327729,0.308651067928163,0.3033266988911,0.314547936893204,0.312213453588876,0.298074656188605,0.306551767836776,0.304450977358296,0.291235263967196,0.29546218487395,0.389446848177359,0.398627039667119,0.395775856172192,0.433898581714923,0.451315822700728,0.383171062450174,0.434162968038213,0.427760483427944,0.411460855829341,0.424713836004634,0.435146712205285
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,336300000.0,389900000.0,392400000.0,406100000.0,320800000.0,295700000.0,328600000.0,344200000.0,349900000.0,293900000.0,294000000.0,273100000.0,379000000.0,448900000.0,448100000.0,307000000.0,225631000.0,222738000.0,226576000.0,304273000.0,344213000.0,326429000.0,307339000.0,247185000.0,171473000.0,153690000.0,147639000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,4000000.0,7300000.0,7700000.0,400000.0,-1400000.0,-2100000.0,-800000.0,-7600000.0,-61300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,369100000.0,425300000.0,429100000.0,441700000.0,342400000.0,315300000.0,350800000.0,368900000.0,369800000.0,300200000.0,300900000.0,280300000.0,386700000.0,494400000.0,459200000.0,311900000.0,226760000.0,223492000.0,227429000.0,315038000.0,355159000.0,337612000.0,317977000.0,255044000.0,172161000.0,154593000.0,149481000.0
,costAndExpenses,1531900000.0,1747500000.0,1742500000.0,1734100000.0,1384400000.0,1347300000.0,1510100000.0,1589200000.0,1594900000.0,1203900000.0,1216000000.0,1173500000.0,1481100000.0,1843000000.0,1842000000.0,1359900000.0,661668000.0,643195000.0,651430000.0,759007000.0,854900000.0,893922000.0,839913000.0,695669000.0,488110000.0,418299000.0,386973000.0
,interestExpense,38800000.0,43200000.0,41200000.0,41100000.0,49300000.0,44500000.0,49500000.0,54700000.0,89300000.0,77200000.0,78200000.0,67000000.0,63700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
