date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-423738003.0,-1532383201.0,-458458134.0,-1195750777.0,-1244268436.0
,depreciationAndAmortization,27697111.0,105643.0,238151.0,0.0,0.0
,deferredIncomeTax,-0.0,-0.0,-0.0,-0.0,-0.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,41278207.0,674101482.0,16230639.0,-8566752.0,38927006.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,205995.0,-968109.0,-213033.0,-116609.0,0.0
,otherWorkingCapital,771092801.0,729814594.0,55713112.0,39482473.0,48049225.0
,otherNonCashItems,-428890816.0,1059865646.0,327918972.0,170820063.0,-246083562.0
,netCashProvidedByOperatingActivites,-783653501.0,201689570.0,-114070372.0,-1033497466.0,-1451424992.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,-0.0,-0.0,-0.0,-0.0,-0.0
,purchasesOfInvestments,-4305253454.0,-5783407073.0,-8967195585.0,-9656124409.0,-7490397088.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,4305253454.0,5783407073.0,8967195585.0,9656124409.0,7490397088.0
,netCashUsedForInvestingActivites,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-0.0,-0.0,-0.0,-0.0,-0.0
,commonStockIssued,5180423903.0,6196623015.0,9097496596.0,10681055123.0,8953972200.0
,commonStockRepurchased,-4305253454.0,-5783407073.0,-8967195585.0,-9656124409.0,-7490397088.0
,dividendsPaid,-0.0,-0.0,-0.0,-0.0,-0.0
,otherFinancingActivites,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,875170449.0,413215942.0,130301011.0,1024930714.0,1463575112.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,91516948.0,614905512.0,16230639.0,-8566752.0,12150120.0
,cashAtEndOfPeriod,1190195205.0,1098678257.0,55713238.0,39482599.0,48049351.0
,cashAtBeginningOfPeriod,1098678257.0,483772745.0,39482599.0,48049351.0,35899231.0
,operatingCashFlow,-783653501.0,201689570.0,-114070372.0,-1033497466.0,-1451424992.0
,capitalExpenditure,0.0,0.0,0.0,0.0,0.0
,freeCashFlow,-783653501.0,201689570.0,-114070372.0,-1033497466.0,-1451424992.0
