date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-342755000.0,48148000.0,50634000.0,27039000.0,-65158000.0,-40074000.0,-35547000.0,24399000.0,22526000.0,21594000.0,13703000.0,7403000.0,-18699000.0,14579000.0,-15088000.0,159368000.0,82401000.0,-6319000.0,-345250000.0,-502079000.0,-282412396.0,-21700000.0,-9100000.0
,depreciationAndAmortization,39907000.0,44208000.0,38590000.0,38139000.0,38688000.0,22590000.0,36675000.0,28265000.0,23011000.0,7456000.0,7091000.0,7252000.0,7335000.0,5542000.0,28296000.0,24326000.0,16894000.0,18965000.0,35939000.0,256067000.0,183526433.0,5600000.0,2500000.0
,deferredIncomeTax,41059000.0,-67549000.0,-3039000.0,-16159000.0,-18055000.0,-12607000.0,-13667000.0,-10849000.0,-8738000.0,-18870000.0,218000.0,2814000.0,-2667000.0,19810000.0,-39001000.0,-26931000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,10066000.0,16300000.0,13253000.0,11653000.0,13764000.0,8694000.0,11884000.0,11527000.0,13223000.0,7688000.0,14751000.0,10568000.0,14304000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,2823000.0,-37177000.0,35147000.0,4161000.0,-131091000.0,-128675000.0,163941000.0,-5080000.0,-137488000.0,53113000.0,9285000.0,36742000.0,19471000.0,-254689000.0,20282000.0,88258000.0,6764000.0,15419000.0,87331000.0,-166978113.0,202275113.0,78800000.0,1500000.0
,accountsReceivables,10705000.0,871000.0,-4286000.0,-483000.0,-2340000.0,-1862000.0,17001000.0,-9911000.0,-597000.0,-5734000.0,9551000.0,-13043000.0,1643000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,-420000.0,-1349000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-4192000.0,29000.0,-615000.0,-123000.0,-153000.0,369000.0,-23513000.0,12275000.0,-1600000.0,26253000.0,-3428000.0,641000.0,614000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,1436000.0,45611000.0,82788000.0,47641000.0,43480000.0,174571000.0,303246000.0,139305000.0,144385000.0,281873000.0,228760000.0,219475000.0,182733000.0,163262000.0,417951000.0,397669000.0,309411000.0,302647000.0,287228000.0,199897000.0,366875113.0,164600000.0,85800000.0
,otherNonCashItems,13795000.0,962000.0,235000.0,4635000.0,6940000.0,5202000.0,4947000.0,4413000.0,1176000.0,1383000.0,2910000.0,377000.0,557000.0,12758000.0,16863000.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,100000.0
,netCashProvidedByOperatingActivites,44079000.0,92804000.0,105548000.0,72846000.0,85262000.0,30449000.0,55734000.0,95056000.0,48831000.0,19107000.0,45872000.0,30000000.0,-38180000.0,382000.0,43540000.0,157587000.0,52483000.0,35516000.0,-10796000.0,-40973000.0,16778614.0,-18500000.0,-1000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-36002000.0,-10501000.0,-7633000.0,-5039000.0,-3812000.0,-1512000.0,-5213000.0,-4747000.0,-3756000.0,-2679000.0,-3019000.0,-2435000.0,-12277000.0,-3684000.0,-22920000.0,-16969000.0,-10410000.0,-3330000.0,-5806000.0,-12007000.0,-44369792.0,-23100000.0,-1500000.0
,acquisitionsNet,0.0,-159000000.0,0.0,0.0,-2000000.0,-570000000.0,0.0,-5000000.0,-279000000.0,0.0,45000000.0,0.0,0.0,0.0,298000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,-409000.0,-8767000.0,-214257000.0,-336495000.0,-351883000.0,-122433000.0,-336770000.0,-200493000.0,-190178000.0,-145338000.0,-135354000.0,-313883000.0,-188964000.0,-499204000.0,5565000.0,0.0,-10971000.0,-41270460.0,-52600000.0,-73400000.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,7501000.0,12807000.0,452961000.0,284699000.0,239428000.0,240246000.0,223327000.0,244777000.0,196856000.0,43980000.0,294381000.0,298288000.0,203101000.0,446863000.0,80081000.0,34353000.0,2707000.0,130243951.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,150000.0,0.0,2491000.0,256000.0,649000.0,537000.0,573000.0,2351000.0,-2000000.0,0.0,-4495000.0,0.0,0.0,1855000.0,58740000.0,-4484775.0,-84400000.0,-3800000.0
,netCashUsedForInvestingActivites,-140706000.0,-169594000.0,-7633000.0,2053000.0,-1560000.0,-336024000.0,-101936000.0,-303693000.0,-165073000.0,-115473000.0,25817000.0,4421000.0,-111284000.0,156181000.0,-38480000.0,-33552000.0,-110893000.0,53241000.0,27972000.0,21883000.0,-5560816.0,-160100000.0,-78700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-66531000.0,-313000.0,-80000000.0,-466027000.0,-163867000.0,-51940000.0,-64000000.0,-10000000.0,-25504000.0,-221000.0,-589000.0,-564000.0,-233000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7377000.0,350000.0,399000.0,587000.0,15118000.0,5432000.0,14126000.0,32747000.0,3616000.0,935000.0,9599000.0,38983112.0,193000000.0,93900000.0
