date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,1383564000.0,162684000.0,-4448100000.0,-1125600000.0,-372400000.0,3111200000.0,2225000000.0,1062400000.0,813200000.0,1367400000.0,804100000.0,120400000.0,54400000.0,321273372.16,117016672.5,360774634.92,295696933.2,123046730.16,8233621.32,168243668.1,50381257.82,74623768.7
,depreciationAndAmortization,1517402000.0,2301278000.0,1747200000.0,1918000000.0,1602800000.0,1316600000.0,1230400000.0,1176100000.0,966700000.0,886300000.0,0.0,590700000.0,601500000.0,293576225.28,145848072.5,117228172.95,105298705.8,98268890.2,81511435.14,64964020.2,75160459.94,60218177.5
,deferredIncomeTax,-379494000.0,-672730000.0,-125700000.0,-102300000.0,309900000.0,-307700000.0,541800000.0,430800000.0,111200000.0,116600000.0,65900000.0,182300000.0,-291100000.0,-14199328.0,-39105785.0,2699248.44,10573695.24,-6283900.26,0.0,0.0,7762512.09,537871.1
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-829167000.0,-927916000.0,-559500000.0,-628800000.0,1618200000.0,-2149900000.0,855000000.0,381300000.0,352600000.0,-2246700000.0,-762200000.0,207100000.0,-747800000.0,-222980193.28,-107740297.5,-61963629.63,37227056.64,-3251586.59,-230431662.54,-10805661.9,-75197507.85,-10732237.4
,accountsReceivables,-481192000.0,-182126000.0,992500000.0,-578400000.0,1246900000.0,-1112500000.0,459200000.0,-188300000.0,90300000.0,-640200000.0,-401500000.0,118900000.0,-194900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-3147116000.0,-224733000.0,-276100000.0,34500000.0,-747100000.0,-1265500000.0,444500000.0,54500000.0,-361800000.0,-538600000.0,167700000.0,244700000.0,-464400000.0,-223781409.28,-67037270.0,-61461606.78,100300038.52,-86275238.51,-275553748.08,-56638574.7,-22041556.56,-57759081.2
,accountsPayables,2154693000.0,-392533000.0,-1051300000.0,165800000.0,848500000.0,882200000.0,202900000.0,402100000.0,669400000.0,566700000.0,154800000.0,-28900000.0,255800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,24216000.0,-96764000.0,-395500000.0,370200000.0,108900000.0,-1373600000.0,-246000000.0,115300000.0,795700000.0,-1634600000.0,-591900000.0,-97500000.0,177890000.0,-299120.64,-81900795.0,21087294.69,-8568385.04,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,3867473000.0,2401161000.0,2418200000.0,422700000.0,-54600000.0,19700000.0,-25200000.0,4400000.0,116300000.0,1495500000.0,729100000.0,-515800000.0,981700000.0,13398112.0,-26637057.5,62561387.07,2656.04,-2885.17,0.0,2322.3,1949.89,3597.8
,netCashProvidedByOperatingActivites,4417630000.0,2521230000.0,295700000.0,652700000.0,1821200000.0,4136600000.0,5001800000.0,3318600000.0,2443600000.0,1142600000.0,3231600000.0,467100000.0,634700000.0,337272765.44,96864547.5,478901779.02,422918593.16,193222720.07,-95468945.4,218665445.7,55823400.81,105266231.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-804609000.0,-417165000.0,-578000000.0,-887000000.0,-1859500000.0,-1296700000.0,-1021000000.0,-1268300000.0,-1884400000.0,-1125200000.0,-697800000.0,-693200000.0,-634500000.0,-598150475.52,-521138217.5,-301311779.58,-110576257.28,-74073854.58,-106523803.26,-118576638.0,-164274332.72,-188028223.6
,acquisitionsNet,0.0,468000000.0,-24000000.0,-351000000.0,-823000000.0,566000000.0,-204000000.0,-34000000.0,0.0,-138000000.0,0.0,293000000.0,-443000000.0,-134000000.0,-52000000.0,-8000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,-15362000.0,-218900000.0,-97600000.0,-239600000.0,-58900000.0,-43900000.0,-459900000.0,-100600000.0,-4700000.0,0.0,-9688500000.0,-2733000000.0,-350471463.68,-970449570.0,-112630577.64,0.0,-2885.17,-311504.16,-36350961.9,-101969497.55,-128684311.5
,salesMaturitiesOfInvestments,26352000.0,360603000.0,320600000.0,356900000.0,91500000.0,130300000.0,43400000.0,585400000.0,94200000.0,29200000.0,0.0,8800700000.0,2829900000.0,541055823.36,257576145.0,167194623.96,37073006.32,237120581.62,115291937.4,0.0,0.0,0.0
,otherInvestingActivites,-720550000.0,-481486000.0,-1094700000.0,-638500000.0,473900000.0,-343100000.0,-533500000.0,-508000000.0,-508100000.0,-722400000.0,-376100000.0,-153500000.0,-98700000.0,-168887430.4,2132.5,0.0,-19365187.64,-12919791.26,-12785829.84,-15452584.2,0.0,-13391011.6
,netCashUsedForInvestingActivites,-1430989000.0,1443106000.0,-1415900000.0,-2288000000.0,-4159900000.0,-1686300000.0,-1913600000.0,-1512600000.0,-2372800000.0,-1875900000.0,-1100600000.0,-1223200000.0,-1627600000.0,-831031918.08,-1332970305.0,-242049733.38,-77067656.64,156557979.71,2623006.62,-160522020.6,-250326878.2,-328691410.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-10800915000.0,-10034155000.0,-6326400000.0,-9001200000.0,-3512300000.0,-6031500000.0,-4707800000.0,-3897000000.0,-4347600000.0,-2838900000.0,-4357500000.0,-6210500000.0,-2048800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,509900000.0,6400000.0,82400000.0,99800000.0,53200000.0,13400000.0,0.0,0.0,5290000000.0,39859000.0,899925811.2,798066800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
