Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Cash and cash equivalents,7134000.0,7714000.0,5007000.0,28091.0,524477.0
Short-term investments,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,7134000.0,7714000.0,5007000.0,28091.0,524477.0
Receivables,0.0,0.0,0.0,0.0,232300.0
Inventories,0.0,0.0,0.0,0.0,0.0
Total current assets,7974000.0,8302000.0,5222000.0,28091.0,526553.0
Property, Plant & Equipment Net,463000.0,33000.0,23000.0,0.0,22595.0
Goodwill and Intangible Assets,11148000.0,11148000.0,11148000.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0
Total non-current assets,11611000.0,11181000.0,11171000.0,0.0,254895.0
Total assets,19585000.0,19483000.0,16393000.0,28091.0,781448.0
Payables,1246000.0,810000.0,399000.0,322790.0,1073199.0
Short-term debt,0.0,0.0,296000.0,450000.0,0.0
Total current liabilities,3878000.0,2215000.0,1345000.0,772790.0,1621829.0
Long-term debt,0.0,0.0,0.0,0.0,1627138.0
Total debt,0.0,0.0,296000.0,450000.0,1627138.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,1435000.0,150000.0,88000.0,0.0,1627138.0
Total liabilities,5313000.0,2365000.0,1433000.0,772790.0,3248967.0
Other comprehensive income,35000.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-26356000.0,-14480000.0,-4675000.0,-748360.0,-13837705.0
Total shareholders equity,14272000.0,17118000.0,14960000.0,-744699.0,-2467519.0
Investments,0.0,0.0,0.0,0.0,0.0
Net Debt,-7134000.0,-7714000.0,-4711000.0,421909.0,1102661.0
Other Assets,840000.0,588000.0,215000.0,0.0,-230224.0
Other Liabilities,2632000.0,1405000.0,650000.0,0.0,548630.0
