Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,35178000.0,20668000.0,24243000.0,20570000.0,11147000.0,6952000.0
Short-term investments,3500000.0,3500000.0,3250000.0,3250000.0,,
Cash and short-term investments,38678000.0,24168000.0,27493000.0,23820000.0,,
Receivables,0.0,0.0,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,64182000.0,75389000.0,43305000.0,83235000.0,,
Property, Plant & Equipment Net,22033000.0,9790000.0,9093000.0,9196000.0,3353000.0,4821000.0
Goodwill and Intangible Assets,51861000.0,12684000.0,12986000.0,13342000.0,1110000.0,0.0
Long-term investments,28000000.0,53000000.0,19000000.0,61000000.0,,
Tax assets,7428000.0,1099000.0,3437000.0,2383000.0,1763000.0,1036000.0
Total non-current assets,,,,,,
Total assets,1724338000.0,1125034000.0,911984000.0,876404000.0,449731000.0,253155000.0
Payables,0.0,0.0,0.0,0.0,0.0,0.0
Short-term debt,53857000.0,92398000.0,0.0,0.0,,
Total current liabilities,1495042000.0,884546000.0,769590000.0,642124000.0,,
Long-term debt,15000000.0,4000000.0,11000000.0,14000000.0,,
Total debt,69101000.0,96747000.0,35958000.0,135759000.0,70151000.0,20757000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,1437903000.0,883519000.0,763834000.0,640008000.0,334365000.0,197043000.0
Total non-current liabilities,,,,,,
Total liabilities,1515924000.0,984897000.0,805065000.0,779653000.0,406215000.0,219168000.0
Other comprehensive income,-3684000.0,1477000.0,-2116000.0,-36000.0,-250000.0,264000.0
Retained earnings (deficit),27329000.0,17189000.0,12212000.0,4987000.0,901000.0,-921000.0
Total shareholders equity,208414000.0,140137000.0,106919000.0,96751000.0,43516000.0,33987000.0
Investments,1544020000.0,1035785000.0,823478000.0,803909000.0,416645000.0,236513000.0
Net Debt,30179000.0,,,,,
Other Assets,25504000.0,,,,,
Other Liabilities,1441185000.0,792148000.0,769590000.0,642124000.0,,
