Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Revenue,155668000.0,132049000.0,141360000.0,159381000.0,195378000.0,255302000.0,210073000.0,162974000.0,123519000.0
Revenue Growth,0.1789,-0.0659,-0.1131,-0.1842,-0.2347,0.2153,0.289,0.3194,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,155668000.0,132049000.0,141360000.0,159381000.0,195378000.0,255302000.0,210073000.0,162974000.0,123519000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,154477000.0,138054000.0,133848000.0,152437000.0,168109000.0,182433000.0,154307000.0,116281000.0,91768000.0
Operating Expenses,157465000.0,139135000.0,149286000.0,152673000.0,168109000.0,182433000.0,154307000.0,129681000.0,91768000.0
Operating Income,-1797000.0,-7086000.0,-7926000.0,6708000.0,27269000.0,72869000.0,55766000.0,33293000.0,31751000.0
Interest Expense,4699000.0,6972000.0,7897000.0,8889000.0,10171000.0,11564000.0,12414000.0,13530000.0,15230000.0
Earnings before Tax,-6468000.0,-14054000.0,-15823000.0,-2181000.0,17099000.0,61306000.0,39737000.0,19888000.0,16639000.0
Income Tax Expense,1542000.0,-1325000.0,-4370000.0,-386000.0,7699000.0,24967000.0,16786000.0,7516000.0,6664000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-8010000.0,-12729000.0,-11453000.0,-1795000.0,9400000.0,36339000.0,22951000.0,12372000.0,9975000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,2038000.0,6495000.0,5771000.0
Net Income Com,-8010000.0,-12729000.0,-11453000.0,-1795000.0,9400000.0,36339000.0,20913000.0,5877000.0,4204000.0
EPS,-0.15,-0.25,-0.23,-0.04,0.19,0.77,0.48,0.14,0.1
EPS Diluted,-0.15,-0.25,-0.23,-0.04,0.19,0.74,0.44,0.13,0.09
Weighted Average Shs Out,52990664.0,50961377.0,50226376.0,49476896.0,49323567.0,48158711.0,45320606.0,,
Weighted Average Shs Out (Dil),52064000.0,50688000.0,50038000.0,49415000.0,48816000.0,47492000.0,43985000.0,42962000.0,42962000.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EBITDA Margin,0.054,0.029,0.039,0.124,0.203,0.327,0.293,0.253,0.316
EBIT Margin,-0.0114,-0.0536,-0.0561,0.0421,0.1396,0.2854,0.2483,0.2051,0.258
Profit Margin,-0.051,-0.096,-0.081,-0.011,0.048,0.142,0.1,0.036,0.034
Free Cash Flow margin,-0.1272,-0.0325,0.0702,0.0599,0.0907,0.1908,0.1181,0.1404,0.1076
EBITDA,8465000.0,3806000.0,5454000.0,19840000.0,39720000.0,83525000.0,61656000.0,41184000.0,39082000.0
EBIT,-1769000.0,-7082000.0,-7926000.0,6708000.0,27270000.0,72870000.0,52151000.0,33418000.0,31869000.0
Consolidated Income,-8010000.0,-12729000.0,-11453000.0,-1795000.0,9400000.0,36339000.0,22951000.0,12372000.0,9975000.0
Earnings Before Tax Margin,-0.0415,-0.1064,-0.1119,-0.0137,0.0875,0.2401,0.1892,0.122,0.1347
Net Profit Margin,-0.0515,-0.0964,-0.081,-0.0113,0.0481,0.1423,0.1093,0.0759,0.0808
