date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,revenue,524418000.0,661484000.0,723305000.0,758122000.0,843475000.0,921656000.0,661126000.0,626289000.0,623927000.0
,costOfRevenue,216936000.0,236467000.0,235098000.0,236146000.0,269328000.0,305695000.0,210733000.0,202889000.0,209484000.0
,grossProfit,307482000.0,425017000.0,488207000.0,521976000.0,574147000.0,615961000.0,450393000.0,423400000.0,414443000.0
,grossProfitRatio,0.586329988673158,0.64252045400947,0.67496699179461,0.688511875397363,0.680692373810723,0.668319850356315,0.681251380221017,0.676045723300266,0.66424918299737
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,48119000.0,52024000.0,39879000.0,37330000.0,41635000.0,56396000.0,16875000.0,4664000.0,4674000.0
,SellingAndMarketingExpenses,7333000.0,9513000.0,9070000.0,9107000.0,10375000.0,11701000.0,8389000.0,8316000.0,8981000.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,284516000.0,332857000.0,312571000.0,310245000.0,337668000.0,402588000.0,225486000.0,196380000.0,0.0
,costAndExpenses,501452000.0,569324000.0,547669000.0,546391000.0,606996000.0,708283000.0,436219000.0,399269000.0,409556000.0
,interestExpense,156752000.0,153382000.0,141987000.0,126541000.0,136225000.0,139929000.0,82452000.0,55058000.0,58844000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,229064000.0,271320000.0,257796000.0,258740000.0,281150000.0,332469000.0,197890000.0,182828000.0,189187000.0
,EBITDA,252030000.0,363480000.0,433432000.0,470471000.0,517629000.0,545842000.0,422797000.0,409848000.0,403558000.0
,EBITDARatio,0.48058991110145,0.549491748855603,0.599238219008579,0.620574261134751,0.613686238477726,0.592240488859184,0.639510471528877,0.654407150692412,0.646803231788334
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,22966000.0,92160000.0,175636000.0,211731000.0,236479000.0,213373000.0,224907000.0,227020000.0,214371000.0
,operatingIncomeRatio,0.0437933099168984,0.139323097762002,0.242824258093059,0.27928354539243,0.280362784907674,0.231510455093874,0.340187800812553,0.362484412148385,0.343583464091152
,totalOtherIncomeExpensesNet,-129136000.0,65278000.0,76538000.0,149820000.0,-20606000.0,-176717000.0,64215000.0,15568000.0,1028000.0
,incomeBeforeTax,-262922000.0,4056000.0,110187000.0,235010000.0,79648000.0,-103273000.0,206670000.0,187530000.0,156555000.0
,incomeBeforeTaxRatio,-0.501359602454531,0.00613166758379643,0.152338225230021,0.309989685037501,0.0944284062953852,-0.11205156804708,0.312603043897835,0.29943045463037,0.250918777356966
,incomeTaxExpense,-1098000.0,1296000.0,1532000.0,3417000.0,2232000.0,849000.0,1215000.0,196000.0,165000.0
,netIncome,-219786000.0,4274000.0,93604000.0,197063000.0,67131000.0,-85297000.0,170029000.0,155481000.0,129731000.0
,netIncomeRatio,-0.419104607393339,0.00646122959890186,0.12941152072777,0.25993573593696,0.0795886066569845,-0.0925475448540453,0.257180930715174,0.248257593539085,0.207926568332513
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-11.04,0.204122959009206,4.48829681065956,9.49298656439614,3.25468929113118,-4.16977068045571,9.86231596939514,9.01847772578517,7.560008
,EPSDiluted,-11.04,0.172357842787951,3.77767965378238,7.98992018756443,2.73704592949886,-3.51485527744,8.16179447440912,7.49354596719643,7.560008
,weightedAverageShsOut,21179167.0,20938360.0,20855127.0,20758799.0,20625932.0,20456041.0,17240271.0,17240271.0,17240271.0
,weightedAverageShsOutDil,21179167.0,24797247.0,24778173.0,24663951.0,24526808.0,24267571.0,20832306.0,20748655.0,20748655.0
