date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,revenue,5627000000.0,4262000000.0,4277000000.0,3965000000.0,3705000000.0,3403000000.0,3500000000.0,3211000000.0,3119000000.0,3438000000.0,3197000000.0,3409000000.0,3648693000.0,2436592000.0,1657776000.0,879919000.0,540441000.0,589845000.0,799217000.0,857232000.0
,costOfRevenue,3510000000.0,2434000000.0,2463000000.0,2212000000.0,2092000000.0,1903000000.0,2021000000.0,1855000000.0,1910000000.0,1748000000.0,1675000000.0,1956000000.0,2188615000.0,1624353000.0,970381000.0,353908000.0,55845000.0,0.0,0.0,0.0
,grossProfit,2117000000.0,1828000000.0,1814000000.0,1753000000.0,1613000000.0,1500000000.0,1479000000.0,1356000000.0,1209000000.0,1690000000.0,1522000000.0,1453000000.0,1460078000.0,812239000.0,687395000.0,526011000.0,484596000.0,0.0,0.0,0.0
,grossProfitRatio,0.376221787808779,0.428906616611919,0.424129062426935,0.442118537200504,0.435357624831309,0.440787540405525,0.422571428571429,0.422298349423856,0.387624238537993,0.491564863292612,0.476071316859556,0.426224699325315,0.400164661702149,0.333350433720541,0.414648903108743,0.597794797021089,0.896667721360889,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,537000000.0,482000000.0,486000000.0,458000000.0,422000000.0,405000000.0,448000000.0,411000000.0,307000000.0,823000000.0,764000000.0,682000000.0,683319000.0,386865000.0,381868000.0,294547000.0,341699000.0,383247000.0,504883000.0,503590000.0
,SellingAndMarketingExpenses,39000000.0,39000000.0,37000000.0,31000000.0,30000000.0,28000000.0,32000000.0,30000000.0,26000000.0,24000000.0,20000000.0,15000000.0,18613000.0,20822000.0,20522000.0,9036000.0,12790000.0,19515000.0,27111000.0,28017000.0
,otherExpenses,5000000.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,802000000.0,742000000.0,765000000.0,710000000.0,657000000.0,598000000.0,644000000.0,593000000.0,471000000.0,956000000.0,887000000.0,801000000.0,794510000.0,446577000.0,473306000.0,412348000.0,476413000.0,647159000.0,720081000.0,764689000.0
,costAndExpenses,4312000000.0,3176000000.0,3228000000.0,2922000000.0,2749000000.0,2501000000.0,2665000000.0,2448000000.0,2381000000.0,2704000000.0,2562000000.0,2757000000.0,2983125000.0,2070930000.0,1443687000.0,766256000.0,532258000.0,647159000.0,720081000.0,764689000.0
,interestExpense,93000000.0,115000000.0,140000000.0,135000000.0,129000000.0,106000000.0,117000000.0,111000000.0,97000000.0,119000000.0,102000000.0,102000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,202000000.0,190000000.0,210000000.0,188000000.0,170000000.0,138000000.0,137000000.0,122000000.0,104000000.0,109000000.0,103000000.0,104000000.0,92578000.0,38890000.0,70916000.0,66986000.0,76336000.0,89983000.0,97911000.0,93400000.0
,EBITDA,1517000000.0,1276000000.0,1259000000.0,1231000000.0,1126000000.0,1040000000.0,972000000.0,885000000.0,842000000.0,843000000.0,738000000.0,756000000.0,758146000.0,404552000.0,285005000.0,180649000.0,84519000.0,32669000.0,177047000.0,185943000.0
,EBITDARatio,0.269593033588058,0.299389957766307,0.294365209258826,0.31046658259773,0.30391363022942,0.305612694681164,0.277714285714286,0.275615073185923,0.269958319974351,0.245200698080279,0.230841413825461,0.2217659137577,0.207785637213106,0.166031900293525,0.171920090530928,0.205301851647708,0.156388949024963,0.0553857369308886,0.221525568149827,0.216910941262109
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,1315000000.0,1086000000.0,1049000000.0,1043000000.0,956000000.0,902000000.0,835000000.0,763000000.0,738000000.0,734000000.0,635000000.0,652000000.0,665568000.0,365662000.0,214089000.0,113663000.0,8183000.0,-57314000.0,79136000.0,92543000.0
,operatingIncomeRatio,0.233694686333748,0.254809948381042,0.245265372924947,0.263051702395965,0.258029689608637,0.265060240963855,0.238571428571429,0.237620678916225,0.236614299454954,0.213496218731821,0.19862370972787,0.191258433558228,0.18241271600543,0.150071082889544,0.129142296667342,0.129174389915435,0.0151413382774438,-0.0971679000415363,0.0990169128034063,0.107955605950315
,totalOtherIncomeExpensesNet,-6000000.0,47000000.0,155000000.0,-27000000.0,-690000000.0,-165000000.0,-130000000.0,-61000000.0,-103000000.0,-53000000.0,-16000000.0,-172000000.0,-89823000.0,463362000.0,64618000.0,-41779000.0,-45588000.0,-147883000.0,-90176000.0,-172090000.0
,incomeBeforeTax,1212000000.0,1019000000.0,1064000000.0,880000000.0,136000000.0,630000000.0,594000000.0,600000000.0,548000000.0,573000000.0,526000000.0,391000000.0,522164000.0,793903000.0,213145000.0,106262000.0,2553000.0,-66352000.0,84177000.0,78795000.0
,incomeBeforeTaxRatio,0.215390083525857,0.239089629282027,0.248772504091653,0.221941992433796,0.0367071524966262,0.18513076697032,0.169714285714286,0.186857676736219,0.17569733889067,0.166666666666667,0.164529246168283,0.114696391903784,0.143109875234776,0.325825168924465,0.128572859059366,0.120763388448255,0.0047239199098514,-0.112490569556409,0.10532433619405,0.0919179405341845
,incomeTaxExpense,279000000.0,245000000.0,606000000.0,146000000.0,28000000.0,203000000.0,181000000.0,216000000.0,199000000.0,190000000.0,137000000.0,128000000.0,202284000.0,275502000.0,85252000.0,44572000.0,749000.0,-21240000.0,41049000.0,38332000.0
,netIncome,933000000.0,774000000.0,458000000.0,734000000.0,108000000.0,428000000.0,414000000.0,385000000.0,352000000.0,387000000.0,395000000.0,266000000.0,319880000.0,518401000.0,127893000.0,61690000.0,11362000.0,-105447000.0,43128000.0,40463000.0
,netIncomeRatio,0.165807712813222,0.18160488033787,0.107084404956745,0.185119798234552,0.0291497975708502,0.12577137819571,0.118285714285714,0.119900342572407,0.112856684834883,0.112565445026178,0.123553331248045,0.0780287474332649,0.0876697491403086,0.212756587889971,0.0771473347424501,0.0701087259168173,0.02102357149069,-0.17877069399588,0.053962816106264,0.0472019243332027
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,5.65797453001819,4.69,2.77,4.41,0.65,2.56,2.45,2.3,2.09,2.2,1.94,1.3,1.68,4.47,1.22,0.68,-0.02,-1.45,0.517075802535743,0.338949180307243
,EPSDiluted,5.65797453001819,4.63,2.73,4.33,0.64,2.5,2.39,2.25,2.04,2.15,1.91,1.25,1.58,3.46,0.95,0.57,-0.02,-1.45,0.486154713259124,0.331416977164123
,weightedAverageShsOut,164500000.0,164900000.0,165300000.0,166400000.0,165200000.0,167300000.0,168900000.0,166900000.0,168300000.0,176000000.0,203000000.0,205000000.0,190362605.0,115973378.0,104256557.0,81019118.0,91300000.0,78431724.0,83407500.0,119377778.0
,weightedAverageShsOutDil,167300000.0,167000000.0,167700000.0,169600000.0,168800000.0,171300000.0,173000000.0,171300000.0,172600000.0,180000000.0,207000000.0,215000000.0,204514862.0,149826879.0,133887368.0,96654386.0,91300000.0,78431724.0,88712500.0,122090909.0
