date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,revenue,4200.0,3345000.0,26290000.0,25146000.0,57405000.0,16116000.0,60077000.0,34678000.0,0.0,0.0,319000.0,80000.0,11432000.0,127000.0,80000.0,16092000.0,29594000.0,24765000.0,16896000.0,6236000.0,502041.0,100000.0,13200000.0,11800000.0,9100000.0
,costOfRevenue,0.0,0.0,879000.0,364000.0,1377000.0,1940000.0,895000.0,137000.0,0.0,0.0,0.0,0.0,3244000.0,49000.0,0.0,518000.0,1104000.0,840000.0,423000.0,394000.0,-1024861.0,-2200000.0,-1900000.0,-1600000.0,14300000.0
,grossProfit,4200.0,0.0,25411000.0,24782000.0,56028000.0,14176000.0,59182000.0,34541000.0,0.0,0.0,319000.0,80000.0,8188000.0,78000.0,80000.0,15574000.0,28490000.0,23925000.0,16473000.0,5842000.0,1526902.0,2300000.0,15100000.0,13400000.0,-5200000.0
,grossProfitRatio,1.0,0.0,0.966565233929251,0.985524536705639,0.976012542461458,0.879622735170017,0.985102451853455,0.996049368475691,0.0,0.0,1.0,1.0,0.716235129461162,0.614173228346457,1.0,0.967810091971166,0.962695140906941,0.966081162931557,0.974964488636364,0.936818473380372,3.04138904989831,23.0,1.14393939393939,1.13559322033898,-0.571428571428571
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,25943000.0,24107000.0,36467000.0,32866000.0,64961000.0,76627000.0,86455000.0,33624000.0,62309000.0,34900000.0,27031000.0,30179000.0,51614000.0,72019000.0,61994000.0,68767000.0,101127000.0,89534000.0,58759000.0,44669000.0,26574455.0,27700000.0,29200000.0,27300000.0,0.0
,GeneralAndAdministrativeExpenses,17626000.0,19155000.0,21183000.0,31435000.0,45306000.0,53962000.0,56241000.0,42288000.0,38244000.0,38290000.0,48043000.0,57725000.0,41607000.0,35316000.0,35303000.0,61717000.0,78522000.0,55641000.0,49800000.0,35268000.0,20421494.0,9800000.0,11600000.0,10100000.0,7600000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,4200.0,1320000.0,4295000.0,-94000.0,-479000.0,-900000.0,-885000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,47769000.0,43262000.0,57650000.0,64301000.0,105190000.0,130842000.0,145415000.0,75912000.0,100553000.0,73190000.0,75074000.0,87904000.0,85435000.0,108248000.0,98089000.0,60527000.0,181943000.0,146510000.0,115260000.0,89327000.0,57429068.0,39700000.0,42700000.0,39000000.0,9400000.0
,costAndExpenses,47769000.0,43262000.0,58529000.0,64665000.0,106567000.0,132782000.0,146310000.0,76049000.0,100553000.0,73190000.0,75074000.0,87904000.0,88679000.0,108297000.0,98089000.0,61045000.0,183047000.0,147350000.0,115683000.0,89721000.0,56404207.0,37500000.0,40800000.0,37400000.0,23700000.0
,interestExpense,1032000.0,1523000.0,1734000.0,2035000.0,2828000.0,2494000.0,2676000.0,1539000.0,56000.0,1038000.0,2334000.0,4806000.0,8559000.0,14827000.0,44582000.0,17559000.0,10988000.0,9326000.0,11240000.0,5988000.0,544288.0,0.0,400000.0,0.0,500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,532000.0,546000.0,593000.0,717000.0,831000.0,990000.0,1100000.0,1570000.0,2346000.0,2411000.0,1842000.0,1771000.0,1658000.0,913000.0,792000.0,1254000.0,2294000.0,1335000.0,6701000.0,9390000.0,10433119.0,2200000.0,1900000.0,1600000.0,1800000.0
,EBITDA,-47237000.0,-39371000.0,-31646000.0,-38802000.0,-48331000.0,-115676000.0,-85133000.0,-39801000.0,-98207000.0,-70779000.0,-72913000.0,-86053000.0,-75589000.0,-107257000.0,-97217000.0,-43699000.0,-151159000.0,-121250000.0,-92086000.0,-74095000.0,-45469047.0,-35200000.0,-25700000.0,-24000000.0,-12800000.0
,EBITDARatio,-11246.9047619048,-11.7701046337818,-1.20372765310004,-1.54306848007635,-0.841930145457713,-7.1777115909655,-1.4170647668825,-1.14773054962801,0.0,0.0,-228.567398119122,-1075.6625,-6.61205388383485,-844.543307086614,-1215.2125,-2.71557295550584,-5.10775832939109,-4.89602261255805,-5.45016571969697,-11.8818152661963,-90.5683938164413,-352.0,-1.9469696969697,-2.03389830508475,-1.40659340659341
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-47769000.0,-39917000.0,-32239000.0,-39519000.0,-49162000.0,-116666000.0,-86233000.0,-41371000.0,-100553000.0,-73190000.0,-74755000.0,-87824000.0,-77247000.0,-108170000.0,-98009000.0,-44953000.0,-153453000.0,-122585000.0,-98787000.0,-83485000.0,-55902166.0,-37400000.0,-27600000.0,-25600000.0,-14600000.0
,operatingIncomeRatio,-11373.5714285714,-11.9333333333333,-1.22628375808292,-1.57158196134574,-0.856406236390558,-7.2391412261107,-1.43537460259334,-1.19300421016206,0.0,0.0,-234.341692789969,-1097.8,-6.75708537438768,-851.732283464567,-1225.1125,-2.79349987571464,-5.18527404203555,-4.94992933575611,-5.84676846590909,-13.3875881975625,-111.349802107796,-374.0,-2.09090909090909,-2.16949152542373,-1.6043956043956
,totalOtherIncomeExpensesNet,-3854000.0,245000.0,3402000.0,723000.0,-963000.0,-1603000.0,-5320000.0,-640000.0,-1078000.0,11609000.0,-5747000.0,-3017000.0,-94349000.0,-15189000.0,6772000.0,31218000.0,-87857000.0,1880000.0,60124000.0,9200000.0,4517663.0,1700000.0,3000000.0,2900000.0,1200000.0
,incomeBeforeTax,-52451000.0,-40023000.0,-29352000.0,-40831000.0,-52953000.0,-120763000.0,-94229000.0,-43550000.0,-101687000.0,-62619000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,-12488.3333333333,-11.9650224215247,-1.11647014073792,-1.62375725761553,-0.922445779984322,-7.4933606353934,-1.56847046290594,-1.2558394371071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-52451000.0,-40020000.0,-29320000.0,-40670000.0,-52009000.0,-119422000.0,-93367000.0,-42743000.0,-101374000.0,-62360000.0,-82642000.0,-95395000.0,-180029000.0,-138108000.0,-135819000.0,-102505000.0,-252298000.0,-130031000.0,-49903000.0,-80273000.0,-51928791.0,-36300000.0,-25000000.0,-23000000.0,-13900000.0
,netIncomeRatio,-12488.3333333333,-11.9641255605381,-1.11525294788893,-1.61735464885071,-0.906001219405975,-7.41015140233309,-1.55412220983072,-1.23256819885807,0.0,0.0,-259.065830721003,-1192.4375,-15.7478131560532,-1087.46456692913,-1697.7375,-6.36993537161322,-8.52530918429411,-5.2505955986271,-2.95353929924242,-12.8725144323284,-103.435358865113,-363.0,-1.89393939393939,-1.94915254237288,-1.52747252747253
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.74,-0.69,-0.52,-1.24,-1.86,-6.5,-6.5,-4.3,-19.8,-35.5,-65.999868,-74.99985,-2099.9958,-9809.98038,-14519.97096,-19079.96184,-56039.88792,-46679.90664,-17759.96448,-28919.94216,-24839.95032,-32039.93592,-19439.96112,-21198.156682,-12811.059908
,EPSDiluted,-0.74,-0.69,-0.52,-1.24,-1.86,-6.5,-6.5,-4.3,-19.8,-35.5,-65.999868,-74.99985,-2099.9958,-9809.98038,-14519.97096,-19079.96184,-56039.88792,-46679.90664,-17759.96448,-28919.94216,-24839.95032,-32039.93592,-19439.96112,-21198.156682,-12811.059908
,weightedAverageShsOut,71141000.0,57974000.0,56073000.0,36445000.0,27948000.0,18837300.0,14853100.0,11419500.0,5812500.0,3429360.0,2282101.0,1527856.0,96556.0,15097.0,9356.0,5379.0,4504.0,2784.0,2813.0,2818.0,2112.0,1295.0,1284.0,1281.0,1085.0
,weightedAverageShsOutDil,71141000.0,57974000.0,56073000.0,36445000.0,27948000.0,18837300.0,14853100.0,11419500.0,5812500.0,3429360.0,2282101.0,1527856.0,96556.0,15097.0,9356.0,5379.0,4504.0,2784.0,2813.0,2818.0,2112.0,1295.0,1284.0,1281.0,1085.0
