Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,20157430.0,0.0,0.0,0.0
Revenue Growth,0.0,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0,0.0
Gross Profit,20157430.0,0.0,0.0,0.0
R&D Expenses,17852756.0,12147132.0,11367590.0,0.0
SG&A Expense,13485918.0,9241411.0,5265995.0,23006.0
Operating Expenses,31338674.0,21388543.0,16633585.0,23006.0
Operating Income,-11181244.0,-21388543.0,-16633585.0,-23006.0
Interest Expense,-778215.0,105782.0,482204.0,8434.0
Earnings before Tax,-10396635.0,-21400606.0,-16983511.0,-31440.0
Income Tax Expense,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,-10396635.0,-21400606.0,-16983511.0,-31440.0
Preferred Dividends,0.0,943297.0,3928577.0,0.0
Net Income Com,-10396635.0,-22343903.0,-20912088.0,-31440.0
EPS,-0.31,-1.03,-24.52,-0.01
EPS Diluted,-0.31,-1.03,-24.52,-0.01
Weighted Average Shs Out,40588004.0,27070038.0,5000000.0,27070000.0
Weighted Average Shs Out (Dil),33930846.0,21673349.0,852665.0,5000000.0
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,1.0,0.0,0.0,0.0
EBITDA Margin,-0.552,,,
EBIT Margin,-0.5544,0.0,0.0,0.0
Profit Margin,-0.516,,,
Free Cash Flow margin,-0.29,0.0,0.0,0.0
EBITDA,-11128164.0,-21243556.0,-16431634.0,-23006.0
EBIT,-11174850.0,-21294824.0,-16501307.0,-23006.0
Consolidated Income,-10396635.0,-21400606.0,-16983511.0,-31440.0
Earnings Before Tax Margin,-0.5158,0.0,0.0,0.0
Net Profit Margin,-0.5158,0.0,0.0,0.0
