Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,232371000.0,205118000.0,143180000.0,134052000.0
Revenue Growth,0.1329,0.4326,0.0681,
Cost of Revenue,146589000.0,159154000.0,126400000.0,126721000.0
Gross Profit,85782000.0,45964000.0,16780000.0,7331000.0
R&D Expenses,0.0,0.0,1103000.0,2004000.0
SG&A Expense,27470000.0,27882000.0,21834000.0,21215000.0
Operating Expenses,27470000.0,27882000.0,22937000.0,42807000.0
Operating Income,58312000.0,18082000.0,-6157000.0,-35476000.0
Interest Expense,3634000.0,3263000.0,3676000.0,4776000.0
Earnings before Tax,45154000.0,5703000.0,-6508000.0,-36125000.0
Income Tax Expense,26340000.0,10348000.0,5757000.0,-2823000.0
Net Income - Non-Controlling int,7026000.0,3785000.0,-456000.0,2011000.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,18814000.0,-4645000.0,-12265000.0,-33302000.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,18814000.0,-4645000.0,-12265000.0,-33302000.0
EPS,0.12,-0.03,-0.08,-0.21
EPS Diluted,0.12,-0.03,-0.08,-0.21
Weighted Average Shs Out,163029548.0,163029548.0,,
Weighted Average Shs Out (Dil),163296000.0,162554000.0,161908000.0,161013000.0
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,0.3692,0.2241,0.1172,0.0547
EBITDA Margin,0.345,0.328,0.299,0.116
EBIT Margin,0.21,0.0437,-0.0198,-0.2339
Profit Margin,0.081,-0.023,-0.086,-0.248
Free Cash Flow margin,0.0542,0.014,0.1277,-0.047
EBITDA,80137000.0,67202000.0,42879000.0,15491000.0
EBIT,48788000.0,8966000.0,-2832000.0,-31349000.0
Consolidated Income,25840000.0,-860000.0,-12721000.0,-35313000.0
Earnings Before Tax Margin,0.1943,0.0278,-0.0455,-0.2695
Net Profit Margin,0.081,-0.0226,-0.0857,-0.2484
