date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-109208000.0,-132993000.0,-221337000.0,-254237000.0,-182804000.0,-101526000.0,-62479000.0,-60690000.0,-69128000.0,-42476000.0,-46782.0,-31993.0,-55352000.0
,depreciationAndAmortization,1693000.0,2308000.0,2867000.0,1951000.0,586000.0,176000.0,77000.0,27000.0,44000.0,40000.0,0.0,0.0,0.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,24698000.0,23615000.0,28701000.0,35003000.0,26058000.0,14734000.0,7070000.0,1508000.0,1795000.0,304000.0,0.0,0.0,0.0
,changeInWorkingCapital,-34424000.0,-86805000.0,12525000.0,-86005000.0,-157044000.0,372354000.0,109449000.0,-30701000.0,-48581000.0,56691127.0,-46782.0,-137345.0,0.0
,accountsReceivables,2979000.0,-6531000.0,-12317000.0,-4441000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-3851000.0,887000.0,-1844000.0,-4366000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,3895000.0,1804000.0,311000.0,-2213000.0,-100000.0,3936000.0,1991000.0,-250000.0,237000.0,-301000.0,7357.0,0.0,0.0
,otherWorkingCapital,107375000.0,141799000.0,228604000.0,216079000.0,302084000.0,459128000.0,86774000.0,-22675000.0,8026000.0,56607000.0,-84127.0,-37345.0,100000.0
,otherNonCashItems,0.0,15785000.0,13800000.0,4816000.0,26849000.0,183000.0,3012000.0,13505000.0,15516000.0,-40637000.0,0.0,-31993.0,0.0
,netCashProvidedByOperatingActivites,-73948000.0,-82414000.0,-204726000.0,-206685000.0,-139804000.0,-87103000.0,-48345000.0,-45017000.0,-43158000.0,-35896000.0,-39425.0,-28993.0,-58352000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,-185000.0,-2341000.0,-2936000.0,-1231000.0,-857000.0,-2000.0,-40000.0,-176000.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-39915000.0,-119502000.0,-499000.0,-429296000.0,-260547000.0,-579088000.0,-97678000.0,-17070000.0,-18989000.0,-32479000.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,107400000.0,206779000.0,135000000.0,191363000.0,499603000.0,340497000.0,20470000.0,21043000.0,46464000.0,8855000.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,-8712000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,67485000.0,87277000.0,134316000.0,-248986000.0,236120000.0,-239822000.0,-78065000.0,3971000.0,27435000.0,-23800000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,0.0,0.0,-25000000.0,-13156000.0,-8187000.0,-3500000.0,-522000.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,2550000.0,0.0,482250000.0,103804000.0,0.0,0.0,0.0,0.0,0.0,50000000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,0.0,0.0,-9360000.0,0.0,-1502000.0,-116000.0,0.0,-31000.0,148000.0,0.0,28993.0,0.0
,netCashUsedProvidedByFinancingActivities,28013000.0,5709000.0,11672000.0,315668000.0,2573000.0,458085000.0,142625000.0,34696000.0,9248000.0,74242000.0,39425.0,28993.0,58452000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,21550000.0,10572000.0,-58738000.0,-140003000.0,98889000.0,131160000.0,16215000.0,-6350000.0,-6475000.0,14546000.0,0.0,0.0,100000.0
,cashAtEndOfPeriod,0.0,70453000.0,59881000.0,118564000.0,258567000.0,159678000.0,28518000.0,12303000.0,18653000.0,25128000.0,100.0,100.0,100000.0
,cashAtBeginningOfPeriod,70453000.0,59881000.0,118619000.0,258567000.0,159678000.0,28518000.0,12303000.0,18653000.0,25128000.0,10582000.0,100.0,100.0,0.0
,operatingCashFlow,-73948000.0,-82414000.0,-204726000.0,-206685000.0,-139804000.0,-87103000.0,-48345000.0,-45017000.0,-43158000.0,-35896000.0,-39425.0,-28993.0,-58352000.0
,capitalExpenditure,0.0,0.0,-185000.0,-11053000.0,-2936000.0,-1231000.0,-857000.0,-2000.0,-40000.0,-176000.0,0.0,0.0,0.0
,freeCashFlow,-73948000.0,-82414000.0,-204911000.0,-217738000.0,-142740000.0,-88334000.0,-49202000.0,-45019000.0,-43198000.0,-36072000.0,-39425.0,-28993.0,-58352000.0
