date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,revenue,12177000000.0,12669000000.0,14212000000.0,12607000000.0,10630000000.0,10337000000.0,12301000000.0,9661000000.0,8791000000.0,8897000000.0,8557000000.0,8014000000.0,9329000000.0,8506000000.0,9022000000.0,9022000000.0,7114000000.0,7041000000.0,6749000000.0,7849000000.0,5597000000.0,4728000000.0,4221000000.0,3764000000.0,3645300000.0,3635600000.0,3519300000.0,3555200000.0,3558100000.0,3591500000.0,3306700000.0,3203000000.0,3102200000.0,2856700000.0,2869300000.0,2788200000.0
,costOfRevenue,8303000000.0,9270000000.0,11062000000.0,9499000000.0,7832000000.0,7776000000.0,9226000000.0,7033000000.0,6188000000.0,3537000000.0,3190000000.0,3118000000.0,4306000000.0,3553000000.0,3056000000.0,3530000000.0,2007000000.0,2241000000.0,2099000000.0,3950000000.0,2233000000.0,1335000000.0,1063000000.0,837000000.0,845700000.0,849600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,3874000000.0,3399000000.0,3150000000.0,3108000000.0,2798000000.0,2561000000.0,3075000000.0,2628000000.0,2603000000.0,5360000000.0,5367000000.0,4896000000.0,5023000000.0,4953000000.0,5966000000.0,5492000000.0,5107000000.0,4800000000.0,4650000000.0,3899000000.0,3364000000.0,3393000000.0,3158000000.0,2927000000.0,2799600000.0,2786000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.318140757165147,0.268292682926829,0.221643681396003,0.246529705719045,0.263217309501411,0.247750798103899,0.249979676449069,0.272021529862333,0.296098282334205,0.602450264133978,0.62720579642398,0.610930870975792,0.538428556115339,0.582294850693628,0.661272445134117,0.608734205275992,0.717880236154062,0.681721346399659,0.688990961623944,0.496751178494076,0.601036269430052,0.717639593908629,0.748163942193793,0.777630180658874,0.768002633528105,0.766310925294312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-90000000.0,-61000000.0,-95000000.0,-63000000.0,-67000000.0,148000000.0,104000000.0,146000000.0,111000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,0.0,1653000000.0,1501000000.0,1398000000.0,1325000000.0,1216000000.0,1497000000.0,1425000000.0,1324000000.0,3937000000.0,3913000000.0,3647000000.0,3760000000.0,3318000000.0,5138000000.0,4936000000.0,4261000000.0,4053000000.0,3545000000.0,3203000000.0,2534000000.0,2492000000.0,2221000000.0,1926000000.0,1963100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,10131000000.0,10923000000.0,12563000000.0,10897000000.0,9157000000.0,8992000000.0,10723000000.0,8458000000.0,7512000000.0,7474000000.0,7103000000.0,6765000000.0,8066000000.0,6871000000.0,8194000000.0,8466000000.0,6268000000.0,6294000000.0,5644000000.0,7153000000.0,4767000000.0,3827000000.0,3284000000.0,2763000000.0,2808800000.0,2606500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,720000000.0,641000000.0,559000000.0,536000000.0,472000000.0,450000000.0,429000000.0,436000000.0,440000000.0,494000000.0,549000000.0,545000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1443000000.0,1263000000.0,1124000000.0,1030000000.0,976000000.0,852000000.0,1145000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDA,3489000000.0,3009000000.0,2773000000.0,2740000000.0,2449000000.0,2197000000.0,2723000000.0,2452000000.0,2418000000.0,2428000000.0,2493000000.0,2288000000.0,2124000000.0,2539000000.0,1867000000.0,1025000000.0,1577000000.0,1410000000.0,1877000000.0,1500000000.0,1605000000.0,1654000000.0,1613000000.0,1679000000.0,1461100000.0,1628100000.0,3519300000.0,3555200000.0,3558100000.0,3591500000.0,3306700000.0,3203000000.0,3102200000.0,2856700000.0,2869300000.0,2788200000.0
,EBITDARatio,0.286523774328652,0.237508879943168,0.195116802701942,0.217339573252955,0.23038570084666,0.212537486698268,0.221364116738477,0.253803954042025,0.275054032533273,0.272900977857705,0.29134042304546,0.285500374344896,0.227677135813056,0.298495179873031,0.206938594546664,0.113611172688982,0.221675569299972,0.2002556455049,0.278115276337235,0.191107147407313,0.286760764695373,0.349830795262267,0.38213693437574,0.446068012752391,0.400817491015829,0.44782154252393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,2046000000.0,1746000000.0,1649000000.0,1710000000.0,1473000000.0,1345000000.0,1578000000.0,1203000000.0,1279000000.0,1423000000.0,1454000000.0,1249000000.0,1263000000.0,1635000000.0,828000000.0,556000000.0,846000000.0,747000000.0,1105000000.0,696000000.0,830000000.0,901000000.0,937000000.0,1001000000.0,836500000.0,1029100000.0,3519300000.0,3555200000.0,3558100000.0,3591500000.0,3306700000.0,3203000000.0,3102200000.0,2856700000.0,2869300000.0,2788200000.0
,operatingIncomeRatio,0.168021680216802,0.137816717973005,0.116028708133971,0.135638930752756,0.13857008466604,0.130115120441134,0.128282253475327,0.124521271089949,0.145489705380503,0.159941553332584,0.169919364263176,0.155852258547542,0.135384285561153,0.192217258405831,0.0917756594990024,0.0616271336732432,0.11892043857183,0.106092884533447,0.163727959697733,0.0886737163969932,0.148293728783277,0.190566835871404,0.22198531153755,0.265940488841658,0.229473568704908,0.283061943008032,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,totalOtherIncomeExpensesNet,174000000.0,202000000.0,114000000.0,101000000.0,84000000.0,42000000.0,116000000.0,146000000.0,111000000.0,48000000.0,33000000.0,59000000.0,40000000.0,28000000.0,-25000000.0,403000000.0,13000000.0,28000000.0,-13000000.0,-9000000.0,-17000000.0,-18000000.0,-15000000.0,-18000000.0,-400000.0,-11400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,1538000000.0,1324000000.0,1216000000.0,1287000000.0,1105000000.0,950000000.0,1275000000.0,922000000.0,960000000.0,987000000.0,950000000.0,782000000.0,814000000.0,1151000000.0,574000000.0,778000000.0,608000000.0,357000000.0,573000000.0,219000000.0,477000000.0,543000000.0,597000000.0,674000000.0,531900000.0,695600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.126303687279297,0.104507064488121,0.0855614973262032,0.10208614261918,0.103951081843838,0.091902873174035,0.103650109747175,0.0954352551495704,0.109202593561597,0.110936270653029,0.111020217365899,0.0975792363364113,0.0872547968699754,0.135316247354808,0.0636222567058302,0.0862336510751496,0.0854652797301096,0.0507030251384746,0.0849014668839828,0.0279016435214677,0.085224227264606,0.114847715736041,0.141435678749112,0.179064824654623,0.145913916550078,0.191330179337661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,167000000.0,152000000.0,98000000.0,175000000.0,271000000.0,230000000.0,364000000.0,254000000.0,286000000.0,267000000.0,311000000.0,247000000.0,288000000.0,364000000.0,137000000.0,202000000.0,165000000.0,-123000000.0,-59000000.0,-110000000.0,9000000.0,60000000.0,154000000.0,257000000.0,222600000.0,289700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,1368000000.0,1169000000.0,1120000000.0,1134000000.0,868000000.0,727000000.0,905000000.0,661000000.0,610000000.0,711000000.0,630000000.0,532000000.0,546000000.0,971000000.0,433000000.0,537000000.0,431000000.0,521000000.0,632000000.0,332000000.0,468000000.0,483000000.0,443000000.0,417000000.0,309300000.0,405900000.0,390200000.0,491100000.0,557500000.0,535200000.0,514500000.0,426000000.0,-235300000.0,555000000.0,477100000.0,437500000.0
