date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-374094000.0,20717000.0,48919000.0,57707000.0,42269000.0,26606000.0,52354000.0,21555000.0,5897000.0,9210000.0,443000.0,-104711000.0,43373000.0,44597000.0,63554000.0,37754000.0,-56002000.0,113902000.0,76094000.0,51134000.0,144492000.0,347600000.0,150600000.0,89300000.0,28400000.0,-16600000.0,140300000.0,120500000.0,-81500000.0,-57600000.0,16400000.0,108700000.0
,depreciationAndAmortization,56565000.0,58964000.0,56842000.0,55114000.0,42743000.0,35231000.0,30792000.0,28615000.0,30731000.0,29126000.0,28252000.0,28269000.0,28048000.0,22893000.0,19804000.0,22113000.0,23370000.0,88851000.0,51483000.0,69096000.0,68600000.0,63000000.0,85900000.0,78500000.0,74400000.0,114900000.0,109900000.0,100200000.0,112300000.0,108200000.0,87200000.0,85100000.0
,deferredIncomeTax,15097000.0,-10398000.0,5350000.0,26049000.0,7672000.0,469000.0,-9731000.0,1404000.0,11274000.0,-924000.0,744000.0,-8349000.0,6267000.0,-4148000.0,4593000.0,11809000.0,1745000.0,29895000.0,4369000.0,-36480000.0,12705000.0,2700000.0,-900000.0,800000.0,8700000.0,-41300000.0,19400000.0,35900000.0,-7700000.0,-12600000.0,24200000.0,11200000.0
,stockBasedCompensation,2653000.0,7190000.0,4870000.0,10969000.0,8038000.0,3848000.0,2930000.0,5221000.0,7232000.0,4413000.0,3518000.0,3093000.0,6246000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,281408000.0,-112100000.0,-52992000.0,47381000.0,-179773000.0,-27407000.0,-10390000.0,-39995000.0,-442000.0,-31760000.0,-11054000.0,11925000.0,158000.0,-37069000.0,42836000.0,41014000.0,5741496000.0,2186761000.0,-1278356000.0,-1995598000.0,-1583519000.0,-446000000.0,-842800000.0,-381200000.0,-251700000.0,-264700000.0,-116400000.0,-310400000.0,32600000.0,-100100000.0,-80700000.0,-19300000.0
,accountsReceivables,106082000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,8644000.0,-328000.0,-1573000.0,2505000.0,-2646000.0,4872000.0,-2555000.0,7663000.0,195000.0,3729000.0,6148000.0,7493000.0,1381000.0,-6107000.0,-5670000.0,-1461000.0,-624000.0,6071000.0,10982000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29700000.0,-29600000.0,116200000.0,0.0,0.0
,accountsPayables,-88251000.0,9726000.0,-1645000.0,7546000.0,1770000.0,-2619000.0,18128000.0,-15436000.0,4310000.0,4372000.0,4637000.0,-15623000.0,-10416000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-6476000.0,-287884000.0,-175784000.0,-122792000.0,-170173000.0,9600000.0,37007000.0,47397000.0,87392000.0,87834000.0,119594000.0,130648000.0,118723000.0,118565000.0,155634000.0,112798000.0,71784000.0,-5669712000.0,-7856473000.0,-6578117000.0,-4582519000.0,-2999000000.0,-2553000000.0,-1710200000.0,-1329000000.0,-1077300000.0,-812600000.0,-696200000.0,-385800000.0,-418400000.0,-318300000.0,-237600000.0
,otherNonCashItems,23343000.0,-7475000.0,5893000.0,6033000.0,11350000.0,8350000.0,7023000.0,8761000.0,15099000.0,8441000.0,4580000.0,6714000.0,5120000.0,14031000.0,18637000.0,12064000.0,12504000.0,-365703000.0,794243000.0,1785134000.0,8864000.0,9500000.0,15400000.0,10400000.0,330200000.0,-82500000.0,-30700000.0,25800000.0,131700000.0,96500000.0,21700000.0,1700000.0
,netCashProvidedByOperatingActivites,-80248000.0,108140000.0,90595000.0,112223000.0,100318000.0,60277000.0,58090000.0,6055000.0,69186000.0,34736000.0,43283000.0,-6247000.0,65607000.0,82217000.0,76437000.0,49864000.0,35646000.0,-172884000.0,1013397000.0,1991590000.0,513893000.0,690400000.0,916900000.0,574600000.0,353700000.0,356600000.0,427500000.0,169300000.0,90000000.0,211700000.0,150000000.0,196800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33259000.0,-20136000.0,-20038000.0,-15374000.0,-42663000.0,-40227000.0,-49783000.0,-45206000.0,-91500000.0,-429200000.0,-108000000.0,-82100000.0,-103700000.0,-108600000.0,-114600000.0,-118100000.0,-135400000.0,-130700000.0,-158400000.0
,acquisitionsNet,0.0,-91000000.0,-5000000.0,-2000000.0,-196000000.0,0.0,-120000000.0,1000000.0,-23000000.0,-41000000.0,0.0,0.0,-23000000.0,-34000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3719000.0,0.0,0.0,0.0,-4888918000.0,-4117626000.0,-4376791000.0,-1965540000.0,-2449600000.0,-1698300000.0,-1333100000.0,-872300000.0,-681400000.0,-449800000.0,0.0,-76400000.0,0.0,-576000000.0,-572200000.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384000.0,0.0,0.0,0.0,3980000.0,0.0,0.0,0.0,0.0,5354783000.0,3239625000.0,2539327000.0,1590799000.0,1514500000.0,942400000.0,868000000.0,657300000.0,507900000.0,238000000.0,0.0,3000000.0,0.0,0.0,2800000.0
