Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Revenue,1360856000.0,1215294000.0,905397000.0,1687264000.0,2101663000.0,2409803000.0
Revenue Growth,0.1198,0.3423,-0.4634,-0.1972,-0.1279,
Cost of Revenue,977428000.0,868154000.0,596406000.0,1189361000.0,1543877000.0,1852967000.0
Gross Profit,383428000.0,347140000.0,308991000.0,497903000.0,557786000.0,556836000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,178401000.0,176318000.0,157485000.0,210483000.0,263170000.0,264890000.0
Operating Expenses,314386000.0,295475000.0,332737000.0,444420000.0,443310000.0,413480000.0
Operating Income,69042000.0,51665000.0,-23746000.0,53483000.0,114476000.0,143356000.0
Interest Expense,29217000.0,34826000.0,34181000.0,7272000.0,1878000.0,3551000.0
Earnings before Tax,64287000.0,56575000.0,-103695000.0,66086000.0,194334000.0,224954000.0
Income Tax Expense,39433000.0,22695000.0,124242000.0,39438000.0,79042000.0,101237000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,-24462000.0,-39736000.0,56171000.0,-4723000.0,-67183000.0,-66149000.0
Net Income,24854000.0,33880000.0,-227937000.0,26648000.0,115292000.0,123717000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,24854000.0,33880000.0,-227937000.0,26648000.0,115292000.0,123717000.0
EPS,0.68,0.97,-6.59,0.78,3.36,3.61
EPS Diluted,0.68,0.97,-6.59,0.78,3.36,3.61
Weighted Average Shs Out,36153310.0,35788190.0,35143050.0,35153358.0,,
Weighted Average Shs Out (Dil),35433000.0,34959000.0,34568000.0,34288000.0,34286000.0,34286000.0
Dividend per Share,0.0,0.0,0.0,9.1,0.0,0.0
Gross Margin,0.2818,0.2856,0.3413,0.2951,0.2654,0.2311
EBITDA Margin,0.16,0.164,0.07,0.13,0.174,0.153
EBIT Margin,0.0687,0.0752,-0.0768,0.0435,0.0934,0.0948
Profit Margin,0.018,0.028,-0.252,0.016,0.055,0.051
Free Cash Flow margin,-0.0406,0.0212,0.2128,-0.0101,0.0031,0.038
EBITDA,217426000.0,199225000.0,63372000.0,219676000.0,366300000.0,368922000.0
EBIT,93504000.0,91401000.0,-69514000.0,73358000.0,196212000.0,228505000.0
Consolidated Income,24854000.0,33880000.0,-227937000.0,26648000.0,115292000.0,123717000.0
Earnings Before Tax Margin,0.0472,0.0466,-0.1145,0.0392,0.0925,0.0933
Net Profit Margin,0.0183,0.0279,-0.2518,0.0158,0.0549,0.0513
