date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,31334000.0,10978000.0,39222000.0,-26651000.0,60762000.0,25598000.0,43388000.0,46682000.0,42092000.0,44577000.0,34525911.0,71240014.0,48978070.0,115276272.0,75665945.0,55532284.0,38315827.0,45400493.0,57817050.0
,depreciationAndAmortization,3951000.0,4487000.0,5175000.0,3114000.0,3243000.0,3433000.0,3228000.0,4461000.0,7240000.0,8009000.0,5986064.0,4117499.0,4592176.0,4228714.0,3008579.0,2495336.0,3467745.0,3419394.0,3429204.0
,deferredIncomeTax,-8000.0,-815000.0,5435000.0,14594000.0,-7457000.0,-6058000.0,3633000.0,-7710000.0,-18232000.0,-5538000.0,-2984779.0,10939879.0,-19904419.0,-22548696.0,-1934395.0,12090539.0,1917175.0,0.0,0.0
,stockBasedCompensation,31950000.0,46382000.0,37941000.0,40597000.0,45880000.0,47071000.0,39990000.0,56100000.0,54178000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,15754000.0,41130000.0,-163016000.0,163712000.0,14640000.0,-3907000.0,4508000.0,27016000.0,37601000.0,22958362.0,-9964419.0,-17187427.0,-211269497516.0,133750098000.0,-17045076000.0,40380348000.0,11456467.0,22928735.0,-22218893.0
,accountsReceivables,-3578000.0,-17170000.0,2451000.0,3896000.0,-3710000.0,17341000.0,3465000.0,-30792000.0,-1170000.0,0.0,0.0,0.0,0.0,-4894600.0,3982067.0,-2053261.0,-7215444.0,14106874.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,9042000.0,1690000.0,-9546000.0,5409000.0,-706000.0,2135000.0,69000.0,7162000.0,14303000.0,0.0,0.0,0.0,0.0,44549477.0,-6566322.0,12979801.0,18671911.0,4369451.0,0.0
,otherWorkingCapital,9663000.0,145317000.0,104187000.0,267203000.0,103491000.0,88851000.0,92758000.0,88250000.0,61234000.0,23633000.0,674638.0,10639057.0,27826484.0,211297324000.0,77547226000.0,94592302000.0,54211954000.0,0.0,0.0
,otherNonCashItems,0.0,-3390000.0,4531000.0,-1332000.0,1448000.0,503000.0,0.0,0.0,0.0,53351000.0,53800414.0,40802528.0,32554053.0,29392620.0,15979922.0,-55761778.0,3396714.0,-2538545.0,7401455.0
,netCashProvidedByOperatingActivites,84006000.0,14332000.0,116294000.0,15172000.0,124234000.0,92751000.0,103289000.0,67785000.0,94751000.0,97713000.0,68155783.0,61446408.0,-13869231.0,145387908.0,38621892.0,61257406.0,42885683.0,69210857.0,46428816.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-17015000.0,-1648000.0,-2124000.0,-2555000.0,-1737000.0,-2242000.0,-2439000.0,-1151000.0,-2833000.0,-2941000.0,-8126842.0,-4674386.0,-2848984.0,-4484690.0,-8816594.0,-1738975.0,-4373874.0,-924117.0,-722445.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,-45000000.0,0.0,0.0,0.0,0.0,-3000000.0,0.0,0.0,0.0,-2000000.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-2050000.0,0.0,0.0,0.0,0.0,-21000.0,-28000.0,-560000.0,-6536000.0,-7839000.0,-208026.0,-525000.0,-33062500.0,-39697950.0,-102409264.0,-262976443.0,-116623635.0,-7194093.0,-27659.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57484000.0,20614753.0,12448563.0,28931982.0,120705567.0,100819062.0,301960749.0,60536461.0,482483.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15507000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482483.0,727300.0
,netCashUsedForInvestingActivites,-18137000.0,-1409000.0,-618000.0,-2334000.0,-800000.0,-33531000.0,-1809000.0,35802000.0,35998000.0,46704000.0,-6757339.0,219222.0,-37176804.0,76522927.0,-12746472.0,37245331.0,-60461048.0,-7153244.0,-22804.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-38750000.0,-18125000.0,-21875000.0,-150300000.0,-98604000.0,-87050000.0,-67425000.0,-107426000.0,-113845000.0,-133520000.0,-86325000.0,-95375000.0,-173320044.0,-137650000.0,-36500000.0,0.0,-16000000.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67274143.0,0.0,53450878.0,58789663.0,89266403.0,0.0,0.0
,commonStockRepurchased,-23257000.0,-69439000.0,-195299000.0,-79561000.0,-28186000.0,-11902000.0,-36179000.0,-55406000.0,-83165000.0,-65784000.0,-37210763.0,-9645599.0,-21832102.0,-125022022.0,-53450878.0,-58844622.0,-211926.0,0.0,0.0
,dividendsPaid,-4108000.0,-4417000.0,-5158000.0,-47552000.0,-61609000.0,-58940000.0,-56283000.0,-56225000.0,-55548000.0,-55824000.0,-56879344.0,-53622825.0,-50036686.0,-36912734.0,-21208956.0,-13718283.0,-36142763.0,-55670071.0,-68797312.0
,otherFinancingActivites,0.0,-13144000.0,0.0,0.0,-4883000.0,-5944000.0,-2888000.0,-303000.0,-4947000.0,364000.0,1518435.0,513181.0,1157100.0,2164356.0,-50864799.0,-57970711.0,27500.0,-1500000.0,22500.0
,netCashUsedProvidedByFinancingActivities,-66115000.0,-56877000.0,-222332000.0,150990000.0,-87283000.0,-38836000.0,-90599000.0,-110210000.0,-142635000.0,-160144000.0,-62721672.0,-52105243.0,-64832589.0,-92820400.0,-52573755.0,-71743953.0,51439214.0,-54170071.0,-68774812.0
